age,occurrences,unique_beliefs,unique_urc_levels,mse_mean,mse_std,mse_min,mse_max,mse_range,modal_level_disagreement
0,64,1,1,0.0,0.0,0.0,0.0,0.0,0.0
1,64,13,2,0.07421875,0.008979958153438132,0.04,0.08,0.04,0.421875
2,62,33,2,0.14924032258064518,0.014715182632096068,0.1098,0.16319999999999998,0.05339999999999999,0.4193548387096774
3,61,45,2,0.2248724098360656,0.019559128682843582,0.180313,0.24960000000000004,0.06928700000000004,0.4590163934426229
4,59,55,2,0.3011369669491526,0.02423145064014983,0.25291790000000003,0.33918025,0.08626234999999999,0.47457627118644063
5,57,57,3,0.3770737705350877,0.03155275303441834,0.29588042480000004,0.4319512381,0.13607081329999998,0.4736842105263158
6,55,55,2,0.4554116599350001,0.03547799928900022,0.395395106531,0.5119523874060001,0.11655728087500011,0.49090909090909096
7,53,53,3,0.5327691352427244,0.04159151524896048,0.46511019698088013,0.60788390860688,0.1427737116259999,0.5094339622641509
8,51,51,4,0.6091676260275296,0.050212404313020695,0.5326436736546603,0.70620296538238,0.17355929172771978,0.5294117647058824
9,49,49,4,0.6841359424788138,0.05781463476129032,0.5451956186247578,0.8006629958524669,0.25546737722770907,0.5510204081632653
10,47,47,3,0.7564968324451136,0.0591476498813009,0.6336122508122546,0.8754471378596976,0.24183488704744305,0.4893617021276596
