xhat,yhat,gstate,gvar,action,xhat_next,yhat_next,gstate_next,gvar_next
0,0,0,0,east,1,0,3,2
0,0,1,1,east,1,0,6,4
0,1,0,0,south,0,0,1,1
0,3,0,0,east,1,3,3,2
0,3,1,1,east,1,3,8,6
0,3,5,3,east,1,3,13,8
0,3,21,13,east,1,3,21,13
0,4,0,0,south,0,3,1,1
0,4,1,1,south,0,3,5,3
0,4,5,3,south,0,3,21,13
0,5,0,0,south,0,4,1,1
0,5,1,1,south,0,4,5,3
0,6,0,0,south,0,5,1,1
0,9,0,0,east,1,9,3,2
1,0,0,0,east,2,0,3,2
1,0,1,1,east,2,0,11,7
1,0,3,2,east,2,0,7,5
1,0,6,4,east,2,0,15,9
1,0,8,6,east,2,0,22,14
1,0,20,12,east,2,0,36,21
1,0,22,14,east,2,0,32,19
1,0,32,19,east,2,0,53,29
1,0,36,21,east,2,0,51,27
1,0,37,21,east,2,0,69,38
1,0,45,25,east,2,0,65,37
1,0,46,25,east,2,0,66,37
1,0,62,35,east,2,0,80,46
1,0,65,37,east,2,0,85,50
1,0,69,38,east,2,0,95,57
1,0,79,45,east,2,0,125,81
1,1,0,0,south,1,0,1,1
1,1,1,1,south,1,0,8,6
1,1,8,6,south,1,0,20,12
1,1,13,8,south,1,0,36,21
1,1,15,9,south,1,0,22,14
1,1,20,12,south,1,0,46,25
1,1,22,14,south,1,0,37,21
1,1,25,15,south,1,0,32,19
1,1,32,19,south,1,0,69,38
1,1,36,21,south,1,0,45,25
1,1,37,21,south,1,0,65,37
1,1,45,25,south,1,0,62,35
1,1,64,36,south,1,0,79,45
1,2,0,0,south,1,1,1,1
1,2,1,1,south,1,1,8,6
1,2,3,2,south,1,1,15,9
1,2,8,6,south,1,1,13,8
1,2,9,6,south,1,1,20,12
1,2,11,7,south,1,1,25,15
1,2,13,8,south,1,1,36,21
1,2,15,9,south,1,1,22,14
1,2,20,12,south,1,1,45,25
1,2,22,14,south,1,1,37,21
1,2,25,15,south,1,1,32,19
1,2,50,26,south,1,1,64,36
1,3,0,0,south,1,2,1,1
1,3,1,1,south,1,2,9,6
1,3,3,2,south,1,2,8,6
1,3,4,2,south,1,2,15,9
1,3,8,6,south,1,2,13,8
1,3,11,7,south,1,2,25,15
1,3,13,8,south,1,2,20,12
1,3,15,9,south,1,2,22,14
1,3,21,13,south,1,2,50,26
1,4,0,0,south,1,3,1,1
1,7,0,0,north,1,8,1,1
1,8,0,0,east,2,8,3,2
1,8,1,1,east,2,8,15,9
1,8,2,1,east,2,8,12,7
1,8,6,4,east,2,8,11,7
1,9,0,0,south,1,8,2,1
1,9,3,2,south,1,8,6,4
2,0,0,0,east,3,0,3,2
2,0,1,1,east,3,0,11,7
2,0,3,2,east,3,0,7,5
2,0,7,5,east,3,0,18,10
2,0,11,7,east,3,0,26,15
2,0,15,9,east,3,0,25,15
2,0,22,14,east,3,0,32,19
2,0,32,19,east,3,0,53,29
2,0,36,21,east,3,0,70,38
2,0,51,27,east,3,0,69,38
2,0,53,29,east,3,0,90,52
2,0,65,37,east,3,0,85,50
2,0,66,37,east,3,0,86,50
2,0,69,38,east,3,0,89,52
2,0,80,46,east,3,0,118,74
2,0,85,50,east,3,0,95,57
2,0,95,57,east,3,0,110,67
2,0,125,81,east,3,0,138,90
2,1,0,0,south,2,0,1,1
2,2,0,0,west,1,2,3,2
2,2,3,2,west,1,2,11,7
2,3,0,0,west,1,3,4,2
2,3,1,1,west,1,3,15,9
2,3,3,2,west,1,3,11,7
2,4,0,0,south,2,3,1,1
2,6,0,0,north,2,7,1,1
2,7,0,0,north,2,8,1,1
2,7,1,1,north,2,8,8,6
2,8,0,0,east,3,8,3,2
2,8,1,1,east,3,8,15,9
2,8,3,2,east,3,8,11,7
2,8,8,6,east,3,8,22,14
2,8,11,7,east,3,8,25,15
2,8,12,7,east,3,8,19,11
2,8,15,9,east,3,8,27,15
3,0,0,0,east,4,0,3,2
3,0,3,2,east,4,0,7,5
3,0,7,5,east,4,0,29,16
3,0,11,7,east,4,0,25,15
3,0,18,10,east,4,0,28,16
3,0,25,15,east,4,0,40,22
3,0,26,15,east,4,0,41,22
3,0,32,19,east,4,0,52,28
3,0,53,29,east,4,0,73,39
3,0,69,38,east,4,0,87,51
3,0,70,38,east,4,0,88,51
3,0,85,50,east,4,0,107,65
3,0,86,50,east,4,0,94,56
3,0,89,52,east,4,0,96,58
3,0,90,52,east,4,0,112,69
3,0,95,57,east,4,0,119,75
3,0,110,67,east,4,0,121,77
3,0,118,74,east,4,0,131,85
3,0,138,90,east,4,0,147,98
3,2,0,0,west,2,2,3,2
3,3,0,0,west,2,3,3,2
3,4,0,0,north,3,5,1,1
3,4,3,2,north,3,5,15,9
3,5,0,0,north,3,6,1,1
3,5,1,1,north,3,6,8,6
3,5,15,9,north,3,6,22,14
3,6,0,0,east,4,6,3,2
3,6,1,1,east,4,6,15,9
3,6,8,6,east,4,6,22,14
3,6,22,14,east,4,6,32,19
3,8,0,0,north,3,9,1,1
3,8,3,2,north,3,9,15,9
3,8,11,7,north,3,9,25,15
3,8,15,9,north,3,9,22,14
3,8,19,11,north,3,9,33,19
3,8,22,14,north,3,9,36,21
3,8,25,15,north,3,9,53,29
3,8,27,15,north,3,9,32,19
3,9,0,0,east,4,9,3,2
3,9,1,1,east,4,9,11,7
3,9,15,9,east,4,9,25,15
3,9,22,14,east,4,9,32,19
3,9,25,15,east,4,9,42,23
3,9,32,19,east,4,9,53,29
3,9,33,19,east,4,9,54,29
3,9,36,21,east,4,9,69,38
3,9,53,29,east,4,9,74,40
4,0,0,0,east,5,0,3,2
4,0,3,2,east,5,0,7,5
4,0,7,5,east,5,0,28,16
4,0,25,15,east,5,0,40,22
4,0,28,16,east,5,0,34,20
4,0,29,16,east,5,0,35,20
4,0,40,22,east,5,0,55,30
4,0,41,22,east,5,0,56,30
4,0,52,28,east,5,0,73,39
4,0,73,39,east,5,0,112,69
4,0,87,51,east,5,0,108,66
4,0,88,51,east,5,0,96,58
4,0,94,56,east,5,0,109,66
4,0,96,58,east,5,0,121,77
4,0,107,65,east,5,0,132,86
4,0,112,69,east,5,0,127,82
4,0,119,75,east,5,0,133,86
4,0,121,77,east,5,0,140,91
4,0,131,85,east,5,0,149,100
4,4,0,0,west,3,4,3,2
4,6,0,0,north,4,7,1,1
4,6,3,2,north,4,7,15,9
4,6,15,9,north,4,7,22,14
4,6,22,14,north,4,7,36,21
4,6,32,19,north,4,7,69,38
4,7,0,0,north,4,8,1,1
4,7,1,1,north,4,8,8,6
4,7,15,9,north,4,8,22,14
4,7,22,14,north,4,8,36,21
4,7,36,21,north,4,8,65,37
4,7,69,38,north,4,8,85,50
4,8,0,0,north,4,9,1,1
4,8,1,1,north,4,9,8,6
4,8,8,6,north,4,9,20,12
4,8,22,14,north,4,9,36,21
4,8,36,21,north,4,9,65,37
4,8,65,37,north,4,9,80,46
4,8,85,50,north,4,9,103,64
4,9,0,0,east,5,9,3,2
4,9,1,1,east,5,9,11,7
4,9,3,2,east,5,9,7,5
4,9,8,6,east,5,9,22,14
4,9,11,7,east,5,9,25,15
4,9,20,12,east,5,9,36,21
4,9,25,15,east,5,9,42,23
4,9,32,19,east,5,9,53,29
4,9,36,21,east,5,9,69,38
4,9,42,23,east,5,9,57,31
4,9,53,29,east,5,9,89,52
4,9,54,29,east,5,9,74,40
4,9,65,37,east,5,9,85,50
4,9,69,38,east,5,9,90,52
4,9,74,40,east,5,9,82,47
4,9,80,46,east,5,9,93,55
4,9,103,64,east,5,9,131,85
5,0,0,0,east,6,0,3,2
5,0,1,1,east,6,0,11,7
5,0,3,2,east,6,0,7,5
5,0,7,5,east,6,0,28,16
5,0,28,16,east,6,0,34,20
5,0,34,20,east,6,0,59,33
5,0,35,20,east,6,0,60,33
5,0,40,22,east,6,0,55,30
5,0,55,30,east,6,0,83,48
5,0,56,30,east,6,0,76,42
5,0,73,39,east,6,0,99,61
5,0,96,58,east,6,0,112,69
5,0,108,66,east,6,0,140,91
5,0,109,66,east,6,0,132,86
5,0,112,69,east,6,0,127,82
5,0,121,77,east,6,0,140,91
