xhat,yhat,gstate,gvar,action,xhat_next,yhat_next,gstate_next,gvar_next
0,0,0,0,east,1,0,2,2
0,2,0,0,north,0,3,1,1
0,3,0,0,east,1,3,2,2
0,3,1,1,east,1,3,6,6
0,5,0,0,east,1,5,2,2
0,8,0,0,east,1,8,2,2
0,8,1,1,east,1,8,4,4
0,9,0,0,south,0,8,1,1
1,0,0,0,east,2,0,2,2
1,0,1,1,east,2,0,8,7
1,0,2,2,east,2,0,5,5
1,1,0,0,south,1,0,1,1
1,2,0,0,north,1,3,1,1
1,3,0,0,north,1,4,1,1
1,3,1,1,north,1,4,6,6
1,3,2,2,north,1,4,7,6
1,3,6,6,north,1,4,10,8
1,4,0,0,east,2,4,2,2
1,4,1,1,east,2,4,12,9
1,4,6,6,east,2,4,20,15
1,4,7,6,east,2,4,11,9
1,4,10,8,east,2,4,19,15
1,5,0,0,south,1,4,1,1
1,5,2,2,south,1,4,7,6
1,7,0,0,east,2,7,2,2
1,8,0,0,east,2,8,2,2
1,8,2,2,east,2,8,8,7
1,8,4,4,east,2,8,9,7
2,0,0,0,east,3,0,2,2
2,0,1,1,east,3,0,8,7
2,0,2,2,east,3,0,5,5
2,0,5,5,east,3,0,14,10
2,0,8,7,east,3,0,21,16
2,1,0,0,south,2,0,1,1
2,3,0,0,north,2,4,1,1
2,4,0,0,east,3,4,2,2
2,4,1,1,east,3,4,11,9
2,4,2,2,east,3,4,8,7
2,4,11,9,east,3,4,21,16
2,4,12,9,east,3,4,22,16
2,4,19,15,east,3,4,57,42
2,4,20,15,east,3,4,31,21
2,6,0,0,north,2,7,1,1
2,7,0,0,north,2,8,1,1
2,7,1,1,north,2,8,6,6
2,7,2,2,north,2,8,11,9
2,8,0,0,north,2,9,1,1
2,8,1,1,north,2,9,6,6
2,8,2,2,north,2,9,13,9
2,8,6,6,north,2,9,17,13
2,8,8,7,north,2,9,11,9
2,8,9,7,north,2,9,19,15
2,8,11,9,north,2,9,20,15
2,9,0,0,east,3,9,2,2
2,9,1,1,east,3,9,8,7
2,9,6,6,east,3,9,19,15
2,9,11,9,east,3,9,21,16
2,9,13,9,east,3,9,23,16
2,9,17,13,east,3,9,34,23
2,9,19,15,east,3,9,47,33
2,9,20,15,east,3,9,31,21
3,0,0,0,east,4,0,2,2
3,0,1,1,east,4,0,8,7
3,0,2,2,east,4,0,5,5
3,0,5,5,east,4,0,25,17
3,0,8,7,east,4,0,21,16
3,0,14,10,east,4,0,24,17
3,0,21,16,east,4,0,37,25
3,1,0,0,south,3,0,1,1
3,3,0,0,north,3,4,1,1
3,4,0,0,east,4,4,2,2
3,4,1,1,east,4,4,11,9
3,4,2,2,east,4,4,8,7
3,4,8,7,east,4,4,26,18
3,4,11,9,east,4,4,21,16
3,4,21,16,east,4,4,47,33
3,4,22,16,east,4,4,38,26
3,4,31,21,east,4,4,57,42
3,4,57,42,east,4,4,76,58
3,5,0,0,east,4,5,2,2
3,7,0,0,west,2,7,2,2
3,9,0,0,east,4,9,2,2
3,9,2,2,east,4,9,5,5
3,9,8,7,east,4,9,21,16
3,9,19,15,east,4,9,31,21
3,9,21,16,east,4,9,38,26
3,9,23,16,east,4,9,39,26
3,9,31,21,east,4,9,47,33
3,9,34,23,east,4,9,57,42
3,9,47,33,east,4,9,62,45
4,0,0,0,east,5,0,2,2
4,0,2,2,east,5,0,5,5
4,0,5,5,east,5,0,24,17
4,0,8,7,east,5,0,21,16
4,0,21,16,east,5,0,37,25
4,0,24,17,east,5,0,32,22
4,0,25,17,east,5,0,33,22
4,0,37,25,east,5,0,49,35
4,1,0,0,east,5,1,2,2
4,3,0,0,north,4,4,1,1
4,4,0,0,north,4,5,1,1
4,4,1,1,north,4,5,6,6
4,4,2,2,north,4,5,11,9
4,4,8,7,north,4,5,21,16
4,4,11,9,north,4,5,19,15
4,4,21,16,north,4,5,31,21
4,4,26,18,north,4,5,38,26
4,4,38,26,north,4,5,57,42
4,4,47,33,north,4,5,76,58
4,4,57,42,north,4,5,84,64
4,4,76,58,north,4,5,83,64
4,5,0,0,east,5,5,2,2
4,5,1,1,east,5,5,11,9
4,5,2,2,east,5,5,8,7
4,5,6,6,east,5,5,19,15
4,5,11,9,east,5,5,21,16
4,5,19,15,east,5,5,31,21
4,5,21,16,east,5,5,38,26
4,5,31,21,east,5,5,57,42
4,5,38,26,east,5,5,60,44
4,5,57,42,east,5,5,76,58
4,5,76,58,east,5,5,88,67
4,5,83,64,east,5,5,108,83
4,5,84,64,east,5,5,96,74
4,6,0,0,south,4,5,1,1
4,8,0,0,east,5,8,2,2
4,9,0,0,east,5,9,2,2
4,9,2,2,east,5,9,5,5
4,9,5,5,east,5,9,27,19
4,9,21,16,east,5,9,40,27
4,9,31,21,east,5,9,48,34
4,9,38,26,east,5,9,70,53
4,9,39,26,east,5,9,51,37
4,9,47,33,east,5,9,62,45
4,9,57,42,east,5,9,77,59
4,9,62,45,east,5,9,71,53
5,0,0,0,north,5,1,1,1
5,0,2,2,north,5,1,8,7
5,0,5,5,north,5,1,15,11
5,0,21,16,north,5,1,21,16
5,0,24,17,north,5,1,24,17
5,0,27,19,north,5,1,27,19
5,0,28,19,north,5,1,29,19
5,0,32,22,north,5,1,63,46
5,0,33,22,north,5,1,32,22
5,0,37,25,north,5,1,37,25
5,0,40,27,north,5,1,62,45
5,0,49,35,north,5,1,59,43
5,1,0,0,north,5,2,1,1
5,1,1,1,north,5,2,6,6
5,1,2,2,north,5,2,11,9
5,1,8,7,north,5,2,12,9
5,1,15,11,north,5,2,21,16
5,1,21,16,north,5,2,47,33
5,1,24,17,north,5,2,37,25
5,1,27,19,north,5,2,40,27
5,1,29,19,north,5,2,62,45
5,1,32,22,north,5,2,59,43
5,1,37,25,north,5,2,75,57
5,1,59,43,north,5,2,86,66
5,1,62,45,north,5,2,77,59
5,1,63,46,north,5,2,68,51
5,2,0,0,north,5,3,1,1
5,2,1,1,north,5,3,6,6
5,2,2,2,north,5,3,11,9
5,2,6,6,north,5,3,10,8
