xhat,yhat,gstate,gvar,action,xhat_next,yhat_next,gstate_next,gvar_next
0,0,0,0,east,1,0,2,2
0,0,1,1,east,1,0,4,4
0,1,0,0,south,0,0,1,1
0,6,0,0,north,0,7,1,1
0,7,0,0,north,0,8,1,1
0,7,1,1,north,0,8,3,3
0,8,0,0,east,1,8,2,2
0,8,1,1,east,1,8,6,6
0,8,3,3,east,1,8,9,8
1,0,0,0,east,2,0,2,2
1,0,2,2,east,2,0,5,5
1,0,4,4,east,2,0,10,9
1,1,0,0,north,1,2,1,1
1,2,0,0,north,1,3,1,1
1,2,1,1,north,1,3,6,6
1,3,0,0,north,1,4,1,1
1,3,1,1,north,1,4,6,6
1,3,6,6,north,1,4,15,13
1,4,0,0,east,2,4,2,2
1,4,1,1,east,2,4,10,9
1,4,6,6,east,2,4,17,15
1,4,15,13,east,2,4,31,22
1,5,0,0,east,2,5,2,2
1,7,0,0,north,1,8,1,1
1,8,0,0,north,1,9,1,1
1,8,1,1,north,1,9,7,6
1,8,2,2,north,1,9,6,6
1,8,6,6,north,1,9,9,8
1,8,9,8,north,1,9,15,13
1,9,0,0,east,2,9,2,2
1,9,1,1,east,2,9,8,7
1,9,6,6,east,2,9,10,9
1,9,7,6,east,2,9,18,15
1,9,9,8,east,2,9,17,15
1,9,15,13,east,2,9,39,27
2,0,0,0,east,3,0,2,2
2,0,2,2,east,3,0,5,5
2,0,5,5,east,3,0,12,10
2,0,10,9,east,3,0,19,16
2,2,0,0,north,2,3,1,1
2,2,2,2,north,2,3,10,9
2,3,0,0,north,2,4,1,1
2,3,1,1,north,2,4,6,6
2,3,10,9,north,2,4,17,15
2,4,0,0,east,3,4,2,2
2,4,1,1,east,3,4,10,9
2,4,2,2,east,3,4,8,7
2,4,6,6,east,3,4,17,15
2,4,10,9,east,3,4,19,16
2,4,17,15,east,3,4,28,20
2,4,31,22,east,3,4,48,33
2,5,0,0,south,2,4,1,1
2,5,1,1,south,2,4,6,6
2,5,2,2,south,2,4,10,9
2,6,0,0,south,2,5,1,1
2,9,0,0,east,3,9,2,2
2,9,2,2,east,3,9,5,5
2,9,8,7,east,3,9,20,16
2,9,10,9,east,3,9,19,16
2,9,17,15,east,3,9,40,28
2,9,18,15,east,3,9,28,20
2,9,39,27,east,3,9,48,33
3,0,0,0,east,4,0,2,2
3,0,2,2,east,4,0,5,5
3,0,5,5,east,4,0,23,17
3,0,12,10,east,4,0,22,17
3,0,19,16,east,4,0,33,23
3,1,0,0,east,4,1,2,2
3,2,0,0,west,2,2,2,2
3,4,0,0,east,4,4,2,2
3,4,1,1,east,4,4,10,9
3,4,2,2,east,4,4,8,7
3,4,6,6,east,4,4,17,15
3,4,8,7,east,4,4,25,18
3,4,10,9,east,4,4,19,16
3,4,15,13,east,4,4,32,22
3,4,17,15,east,4,4,28,20
3,4,19,16,east,4,4,34,24
3,4,28,20,east,4,4,48,33
3,4,31,22,east,4,4,49,33
3,4,37,26,east,4,4,46,32
3,4,38,26,east,4,4,56,39
3,4,46,32,east,4,4,65,46
3,4,47,32,east,4,4,59,42
3,4,48,33,east,4,4,68,48
3,4,65,46,east,4,4,84,58
3,4,81,56,east,4,4,98,69
3,4,82,56,east,4,4,90,62
3,4,95,66,east,4,4,98,69
3,5,0,0,south,3,4,1,1
3,5,1,1,south,3,4,6,6
3,5,6,6,south,3,4,15,13
3,5,10,9,south,3,4,17,15
3,5,15,13,south,3,4,37,26
3,5,17,15,south,3,4,31,22
3,5,19,16,south,3,4,28,20
3,5,31,22,south,3,4,38,26
3,5,32,22,south,3,4,47,32
3,5,39,27,south,3,4,46,32
3,5,48,33,south,3,4,65,46
3,5,65,46,south,3,4,82,56
3,5,74,51,south,3,4,81,56
3,5,81,56,south,3,4,98,69
3,5,82,56,south,3,4,95,66
3,6,0,0,south,3,5,1,1
3,6,1,1,south,3,5,6,6
3,6,2,2,south,3,5,10,9
3,6,6,6,south,3,5,15,13
3,6,8,7,south,3,5,19,16
3,6,9,8,south,3,5,31,22
3,6,10,9,south,3,5,17,15
3,6,17,15,south,3,5,39,27
3,6,18,15,south,3,5,32,22
3,6,40,28,south,3,5,48,33
3,6,48,33,south,3,5,65,46
3,6,65,46,south,3,5,82,56
3,6,68,48,south,3,5,74,51
3,6,74,51,south,3,5,81,56
3,6,81,56,south,3,5,95,66
3,7,0,0,south,3,6,1,1
3,7,1,1,south,3,6,6,6
3,7,6,6,south,3,6,9,8
3,7,10,9,south,3,6,17,15
3,7,19,16,south,3,6,40,28
3,7,40,28,south,3,6,48,33
3,7,48,33,south,3,6,68,48
3,7,49,33,south,3,6,65,46
3,7,59,42,south,3,6,74,51
3,7,74,51,south,3,6,81,56
3,8,0,0,south,3,7,1,1
3,8,1,1,south,3,7,6,6
3,8,8,7,south,3,7,10,9
3,8,13,11,south,3,7,19,16
3,8,19,16,south,3,7,40,28
3,8,40,28,south,3,7,48,33
3,8,41,28,south,3,7,49,33
3,8,48,33,south,3,7,59,42
3,8,59,42,south,3,7,74,51
3,9,0,0,south,3,8,1,1
3,9,2,2,south,3,8,8,7
3,9,5,5,south,3,8,13,11
3,9,19,16,south,3,8,40,28
3,9,20,16,south,3,8,19,16
3,9,28,20,south,3,8,41,28
3,9,40,28,south,3,8,48,33
3,9,48,33,south,3,8,59,42
4,0,0,0,north,4,1,1,1
4,0,2,2,north,4,1,8,7
4,0,5,5,north,4,1,13,11
4,0,19,16,north,4,1,19,16
4,0,22,17,north,4,1,22,17
4,0,23,17,north,4,1,24,17
4,0,26,19,north,4,1,26,19
4,0,29,21,north,4,1,29,21
4,0,30,21,north,4,1,55,38
4,0,33,23,north,4,1,51,34
4,0,35,25,north,4,1,35,25
4,0,44,31,north,4,1,53,36
4,0,45,31,north,4,1,58,41
4,1,0,0,north,4,2,1,1
4,1,1,1,north,4,2,6,6
4,1,2,2,north,4,2,11,9
4,1,8,7,north,4,2,10,9
4,1,13,11,north,4,2,19,16
4,1,19,16,north,4,2,40,28
4,1,22,17,north,4,2,51,34
4,1,24,17,north,4,2,33,23
4,1,26,19,north,4,2,35,25
4,1,29,21,north,4,2,53,36
4,1,35,25,north,4,2,64,45
4,1,51,34,north,4,2,61,43
4,1,53,36,north,4,2,72,50
4,1,55,38,north,4,2,58,41
4,1,58,41,north,4,2,73,50
4,2,0,0,north,4,3,1,1
4,2,1,1,north,4,3,6,6
4,2,6,6,north,4,3,9,8
4,2,10,9,north,4,3,17,15
4,2,11,9,north,4,3,18,15
4,2,19,16,north,4,3,40,28
4,2,33,23,north,4,3,62,43
4,2,35,25,north,4,3,64,45
4,2,40,28,north,4,3,48,33
4,2,51,34,north,4,3,61,43
4,2,53,36,north,4,3,72,50
4,2,58,41,north,4,3,73,50
4,2,61,43,north,4,3,67,47
4,2,64,45,north,4,3,71,49
4,2,72,50,north,4,3,78,54
4,2,73,50,north,4,3,89,61
4,3,0,0,north,4,4,1,1
4,3,1,1,north,4,4,6,6
4,3,6,6,north,4,4,15,13
4,3,9,8,north,4,4,31,22
4,3,17,15,north,4,4,39,27
4,3,18,15,north,4,4,32,22
4,3,40,28,north,4,4,50,33
4,3,48,33,north,4,4,66,46
4,3,61,43,north,4,4,75,52
4,3,62,43,north,4,4,67,47
4,3,64,45,north,4,4,71,49
4,3,67,47,north,4,4,83,57
4,3,71,49,north,4,4,87,59
4,3,72,50,north,4,4,78,54
4,3,73,50,north,4,4,89,61
4,3,78,54,north,4,4,94,65
4,3,89,61,north,4,4,94,65
4,4,0,0,east,5,4,2,2
4,4,1,1,east,5,4,10,9
4,4,2,2,east,5,4,8,7
4,4,6,6,east,5,4,17,15
4,4,8,7,east,5,4,25,18
4,4,10,9,east,5,4,19,16
4,4,15,13,east,5,4,31,22
4,4,17,15,east,5,4,28,20
4,4,19,16,east,5,4,34,24
4,4,25,18,east,5,4,43,30
4,4,28,20,east,5,4,48,33
4,4,31,22,east,5,4,39,27
4,4,32,22,east,5,4,49,33
4,4,34,24,east,5,4,52,35
4,4,39,27,east,5,4,60,42
4,4,46,32,east,5,4,59,42
4,4,48,33,east,5,4,63,44
4,4,49,33,east,5,4,68,48
4,4,50,33,east,5,4,69,48
4,4,56,39,east,5,4,65,46
4,4,59,42,east,5,4,74,51
4,4,65,46,east,5,4,84,58
4,4,66,46,east,5,4,86,58
4,4,67,47,east,5,4,75,52
4,4,68,48,east,5,4,76,53
4,4,71,49,east,5,4,78,54
4,4,75,52,east,5,4,88,60
4,4,78,54,east,5,4,89,61
4,4,83,57,east,5,4,91,63
4,4,84,58,east,5,4,92,64
4,4,87,59,east,5,4,94,65
4,4,89,61,east,5,4,97,68
4,4,90,62,east,5,4,106,75
4,4,94,65,east,5,4,104,73
4,5,0,0,south,4,4,1,1
4,6,0,0,west,3,6,2,2
4,6,1,1,west,3,6,10,9
4,6,2,2,west,3,6,8,7
4,6,6,6,west,3,6,18,15
4,7,0,0,south,4,6,1,1
4,7,1,1,south,4,6,6,6
4,8,0,0,south,4,7,1,1
5,0,0,0,west,4,0,2,2
5,0,2,2,west,4,0,5,5
5,0,5,5,west,4,0,26,19
5,0,8,7,west,4,0,19,16
5,0,19,16,west,4,0,35,25
5,0,26,19,west,4,0,29,21
5,0,27,19,west,4,0,30,21
5,0,35,25,west,4,0,44,31
5,0,36,25,west,4,0,45,31
5,1,0,0,west,4,1,2,2
5,4,0,0,east,6,4,2,2
5,4,2,2,east,6,4,8,7
5,4,8,7,east,6,4,25,18
5,4,10,9,east,6,4,19,16
5,4,17,15,east,6,4,28,20
5,4,19,16,east,6,4,34,24
5,4,25,18,east,6,4,43,30
5,4,28,20,east,6,4,48,33
5,4,31,22,east,6,4,49,33
5,4,34,24,east,6,4,52,35
5,4,39,27,east,6,4,59,42
5,4,43,30,east,6,4,54,37
5,4,48,33,east,6,4,63,44
5,4,49,33,east,6,4,70,48
5,4,52,35,east,6,4,57,40
5,4,59,42,east,6,4,74,51
