xhat,yhat,gstate,gvar,action,xhat_next,yhat_next,gstate_next,gvar_next
0,0,0,0,east,1,0,2,2
0,0,1,1,east,1,0,3,3
0,1,0,0,south,0,0,1,1
0,3,0,0,east,1,3,2,2
0,3,1,1,east,1,3,5,5
0,4,0,0,south,0,3,1,1
0,9,0,0,east,1,9,2,2
1,0,0,0,east,2,0,2,2
1,0,1,1,east,2,0,6,6
1,0,2,2,east,2,0,4,4
1,0,3,3,east,2,0,8,8
1,1,0,0,south,1,0,1,1
1,3,0,0,east,2,3,2,2
1,3,1,1,east,2,3,9,8
1,3,2,2,east,2,3,6,6
1,3,5,5,east,2,3,8,8
1,4,0,0,south,1,3,1,1
1,6,0,0,east,2,6,2,2
1,9,0,0,east,2,9,2,2
1,9,2,2,east,2,9,4,4
2,0,0,0,east,3,0,2,2
2,0,2,2,east,3,0,4,4
2,0,4,4,east,3,0,10,9
2,0,6,6,east,3,0,17,14
2,0,8,8,east,3,0,16,14
2,2,0,0,east,3,2,2,2
2,3,0,0,east,3,3,2,2
2,3,2,2,east,3,3,6,6
2,3,6,6,east,3,3,11,10
2,3,8,8,east,3,3,16,14
2,3,9,8,east,3,3,17,14
2,6,0,0,east,3,6,2,2
2,6,2,2,east,3,6,6,6
2,7,0,0,east,3,7,2,2
2,8,0,0,north,2,9,1,1
2,9,0,0,east,3,9,2,2
2,9,1,1,east,3,9,6,6
2,9,2,2,east,3,9,4,4
2,9,4,4,east,3,9,12,11
3,0,0,0,north,3,1,1,1
3,0,2,2,north,3,1,6,6
3,0,4,4,north,3,1,11,10
3,0,10,9,north,3,1,10,9
3,0,16,14,north,3,1,28,21
3,0,17,14,north,3,1,16,14
3,1,0,0,north,3,2,1,1
3,1,1,1,north,3,2,5,5
3,1,6,6,north,3,2,8,8
3,1,10,9,north,3,2,27,20
3,1,11,10,north,3,2,16,14
3,1,16,14,north,3,2,33,25
3,1,28,21,north,3,2,42,32
3,2,0,0,north,3,3,1,1
3,2,1,1,north,3,3,5,5
3,2,2,2,north,3,3,8,8
3,2,5,5,north,3,3,7,7
3,2,8,8,north,3,3,14,13
3,2,16,14,north,3,3,33,25
3,2,27,20,north,3,3,41,31
3,2,33,25,north,3,3,42,32
3,2,42,32,north,3,3,50,39
3,3,0,0,east,4,3,2,2
3,3,1,1,east,4,3,8,8
3,3,2,2,east,4,3,6,6
3,3,5,5,east,4,3,15,13
3,3,6,6,east,4,3,18,15
3,3,7,7,east,4,3,14,13
3,3,8,8,east,4,3,16,14
3,3,11,10,east,4,3,28,21
3,3,14,13,east,4,3,42,32
3,3,16,14,east,4,3,33,25
3,3,17,14,east,4,3,29,21
3,3,33,25,east,4,3,53,41
3,3,41,31,east,4,3,51,40
3,3,42,32,east,4,3,58,45
3,3,50,39,east,4,3,58,45
3,4,0,0,east,4,4,2,2
3,5,0,0,north,3,6,1,1
3,6,0,0,north,3,7,1,1
3,6,1,1,north,3,7,5,5
3,6,2,2,north,3,7,8,8
3,6,6,6,north,3,7,16,14
3,6,8,8,north,3,7,14,13
3,6,14,13,north,3,7,26,19
3,6,16,14,north,3,7,23,17
3,6,23,17,north,3,7,42,32
3,6,26,19,north,3,7,40,30
3,6,40,30,north,3,7,47,36
3,6,42,32,north,3,7,58,45
3,6,43,32,north,3,7,50,39
3,6,50,39,north,3,7,67,50
3,6,52,41,north,3,7,71,53
3,6,58,45,north,3,7,68,51
3,6,67,50,north,3,7,93,70
3,6,68,51,north,3,7,88,67
3,6,71,53,north,3,7,79,60
3,6,76,58,north,3,7,92,70
3,6,79,60,north,3,7,98,75
3,6,80,60,north,3,7,99,75
3,6,88,67,north,3,7,97,74
3,6,89,67,north,3,7,103,79
3,6,98,75,north,3,7,104,80
3,6,99,75,north,3,7,112,88
3,7,0,0,north,3,8,1,1
3,7,1,1,north,3,8,5,5
3,7,2,2,north,3,8,8,8
3,7,5,5,north,3,8,13,12
3,7,6,6,north,3,8,16,14
3,7,8,8,north,3,8,14,13
3,7,14,13,north,3,8,26,19
3,7,16,14,north,3,8,23,17
3,7,18,15,north,3,8,28,21
3,7,23,17,north,3,8,42,32
3,7,26,19,north,3,8,40,30
3,7,40,30,north,3,8,47,36
3,7,42,32,north,3,8,50,39
3,7,47,36,north,3,8,67,50
3,7,50,39,north,3,8,66,50
3,7,58,45,north,3,8,68,51
3,7,67,50,north,3,8,92,70
3,7,68,51,north,3,8,88,67
3,7,71,53,north,3,8,79,60
3,7,79,60,north,3,8,98,75
3,7,88,67,north,3,8,97,74
3,7,92,70,north,3,8,110,86
3,7,93,70,north,3,8,96,73
3,7,97,74,north,3,8,103,79
3,7,98,75,north,3,8,104,80
3,7,99,75,north,3,8,111,87
3,8,0,0,north,3,9,1,1
3,8,1,1,north,3,9,5,5
3,8,5,5,north,3,9,13,12
3,8,8,8,north,3,9,14,13
3,8,13,12,north,3,9,31,23
3,8,14,13,north,3,9,26,19
3,8,16,14,north,3,9,23,17
3,8,23,17,north,3,9,43,32
3,8,26,19,north,3,9,40,30
3,8,28,21,north,3,9,42,32
3,8,40,30,north,3,9,47,36
3,8,42,32,north,3,9,50,39
3,8,47,36,north,3,9,67,50
3,8,50,39,north,3,9,66,50
3,8,66,50,north,3,9,92,70
3,8,67,50,north,3,9,91,69
3,8,68,51,north,3,9,88,67
3,8,79,60,north,3,9,98,75
3,8,88,67,north,3,9,97,74
3,8,92,70,north,3,9,96,73
3,8,96,73,north,3,9,110,86
3,8,97,74,north,3,9,103,79
3,8,98,75,north,3,9,111,87
3,9,0,0,east,4,9,2,2
3,9,1,1,east,4,9,6,6
3,9,2,2,east,4,9,4,4
3,9,4,4,east,4,9,20,16
3,9,5,5,east,4,9,14,13
3,9,6,6,east,4,9,16,14
3,9,12,11,east,4,9,19,16
3,9,13,12,east,4,9,26,19
3,9,14,13,east,4,9,23,17
3,9,23,17,east,4,9,33,25
3,9,26,19,east,4,9,42,32
3,9,31,23,east,4,9,40,30
