xhat,yhat,gstate,gvar,action,xhat_next,yhat_next,gstate_next,gvar_next
0,0,0,0,north,0,1,1,1
0,0,2,2,north,0,1,5,4
0,0,6,5,north,0,1,19,12
0,0,32,19,north,0,1,31,18
0,0,38,22,north,0,1,38,22
0,0,46,27,north,0,1,44,26
0,0,55,33,north,0,1,65,39
0,1,0,0,north,0,2,1,1
0,1,1,1,north,0,2,4,3
0,1,2,2,north,0,2,7,6
0,1,5,4,north,0,2,16,11
0,1,10,7,north,0,2,29,16
0,1,19,12,north,0,2,27,16
0,1,31,18,north,0,2,44,26
0,1,38,22,north,0,2,65,39
0,1,44,26,north,0,2,60,38
0,1,65,39,north,0,2,75,47
0,2,0,0,north,0,3,1,1
0,2,1,1,north,0,3,4,3
0,2,4,3,north,0,3,12,8
0,2,7,6,north,0,3,24,15
0,2,16,11,north,0,3,23,15
0,2,27,16,north,0,3,35,21
0,2,29,16,north,0,3,36,21
0,2,44,26,north,0,3,60,38
0,2,60,38,north,0,3,72,45
0,2,65,39,north,0,3,75,47
0,2,75,47,north,0,3,94,60
0,3,0,0,east,1,3,2,2
0,3,1,1,east,1,3,7,6
0,3,4,3,east,1,3,13,9
0,3,12,8,east,1,3,12,8
0,3,21,14,east,1,3,21,14
0,3,23,15,east,1,3,40,24
0,3,24,15,east,1,3,23,15
0,3,33,20,east,1,3,33,20
0,3,35,21,east,1,3,60,38
0,3,36,21,east,1,3,51,30
0,3,42,25,east,1,3,42,25
0,3,47,28,east,1,3,56,34
0,3,48,28,east,1,3,68,41
0,3,49,29,east,1,3,58,36
0,3,56,34,east,1,3,78,48
0,3,60,38,east,1,3,75,47
0,3,61,38,east,1,3,61,38
0,3,68,41,east,1,3,80,48
0,3,72,45,east,1,3,85,52
0,3,75,47,east,1,3,87,54
0,3,89,56,east,1,3,89,56
0,3,94,60,east,1,3,94,60
0,3,97,62,east,1,3,97,62
0,4,0,0,south,0,3,1,1
0,4,1,1,south,0,3,4,3
0,4,4,3,south,0,3,21,14
0,4,7,6,south,0,3,24,15
0,4,21,14,south,0,3,33,20
0,4,23,15,south,0,3,42,25
0,4,27,16,south,0,3,36,21
0,4,33,20,south,0,3,47,28
0,4,34,20,south,0,3,48,28
0,4,42,25,south,0,3,49,29
0,4,44,26,south,0,3,61,38
0,4,49,29,south,0,3,56,34
0,4,50,29,south,0,3,68,41
0,4,70,43,south,0,3,89,56
0,4,81,49,south,0,3,97,62
0,5,0,0,south,0,4,1,1
0,5,1,1,south,0,4,4,3
0,5,2,2,south,0,4,7,6
0,5,4,3,south,0,4,21,14
0,5,7,6,south,0,4,23,15
0,5,10,7,south,0,4,27,16
0,5,21,14,south,0,4,33,20
0,5,22,14,south,0,4,34,20
0,5,23,15,south,0,4,42,25
0,5,31,18,south,0,4,44,26
0,5,42,25,south,0,4,49,29
0,5,43,25,south,0,4,50,29
0,5,51,30,south,0,4,70,43
0,5,72,45,south,0,4,81,49
0,6,0,0,south,0,5,1,1
0,6,1,1,south,0,5,4,3
0,6,2,2,south,0,5,7,6
0,6,4,3,south,0,5,21,14
0,6,7,6,south,0,5,23,15
0,6,15,10,south,0,5,22,14
0,6,23,15,south,0,5,42,25
0,6,25,15,south,0,5,43,25
0,6,35,21,south,0,5,51,30
0,6,60,38,south,0,5,72,45
0,7,0,0,south,0,6,1,1
0,7,1,1,south,0,6,4,3
0,7,2,2,south,0,6,7,6
0,7,4,3,south,0,6,15,10
0,7,7,6,south,0,6,23,15
0,7,16,11,south,0,6,25,15
0,7,27,16,south,0,6,35,21
0,7,44,26,south,0,6,60,38
0,8,0,0,south,0,7,1,1
0,8,1,1,south,0,7,4,3
0,8,2,2,south,0,7,7,6
