xhat,yhat,gstate,gvar,action,xhat_next,yhat_next,gstate_next,gvar_next
0,0,0,0,east,1,0,2,2
0,2,0,0,east,1,2,2,2
1,0,0,0,east,2,0,2,2
1,0,1,1,east,2,0,7,6
1,0,2,2,east,2,0,4,4
1,0,5,5,east,2,0,20,13
1,0,11,7,east,2,0,30,19
1,0,18,11,east,2,0,34,22
1,1,0,0,south,1,0,1,1
1,1,1,1,south,1,0,5,5
1,1,5,5,south,1,0,11,7
1,1,6,5,south,1,0,18,11
1,2,0,0,south,1,1,1,1
1,2,1,1,south,1,1,6,5
1,2,2,2,south,1,1,5,5
1,3,0,0,south,1,2,1,1
2,0,0,0,east,3,0,2,2
2,0,1,1,east,3,0,7,6
2,0,2,2,east,3,0,4,4
2,0,4,4,east,3,0,16,9
2,0,7,6,east,3,0,22,14
2,0,20,13,east,3,0,30,19
2,0,30,19,east,3,0,47,33
2,0,34,22,east,3,0,60,43
2,1,0,0,south,2,0,1,1
2,4,0,0,east,3,4,2,2
2,5,0,0,east,3,5,2,2
3,0,0,0,east,4,0,2,2
3,0,2,2,east,4,0,4,4
3,0,4,4,east,4,0,26,15
3,0,7,6,east,4,0,22,14
3,0,16,9,east,4,0,25,15
3,0,22,14,east,4,0,37,24
3,0,30,19,east,4,0,46,32
3,0,47,33,east,4,0,64,44
3,0,60,43,east,4,0,79,57
3,2,0,0,north,3,3,1,1
3,3,0,0,north,3,4,1,1
3,3,1,1,north,3,4,5,5
3,4,0,0,north,3,5,1,1
3,4,1,1,north,3,5,5,5
3,4,2,2,north,3,5,12,8
3,4,5,5,north,3,5,18,11
3,5,0,0,east,4,5,2,2
3,5,1,1,east,4,5,12,8
3,5,2,2,east,4,5,7,6
3,5,5,5,east,4,5,20,13
3,5,12,8,east,4,5,22,14
3,5,18,11,east,4,5,34,22
3,6,0,0,south,3,5,1,1
3,8,0,0,north,3,9,1,1
3,9,0,0,east,4,9,2,2
3,9,1,1,east,4,9,7,6
4,0,0,0,east,5,0,2,2
4,0,2,2,east,5,0,4,4
4,0,4,4,east,5,0,25,15
4,0,22,14,east,5,0,37,24
4,0,25,15,east,5,0,31,20
4,0,26,15,east,5,0,32,20
4,0,37,24,east,5,0,49,34
4,0,46,32,east,5,0,64,44
4,0,64,44,east,5,0,90,65
4,0,79,57,east,5,0,91,65
4,3,0,0,north,4,4,1,1
4,4,0,0,north,4,5,1,1
4,4,1,1,north,4,5,5,5
4,5,0,0,east,5,5,2,2
4,5,1,1,east,5,5,12,8
4,5,2,2,east,5,5,7,6
4,5,5,5,east,5,5,20,13
4,5,7,6,east,5,5,27,16
4,5,12,8,east,5,5,22,14
4,5,20,13,east,5,5,30,19
4,5,22,14,east,5,5,38,25
4,5,34,22,east,5,5,60,43
4,6,0,0,south,4,5,1,1
4,8,0,0,north,4,9,1,1
4,9,0,0,east,5,9,2,2
4,9,1,1,east,5,9,7,6
4,9,2,2,east,5,9,4,4
4,9,7,6,east,5,9,22,14
5,0,0,0,east,6,0,2,2
5,0,2,2,east,6,0,4,4
5,0,4,4,east,6,0,25,15
5,0,25,15,east,6,0,31,20
5,0,31,20,east,6,0,52,37
5,0,32,20,east,6,0,53,37
5,0,37,24,east,6,0,49,34
5,0,49,34,east,6,0,66,46
5,0,64,44,east,6,0,93,67
5,0,90,65,east,6,0,102,74
5,0,91,65,east,6,0,103,74
5,1,0,0,east,6,1,2,2
5,1,1,1,east,6,1,12,8
5,2,0,0,south,5,1,1,1
5,4,0,0,north,5,5,1,1
5,5,0,0,east,6,5,2,2
5,5,1,1,east,6,5,12,8
5,5,2,2,east,6,5,7,6
5,5,5,5,east,6,5,20,13
