xhat,yhat,gstate,gvar,action,xhat_next,yhat_next,gstate_next,gvar_next
0,0,0,0,east,1,0,2,2
0,0,1,1,east,1,0,5,4
0,0,4,3,east,1,0,12,8
0,0,20,14,east,1,0,20,14
0,0,36,22,east,1,0,45,27
0,0,43,26,east,1,0,63,39
0,0,45,27,east,1,0,79,52
0,0,63,39,east,1,0,86,58
0,0,74,47,east,1,0,74,47
0,0,79,52,east,1,0,87,58
0,0,85,57,east,1,0,98,68
0,0,97,67,east,1,0,119,85
0,0,98,68,east,1,0,110,77
0,0,100,69,east,1,0,100,69
0,0,112,79,east,1,0,112,79
0,1,0,0,south,0,0,1,1
0,1,1,1,south,0,0,4,3
0,1,8,6,south,0,0,20,14
0,1,20,14,south,0,0,36,22
0,1,30,19,south,0,0,45,27
0,1,36,22,south,0,0,43,26
0,1,45,27,south,0,0,63,39
0,1,46,27,south,0,0,79,52
0,1,63,39,south,0,0,85,57
0,1,64,39,south,0,0,74,47
0,1,79,52,south,0,0,98,68
0,1,85,57,south,0,0,97,67
0,1,90,60,south,0,0,100,69
0,1,103,71,south,0,0,112,79
0,2,0,0,south,0,1,1,1
0,2,2,2,south,0,1,8,6
0,2,13,9,south,0,1,20,14
0,2,20,14,south,0,1,36,22
0,2,22,15,south,0,1,30,19
0,2,30,19,south,0,1,45,27
0,2,31,19,south,0,1,46,27
0,2,36,22,south,0,1,64,39
0,2,45,27,south,0,1,63,39
0,2,63,39,south,0,1,85,57
0,2,65,40,south,0,1,79,52
0,2,66,40,south,0,1,90,60
0,2,82,54,south,0,1,103,71
0,4,0,0,east,1,4,2,2
0,4,1,1,east,1,4,8,6
0,4,4,3,east,1,4,12,8
0,5,0,0,south,0,4,1,1
0,5,1,1,south,0,4,4,3
0,6,0,0,south,0,5,1,1
0,8,0,0,north,0,9,1,1
0,9,0,0,east,1,9,2,2
0,9,1,1,east,1,9,5,4
1,0,0,0,east,2,0,2,2
1,0,1,1,east,2,0,10,7
1,0,2,2,east,2,0,6,5
1,0,5,4,east,2,0,13,9
1,0,12,8,east,2,0,20,14
1,0,20,14,east,2,0,30,19
1,0,45,27,east,2,0,65,40
1,0,63,39,east,2,0,79,52
1,0,74,47,east,2,0,110,77
1,0,79,52,east,2,0,90,60
1,0,86,58,east,2,0,100,69
1,0,87,58,east,2,0,101,69
1,0,98,68,east,2,0,110,77
1,0,100,69,east,2,0,112,79
1,0,110,77,east,2,0,123,89
1,0,112,79,east,2,0,145,109
1,0,119,85,east,2,0,128,93
1,1,0,0,south,1,0,1,1
1,2,0,0,west,0,2,2,2
1,2,1,1,west,0,2,13,9
1,2,8,6,west,0,2,20,14
1,2,12,8,west,0,2,30,19
1,2,13,9,west,0,2,22,15
1,2,19,13,west,0,2,36,22
1,2,20,14,west,0,2,31,19
1,2,30,19,west,0,2,66,40
1,2,36,22,west,0,2,45,27
1,2,37,22,west,0,2,65,40
1,2,43,26,west,0,2,63,39
1,2,65,40,west,0,2,82,54
1,3,0,0,south,1,2,1,1
1,3,1,1,south,1,2,8,6
1,3,2,2,south,1,2,13,9
1,3,8,6,south,1,2,12,8
1,3,9,6,south,1,2,19,13
1,3,12,8,south,1,2,36,22
1,3,13,9,south,1,2,20,14
1,3,19,13,south,1,2,43,26
1,3,20,14,south,1,2,37,22
1,3,22,15,south,1,2,30,19
1,3,40,24,south,1,2,65,40
1,4,0,0,south,1,3,1,1
1,4,1,1,south,1,3,9,6
1,4,2,2,south,1,3,8,6
1,4,3,2,south,1,3,13,9
1,4,8,6,south,1,3,12,8
1,4,10,7,south,1,3,22,15
1,4,12,8,south,1,3,19,13
1,4,13,9,south,1,3,20,14
1,4,27,17,south,1,3,40,24
1,5,0,0,south,1,4,1,1
1,8,0,0,north,1,9,1,1
1,9,0,0,east,2,9,2,2
1,9,1,1,east,2,9,10,7
1,9,2,2,east,2,9,6,5
1,9,5,4,east,2,9,13,9
2,0,0,0,east,3,0,2,2
2,0,2,2,east,3,0,6,5
2,0,6,5,east,3,0,16,10
2,0,10,7,east,3,0,23,15
2,0,13,9,east,3,0,22,15
2,0,20,14,east,3,0,30,19
2,0,30,19,east,3,0,48,29
2,0,65,40,east,3,0,82,54
2,0,79,52,east,3,0,100,69
2,0,90,60,east,3,0,103,71
2,0,100,69,east,3,0,112,79
2,0,101,69,east,3,0,113,79
2,0,110,77,east,3,0,123,89
2,0,112,79,east,3,0,141,105
2,0,123,89,east,3,0,139,103
2,3,0,0,west,1,3,2,2
