xhat,yhat,gstate,gvar,action,xhat_next,yhat_next,gstate_next,gvar_next
0,0,0,0,east,1,0,2,2
0,0,1,1,east,1,0,5,4
0,0,4,3,east,1,0,11,8
0,0,19,13,east,1,0,18,12
0,0,29,18,east,1,0,29,18
0,0,38,22,east,1,0,35,21
0,0,44,26,east,1,0,60,36
0,1,0,0,south,0,0,1,1
0,1,1,1,south,0,0,4,3
0,1,4,3,south,0,0,19,13
0,1,19,13,south,0,0,29,18
0,1,20,14,south,0,0,38,22
0,1,38,22,south,0,0,44,26
0,2,0,0,south,0,1,1,1
0,2,1,1,south,0,1,4,3
0,2,4,3,south,0,1,19,13
0,2,7,6,south,0,1,20,14
0,2,20,14,south,0,1,38,22
0,3,0,0,south,0,2,1,1
0,3,1,1,south,0,2,4,3
0,3,2,2,south,0,2,7,6
0,3,7,6,south,0,2,20,14
0,4,0,0,south,0,3,1,1
0,4,2,2,south,0,3,7,6
0,6,0,0,east,1,6,2,2
0,7,0,0,east,1,7,2,2
0,7,1,1,east,1,7,7,6
0,7,4,3,east,1,7,8,6
0,7,13,9,east,1,7,13,9
0,7,23,15,east,1,7,30,19
0,7,41,24,east,1,7,48,29
0,7,66,39,east,1,7,71,44
0,8,0,0,south,0,7,1,1
0,8,1,1,south,0,7,4,3
0,8,5,4,south,0,7,13,9
0,8,17,11,south,0,7,23,15
0,8,28,17,south,0,7,41,24
0,8,33,20,south,0,7,66,39
0,9,0,0,south,0,8,1,1
0,9,2,2,south,0,8,5,4
0,9,6,5,south,0,8,17,11
0,9,26,16,south,0,8,28,17
0,9,33,20,south,0,8,33,20
1,0,0,0,east,2,0,2,2
1,0,1,1,east,2,0,10,7
1,0,2,2,east,2,0,6,5
1,0,5,4,east,2,0,13,9
1,0,11,8,east,2,0,20,14
1,0,18,12,east,2,0,35,21
1,0,29,18,east,2,0,57,35
1,0,35,21,east,2,0,61,37
1,0,60,36,east,2,0,73,46
1,1,0,0,south,1,0,1,1
1,3,0,0,west,0,3,2,2
1,4,0,0,west,0,4,2,2
1,5,0,0,east,2,5,2,2
1,6,0,0,east,2,6,2,2
1,6,1,1,east,2,6,15,9
1,6,2,2,east,2,6,10,7
1,6,7,6,east,2,6,13,9
1,6,9,6,east,2,6,21,14
1,6,11,8,east,2,6,20,14
1,6,12,8,east,2,6,45,27
1,6,20,14,east,2,6,30,19
1,6,30,19,east,2,6,62,37
1,6,45,27,east,2,6,61,37
1,6,61,37,east,2,6,76,48
1,6,76,48,east,2,6,85,55
1,6,85,55,east,2,6,104,71
1,7,0,0,south,1,6,1,1
1,7,1,1,south,1,6,9,6
1,7,2,2,south,1,6,7,6
1,7,7,6,south,1,6,11,8
1,7,8,6,south,1,6,12,8
1,7,13,9,south,1,6,45,27
1,7,15,9,south,1,6,20,14
1,7,23,15,south,1,6,30,19
1,7,30,19,south,1,6,61,37
1,7,48,29,south,1,6,76,48
1,7,71,44,south,1,6,85,55
1,8,0,0,south,1,7,1,1
1,8,2,2,south,1,7,15,9
1,8,10,7,south,1,7,23,15
1,9,0,0,west,0,9,2,2
1,9,2,2,west,0,9,6,5
1,9,6,5,west,0,9,26,16
1,9,26,16,west,0,9,33,20
2,0,0,0,east,3,0,2,2
2,0,2,2,east,3,0,6,5
2,0,6,5,east,3,0,16,10
2,0,10,7,east,3,0,24,15
2,0,13,9,east,3,0,23,15
2,0,20,14,east,3,0,30,19
2,0,35,21,east,3,0,61,37
2,0,57,35,east,3,0,73,46
2,0,61,37,east,3,0,76,48
2,0,73,46,east,3,0,90,59
2,5,0,0,east,3,5,2,2
2,5,1,1,east,3,5,13,9
2,5,2,2,east,3,5,10,7
2,5,7,6,east,3,5,20,14
2,5,13,9,east,3,5,23,15
2,5,14,9,east,3,5,25,15
2,5,20,14,east,3,5,30,19
2,5,30,19,east,3,5,62,37
2,5,31,19,east,3,5,63,37
2,5,35,21,east,3,5,61,37
2,5,45,27,east,3,5,73,46
2,5,57,35,east,3,5,74,46
2,5,61,37,east,3,5,83,53
2,5,73,46,east,3,5,82,53
2,5,82,53,east,3,5,101,69
2,5,83,53,east,3,5,92,61
2,5,92,61,east,3,5,128,93
2,6,0,0,south,2,5,1,1
2,6,1,1,south,2,5,7,6
2,6,2,2,south,2,5,14,9
2,6,10,7,south,2,5,13,9
2,6,13,9,south,2,5,30,19
2,6,15,9,south,2,5,20,14
2,6,20,14,south,2,5,45,27
2,6,21,14,south,2,5,35,21
2,6,23,15,south,2,5,31,19
