xhat,yhat,gstate,gvar,action,xhat_next,yhat_next,gstate_next,gvar_next
0,0,0,0,east,1,0,2,2
0,2,0,0,north,0,3,1,1
0,3,0,0,east,1,3,2,2
0,3,1,1,east,1,3,6,6
0,5,0,0,north,0,6,1,1
0,6,0,0,east,1,6,2,2
0,6,1,1,east,1,6,6,6
0,6,3,3,east,1,6,9,8
0,6,10,9,east,1,6,10,9
0,6,19,15,east,1,6,32,22
0,7,0,0,south,0,6,1,1
0,7,1,1,south,0,6,3,3
0,7,3,3,south,0,6,10,9
0,7,11,10,south,0,6,19,15
0,8,0,0,south,0,7,1,1
0,8,1,1,south,0,7,3,3
0,8,4,4,south,0,7,11,10
0,9,0,0,south,0,8,1,1
0,9,2,2,south,0,8,4,4
1,0,0,0,east,2,0,2,2
1,0,1,1,east,2,0,7,7
1,0,2,2,east,2,0,5,5
1,1,0,0,south,1,0,1,1
1,3,0,0,north,1,4,1,1
1,3,2,2,north,1,4,6,6
1,3,6,6,north,1,4,9,8
1,4,0,0,east,2,4,2,2
1,4,1,1,east,2,4,12,10
1,4,6,6,east,2,4,11,10
1,4,9,8,east,2,4,19,15
1,6,0,0,east,2,6,2,2
1,6,1,1,east,2,6,11,10
1,6,2,2,east,2,6,7,7
1,6,6,6,east,2,6,12,10
1,6,9,8,east,2,6,19,15
1,6,10,9,east,2,6,34,23
1,6,32,22,east,2,6,56,37
1,7,0,0,south,1,6,1,1
1,9,0,0,west,0,9,2,2
2,0,0,0,east,3,0,2,2
2,0,1,1,east,3,0,7,7
2,0,2,2,east,3,0,5,5
2,0,5,5,east,3,0,14,11
2,0,7,7,east,3,0,22,16
2,1,0,0,south,2,0,1,1
2,2,0,0,east,3,2,2,2
2,4,0,0,east,3,4,2,2
2,4,2,2,east,3,4,7,7
2,4,11,10,east,3,4,22,16
2,4,12,10,east,3,4,23,16
2,4,19,15,east,3,4,56,37
2,6,0,0,east,3,6,2,2
2,6,1,1,east,3,6,11,10
2,6,2,2,east,3,6,7,7
2,6,6,6,east,3,6,19,15
2,6,7,7,east,3,6,15,12
2,6,11,10,east,3,6,22,16
2,6,12,10,east,3,6,23,16
2,6,19,15,east,3,6,45,29
2,6,34,23,east,3,6,58,38
2,6,56,37,east,3,6,73,49
2,7,0,0,south,2,6,1,1
2,7,1,1,south,2,6,6,6
2,8,0,0,south,2,7,1,1
3,0,0,0,east,4,0,2,2
3,0,2,2,east,4,0,5,5
3,0,5,5,east,4,0,25,17
3,0,7,7,east,4,0,22,16
3,0,14,11,east,4,0,24,17
3,0,22,16,east,4,0,36,24
3,2,0,0,east,4,2,2,2
3,2,2,2,east,4,2,7,7
3,4,0,0,east,4,4,2,2
3,4,2,2,east,4,4,7,7
3,4,7,7,east,4,4,27,18
3,4,22,16,east,4,4,46,30
3,4,23,16,east,4,4,37,25
3,4,56,37,east,4,4,73,49
3,5,0,0,north,3,6,1,1
3,6,0,0,east,4,6,2,2
3,6,1,1,east,4,6,11,10
3,6,2,2,east,4,6,7,7
3,6,7,7,east,4,6,27,18
3,6,11,10,east,4,6,22,16
3,6,15,12,east,4,6,37,25
3,6,19,15,east,4,6,31,21
3,6,22,16,east,4,6,38,25
3,6,23,16,east,4,6,46,30
3,6,45,29,east,4,6,56,37
3,6,58,38,east,4,6,81,56
3,6,73,49,east,4,6,91,64
3,8,0,0,east,4,8,2,2
3,8,1,1,east,4,8,7,7
3,9,0,0,south,3,8,1,1
4,0,0,0,north,4,1,1,1
4,0,2,2,north,4,1,7,7
4,0,5,5,north,4,1,15,12
4,0,22,16,north,4,1,22,16
4,0,24,17,north,4,1,24,17
4,0,25,17,north,4,1,26,17
4,0,36,24,north,4,1,36,24
4,1,0,0,north,4,2,1,1
4,1,1,1,north,4,2,6,6
4,1,2,2,north,4,2,11,10
4,1,7,7,north,4,2,12,10
4,1,15,12,north,4,2,22,16
4,1,22,16,north,4,2,46,30
4,1,24,17,north,4,2,59,39
4,1,26,17,north,4,2,36,24
4,1,36,24,north,4,2,71,48
4,2,0,0,north,4,3,1,1
4,2,1,1,north,4,3,6,6
4,2,2,2,north,4,3,11,10
4,2,6,6,north,4,3,9,8
4,2,7,7,north,4,3,22,16
4,2,11,10,north,4,3,19,15
4,2,12,10,north,4,3,20,15
4,2,22,16,north,4,3,46,30
4,2,36,24,north,4,3,72,48
4,2,46,30,north,4,3,56,37
4,2,59,39,north,4,3,71,48
4,2,71,48,north,4,3,78,54
4,3,0,0,north,4,4,1,1
4,3,1,1,north,4,4,6,6
4,3,6,6,north,4,4,16,13
4,3,9,8,north,4,4,32,22
4,3,11,10,north,4,4,19,15
4,3,19,15,north,4,4,33,22
4,3,20,15,north,4,4,45,29
4,3,22,16,north,4,4,31,21
4,3,46,30,north,4,4,56,37
4,3,56,37,north,4,4,76,52
4,3,71,48,north,4,4,90,63
4,3,72,48,north,4,4,78,54
4,3,78,54,north,4,4,99,70
4,4,0,0,north,4,5,1,1
4,4,1,1,north,4,5,6,6
4,4,2,2,north,4,5,11,10
4,4,6,6,north,4,5,16,13
4,4,7,7,north,4,5,22,16
4,4,16,13,north,4,5,42,27
4,4,19,15,north,4,5,32,22
4,4,27,18,north,4,5,37,25
4,4,31,21,north,4,5,57,37
4,4,32,22,north,4,5,41,27
4,4,33,22,north,4,5,54,35
4,4,37,25,north,4,5,56,37
4,4,45,29,north,4,5,53,35
4,4,46,30,north,4,5,73,49
4,4,56,37,north,4,5,76,52
4,4,73,49,north,4,5,79,55
4,4,76,52,north,4,5,97,68
4,4,78,54,north,4,5,99,70
4,4,90,63,north,4,5,99,70
4,4,99,70,north,4,5,106,76
4,5,0,0,north,4,6,1,1
4,5,1,1,north,4,6,6,6
4,5,6,6,north,4,6,16,13
4,5,11,10,north,4,6,19,15
4,5,16,13,north,4,6,41,27
4,5,22,16,north,4,6,31,21
4,5,32,22,north,4,6,54,35
4,5,37,25,north,4,6,57,37
4,5,41,27,north,4,6,50,33
4,5,42,27,north,4,6,51,33
4,5,53,35,north,4,6,85,59
