xhat,yhat,gstate,gvar,action,xhat_next,yhat_next,gstate_next,gvar_next
0,0,0,0,east,1,0,2,2
0,9,0,0,east,1,9,2,2
1,0,0,0,east,2,0,2,2
1,0,1,1,east,2,0,9,7
1,0,2,2,east,2,0,6,5
1,1,0,0,south,1,0,1,1
1,8,0,0,north,1,9,1,1
1,9,0,0,east,2,9,2,2
1,9,1,1,east,2,9,9,7
1,9,2,2,east,2,9,6,5
2,0,0,0,east,3,0,2,2
2,0,1,1,east,3,0,9,7
2,0,2,2,east,3,0,6,5
2,0,6,5,east,3,0,13,10
2,0,7,6,east,3,0,18,15
2,0,9,7,east,3,0,21,16
2,1,0,0,south,2,0,1,1
2,1,1,1,south,2,0,7,6
2,2,0,0,south,2,1,1,1
2,4,0,0,east,3,4,2,2
2,5,0,0,north,2,6,1,1
2,6,0,0,east,3,6,2,2
2,6,1,1,east,3,6,11,9
2,7,0,0,east,3,7,2,2
2,7,1,1,east,3,7,11,9
2,8,0,0,south,2,7,1,1
2,9,0,0,east,3,9,2,2
2,9,2,2,east,3,9,6,5
2,9,6,5,east,3,9,15,12
2,9,9,7,east,3,9,21,16
3,0,0,0,east,4,0,2,2
3,0,1,1,east,4,0,9,7
3,0,2,2,east,4,0,6,5
3,0,6,5,east,4,0,24,17
3,0,7,6,east,4,0,18,15
3,0,9,7,east,4,0,21,16
3,0,13,10,east,4,0,23,17
3,0,18,15,east,4,0,30,21
3,0,21,16,east,4,0,37,25
3,1,0,0,south,3,0,1,1
3,1,1,1,south,3,0,7,6
3,2,0,0,south,3,1,1,1
3,4,0,0,east,4,4,2,2
3,4,2,2,east,4,4,9,7
3,6,0,0,east,4,6,2,2
3,6,2,2,east,4,6,9,7
3,6,11,9,east,4,6,21,16
3,7,0,0,east,4,7,2,2
3,7,2,2,east,4,7,9,7
3,7,11,9,east,4,7,21,16
3,9,0,0,east,4,9,2,2
3,9,2,2,east,4,9,6,5
3,9,6,5,east,4,9,27,19
3,9,15,12,east,4,9,26,19
3,9,21,16,east,4,9,39,27
4,0,0,0,east,5,0,2,2
4,0,2,2,east,5,0,6,5
4,0,6,5,east,5,0,23,17
4,0,9,7,east,5,0,21,16
4,0,18,15,east,5,0,30,21
4,0,21,16,east,5,0,37,25
4,0,23,17,east,5,0,31,22
4,0,24,17,east,5,0,32,22
4,0,30,21,east,5,0,46,33
4,0,37,25,east,5,0,48,35
4,4,0,0,east,5,4,2,2
4,4,2,2,east,5,4,9,7
4,4,9,7,east,5,4,25,18
4,5,0,0,east,5,5,2,2
4,5,1,1,east,5,5,11,9
4,5,7,6,east,5,5,18,15
4,5,11,9,east,5,5,21,16
4,5,16,13,east,5,5,33,23
4,5,18,15,east,5,5,30,21
4,5,21,16,east,5,5,38,26
4,5,30,21,east,5,5,59,43
4,5,33,23,east,5,5,44,31
4,5,34,23,east,5,5,60,43
4,5,44,31,east,5,5,71,53
4,5,60,43,east,5,5,84,64
4,5,61,43,east,5,5,85,64
4,5,87,65,east,5,5,99,75
4,5,99,75,east,5,5,115,88
4,5,112,86,east,5,5,127,97
4,6,0,0,south,4,5,1,1
4,6,1,1,south,4,5,7,6
4,6,2,2,south,4,5,11,9
4,6,7,6,south,4,5,16,13
4,6,9,7,south,4,5,21,16
4,6,10,8,south,4,5,33,23
4,6,11,9,south,4,5,18,15
4,6,18,15,south,4,5,34,23
4,6,19,15,south,4,5,44,31
4,6,21,16,south,4,5,30,21
4,6,30,21,south,4,5,60,43
4,6,47,34,south,4,5,61,43
4,6,75,57,south,4,5,99,75
4,6,76,57,south,4,5,87,65
4,6,87,65,south,4,5,112,86
4,7,0,0,south,4,6,1,1
4,7,1,1,south,4,6,7,6
4,7,2,2,south,4,6,11,9
4,7,7,6,south,4,6,10,8
4,7,9,7,south,4,6,21,16
4,7,11,9,south,4,6,18,15
4,7,12,9,south,4,6,19,15
4,7,21,16,south,4,6,30,21
4,7,22,16,south,4,6,47,34
4,7,39,27,south,4,6,76,57
4,7,64,46,south,4,6,75,57
4,7,75,57,south,4,6,87,65
4,8,0,0,south,4,7,1,1
4,8,1,1,south,4,7,7,6
4,8,9,7,south,4,7,12,9
4,8,14,11,south,4,7,22,16
4,8,26,19,south,4,7,64,46
4,8,28,19,south,4,7,39,27
4,8,39,27,south,4,7,75,57
4,9,0,0,south,4,8,1,1
4,9,2,2,south,4,8,9,7
4,9,6,5,south,4,8,14,11
4,9,26,19,south,4,8,26,19
4,9,27,19,south,4,8,28,19
4,9,39,27,south,4,8,39,27
5,0,0,0,east,6,0,2,2
5,0,2,2,east,6,0,6,5
5,0,6,5,east,6,0,23,17
5,0,21,16,east,6,0,37,25
5,0,23,17,east,6,0,31,22
5,0,30,21,east,6,0,46,33
5,0,31,22,east,6,0,50,37
5,0,32,22,east,6,0,51,37
5,0,37,25,east,6,0,48,35
5,0,46,33,east,6,0,62,44
5,0,48,35,east,6,0,65,47
5,1,0,0,north,5,2,1,1
5,2,0,0,north,5,3,1,1
5,2,1,1,north,5,3,7,6
5,3,0,0,north,5,4,1,1
5,3,1,1,north,5,4,7,6
5,3,7,6,north,5,4,16,13
5,4,0,0,north,5,5,1,1
5,4,1,1,north,5,5,7,6
5,4,2,2,north,5,5,11,9
5,4,7,6,north,5,5,16,13
5,4,9,7,north,5,5,21,16
5,4,16,13,north,5,5,41,29
5,4,25,18,north,5,5,38,26
5,5,0,0,east,6,5,2,2
5,5,1,1,east,6,5,11,9
5,5,2,2,east,6,5,9,7
5,5,7,6,east,6,5,18,15
5,5,11,9,east,6,5,21,16
5,5,16,13,east,6,5,33,23
5,5,18,15,east,6,5,30,21
5,5,21,16,east,6,5,38,26
5,5,30,21,east,6,5,59,43
5,5,33,23,east,6,5,60,43
5,5,38,26,east,6,5,63,45
5,5,41,29,east,6,5,55,41
5,5,44,31,east,6,5,71,53
5,5,59,43,east,6,5,74,56
5,5,60,43,east,6,5,84,64
5,5,71,53,east,6,5,85,64
5,5,84,64,east,6,5,97,74
5,5,85,64,east,6,5,98,74
5,5,99,75,east,6,5,115,88
5,5,115,88,east,6,5,143,113
5,5,127,97,east,6,5,151,121
5,6,0,0,south,5,5,1,1
5,7,0,0,west,4,7,2,2
5,7,1,1,west,4,7,11,9
5,7,2,2,west,4,7,9,7
5,8,0,0,south,5,7,1,1
5,9,0,0,west,4,9,2,2
6,0,0,0,east,7,0,2,2
6,0,2,2,east,7,0,6,5
6,0,6,5,east,7,0,23,17
6,0,23,17,east,7,0,31,22
6,0,31,22,east,7,0,50,37
6,0,37,25,east,7,0,48,35
6,0,46,33,east,7,0,62,44
6,0,48,35,east,7,0,65,47
6,0,50,37,east,7,0,77,58
6,0,51,37,east,7,0,53,39
6,0,62,44,east,7,0,90,68
6,0,65,47,east,7,0,70,52
6,3,0,0,north,6,4,1,1
6,4,0,0,north,6,5,1,1
6,4,1,1,north,6,5,7,6
6,5,0,0,east,7,5,2,2
6,5,1,1,east,7,5,11,9
6,5,2,2,east,7,5,9,7
6,5,7,6,east,7,5,18,15
6,5,9,7,east,7,5,25,18
6,5,11,9,east,7,5,21,16
6,5,18,15,east,7,5,30,21
6,5,21,16,east,7,5,38,26
6,5,30,21,east,7,5,60,43
6,5,33,23,east,7,5,59,43
6,5,38,26,east,7,5,63,45
6,5,55,41,east,7,5,71,53
6,5,59,43,east,7,5,74,56
6,5,60,43,east,7,5,84,64
6,5,63,45,east,7,5,69,51
6,5,71,53,east,7,5,86,64
6,5,74,56,east,7,5,101,77
6,5,84,64,east,7,5,97,74
6,5,85,64,east,7,5,98,74
6,5,97,74,east,7,5,125,96
6,5,98,74,east,7,5,126,96
6,5,115,88,east,7,5,153,123
6,7,0,0,west,5,7,2,2
7,0,0,0,east,8,0,2,2
7,0,2,2,east,8,0,6,5
7,0,6,5,east,8,0,23,17
7,0,23,17,east,8,0,31,22
7,0,31,22,east,8,0,50,37
7,0,48,35,east,8,0,65,47
7,0,50,37,east,8,0,53,39
7,0,53,39,east,8,0,77,58
7,0,62,44,east,8,0,90,68
7,0,65,47,east,8,0,70,52
7,0,70,52,east,8,0,116,89
7,0,77,58,east,8,0,104,79
7,0,90,68,east,8,0,120,92
7,1,0,0,east,8,1,2,2
7,4,0,0,north,7,5,1,1
7,5,0,0,east,8,5,2,2
7,5,1,1,east,8,5,11,9
7,5,2,2,east,8,5,9,7
7,5,9,7,east,8,5,25,18
7,5,11,9,east,8,5,21,16
7,5,18,15,east,8,5,30,21
7,5,21,16,east,8,5,38,26
7,5,25,18,east,8,5,49,36
7,5,30,21,east,8,5,60,43
7,5,38,26,east,8,5,63,45
7,5,59,43,east,8,5,84,64
7,5,60,43,east,8,5,74,56
7,5,63,45,east,8,5,69,51
7,5,69,51,east,8,5,101,77
7,5,71,53,east,8,5,94,71
7,5,74,56,east,8,5,102,77
7,5,84,64,east,8,5,97,74
7,5,86,64,east,8,5,110,85
7,5,97,74,east,8,5,125,96
7,5,98,74,east,8,5,126,96
7,5,101,77,east,8,5,131,101
7,5,125,96,east,8,5,142,112
7,5,126,96,east,8,5,152,122
7,6,0,0,south,7,5,1,1
8,0,0,0,north,8,1,1,1
8,0,2,2,north,8,1,9,7
8,0,3,2,north,8,1,5,4
8,0,6,5,north,8,1,14,11
8,0,23,17,north,8,1,23,17
8,0,31,22,north,8,1,31,22
8,0,50,37,north,8,1,65,47
8,0,53,39,north,8,1,70,52
8,0,65,47,north,8,1,90,68
8,0,70,52,north,8,1,103,78
8,0,77,58,north,8,1,105,80
8,0,90,68,north,8,1,100,76
8,0,104,79,north,8,1,104,79
8,0,116,89,north,8,1,116,89
8,0,120,92,north,8,1,120,92
8,1,0,0,north,8,2,1,1
8,1,1,1,north,8,2,7,6
8,1,2,2,north,8,2,12,9
8,1,5,4,north,8,2,8,6
8,1,9,7,north,8,2,11,9
8,1,14,11,north,8,2,21,16
8,1,23,17,north,8,2,37,25
8,1,31,22,north,8,2,62,44
8,1,65,47,north,8,2,90,68
8,1,70,52,north,8,2,103,78
8,1,90,68,north,8,2,100,76
8,1,100,76,north,8,2,114,87
