xhat,yhat,gstate,gvar,action,xhat_next,yhat_next,gstate_next,gvar_next
0,0,0,0,east,1,0,2,2
0,0,1,1,east,1,0,5,4
0,0,4,3,east,1,0,13,8
0,0,24,14,east,1,0,23,13
0,0,25,15,east,1,0,25,15
0,0,35,19,east,1,0,35,19
0,0,41,23,east,1,0,39,22
0,0,46,27,east,1,0,59,35
0,0,47,28,east,1,0,61,37
0,0,50,30,east,1,0,77,49
0,0,59,35,east,1,0,72,44
0,0,61,37,east,1,0,85,55
0,0,85,55,east,1,0,104,65
0,0,101,63,east,1,0,101,63
0,0,116,72,east,1,0,116,72
0,0,124,79,east,1,0,133,85
0,0,128,82,east,1,0,138,90
0,0,133,85,east,1,0,138,90
0,1,0,0,south,0,0,1,1
0,1,1,1,south,0,0,4,3
0,1,4,3,south,0,0,24,14
0,1,8,6,south,0,0,25,15
0,1,24,14,south,0,0,35,19
0,1,25,15,south,0,0,41,23
0,1,35,19,south,0,0,46,27
0,1,36,20,south,0,0,50,30
0,1,41,23,south,0,0,47,28
0,1,47,28,south,0,0,59,35
0,1,50,30,south,0,0,61,37
0,1,61,37,south,0,0,101,63
0,1,80,50,south,0,0,85,55
0,1,85,55,south,0,0,116,72
0,1,101,63,south,0,0,124,79
0,1,116,72,south,0,0,133,85
0,1,120,75,south,0,0,128,82
0,1,128,82,south,0,0,146,97
0,1,133,85,south,0,0,136,88
0,1,141,92,south,0,0,148,99
0,2,0,0,south,0,1,1,1
0,2,1,1,south,0,1,4,3
0,2,2,2,south,0,1,8,6
0,2,4,3,south,0,1,24,14
0,2,8,6,south,0,1,25,15
0,2,24,14,south,0,1,35,19
0,2,25,15,south,0,1,41,23
0,2,28,16,south,0,1,36,20
0,2,36,20,south,0,1,50,30
0,2,39,22,south,0,1,47,28
0,2,48,29,south,0,1,61,37
0,2,62,38,south,0,1,80,50
0,2,77,49,south,0,1,101,63
0,2,78,49,south,0,1,85,55
0,2,87,57,south,0,1,120,75
0,2,102,64,south,0,1,116,72
0,2,115,71,south,0,1,133,85
0,2,118,74,south,0,1,128,82
0,2,126,81,south,0,1,146,97
0,2,130,84,south,0,1,141,92
0,2,137,89,south,0,1,146,97
0,3,0,0,south,0,2,1,1
0,3,1,1,south,0,2,4,3
0,3,2,2,south,0,2,8,6
0,3,4,3,south,0,2,24,14
0,3,8,6,south,0,2,25,15
0,3,10,7,south,0,2,28,16
0,3,25,15,south,0,2,39,22
0,3,28,16,south,0,2,36,20
0,3,36,20,south,0,2,48,29
0,3,44,25,south,0,2,62,38
0,3,48,29,south,0,2,77,49
0,3,62,38,south,0,2,78,49
0,3,82,52,south,0,2,87,57
0,3,87,57,south,0,2,102,64
0,3,96,60,south,0,2,130,84
0,3,102,64,south,0,2,115,71
0,3,106,67,south,0,2,118,74
0,3,115,71,south,0,2,137,89
0,3,118,74,south,0,2,126,81
0,3,126,81,south,0,2,153,104
0,3,139,91,south,0,2,147,98
0,4,0,0,south,0,3,1,1
0,4,1,1,south,0,3,4,3
0,4,2,2,south,0,3,8,6
0,4,10,7,south,0,3,28,16
0,4,14,9,south,0,3,25,15
0,4,28,16,south,0,3,36,20
0,4,34,18,south,0,3,44,25
0,4,36,20,south,0,3,48,29
0,4,44,25,south,0,3,62,38
0,4,62,38,south,0,3,87,57
0,4,69,41,south,0,3,82,52
0,4,74,46,south,0,3,96,60
0,4,82,52,south,0,3,106,67
0,4,87,57,south,0,3,102,64
0,4,102,64,south,0,3,115,71
0,4,106,67,south,0,3,118,74
0,4,118,74,south,0,3,126,81
0,4,130,84,south,0,3,139,91
0,4,139,91,south,0,3,154,105
0,4,140,91,south,0,3,147,98
0,4,143,94,south,0,3,150,101
0,5,0,0,south,0,4,1,1
0,8,0,0,east,1,8,2,2
0,9,0,0,east,1,9,2,2
1,0,0,0,east,2,0,2,2
1,0,1,1,east,2,0,10,7
1,0,2,2,east,2,0,6,5
1,0,5,4,east,2,0,14,9
1,0,13,8,east,2,0,25,15
1,0,23,13,east,2,0,39,22
1,0,25,15,east,2,0,36,20
1,0,35,19,east,2,0,60,36
1,0,39,22,east,2,0,62,38
1,0,59,35,east,2,0,72,44
1,0,61,37,east,2,0,77,49
1,0,72,44,east,2,0,100,62
1,0,77,49,east,2,0,87,57
1,0,85,55,east,2,0,102,64
1,0,101,63,east,2,0,115,71
1,0,104,65,east,2,0,118,74
1,0,116,72,east,2,0,126,81
1,0,133,85,east,2,0,137,89
1,1,0,0,south,1,0,1,1
