xhat,yhat,gstate,gvar,action,xhat_next,yhat_next,gstate_next,gvar_next
0,0,0,0,east,1,0,3,2
0,0,1,1,east,1,0,5,4
0,0,4,3,east,1,0,12,8
0,0,19,13,east,1,0,18,12
0,0,29,19,east,1,0,29,19
0,0,46,28,east,1,0,67,43
0,0,50,30,east,1,0,70,45
0,0,64,41,east,1,0,81,53
0,0,67,43,east,1,0,83,55
0,0,95,65,east,1,0,115,78
0,1,0,0,south,0,0,1,1
0,1,1,1,south,0,0,4,3
0,1,4,3,south,0,0,19,13
0,1,19,13,south,0,0,29,19
0,1,29,19,south,0,0,46,28
0,1,38,24,south,0,0,50,30
0,1,46,28,south,0,0,64,41
0,1,50,30,south,0,0,67,43
0,1,70,45,south,0,0,95,65
0,2,0,0,south,0,1,1,1
0,2,1,1,south,0,1,4,3
0,2,4,3,south,0,1,19,13
0,2,19,13,south,0,1,29,19
0,2,20,14,south,0,1,38,24
0,2,29,19,south,0,1,46,28
0,2,38,24,south,0,1,50,30
0,2,52,32,south,0,1,70,45
0,3,0,0,south,0,2,1,1
0,3,1,1,south,0,2,4,3
0,3,4,3,south,0,2,19,13
0,3,7,6,south,0,2,20,14
0,3,19,13,south,0,2,29,19
0,3,20,14,south,0,2,38,24
0,3,30,20,south,0,2,52,32
0,4,0,0,south,0,3,1,1
0,4,1,1,south,0,3,4,3
0,4,3,2,south,0,3,7,6
0,4,4,3,south,0,3,19,13
0,4,7,6,south,0,3,20,14
0,4,21,15,south,0,3,30,20
0,5,0,0,south,0,4,1,1
0,5,1,1,south,0,4,4,3
0,5,3,2,south,0,4,7,6
0,5,10,7,south,0,4,21,15
0,6,0,0,south,0,5,1,1
0,8,0,0,east,1,8,3,2
0,9,0,0,east,1,9,3,2
1,0,0,0,east,2,0,3,2
1,0,1,1,east,2,0,10,7
1,0,3,2,east,2,0,6,5
1,0,5,4,east,2,0,13,9
1,0,12,8,east,2,0,20,14
1,0,18,12,east,2,0,36,23
1,0,29,19,east,2,0,68,44
1,0,67,43,east,2,0,83,55
1,0,70,45,east,2,0,89,60
1,0,81,53,east,2,0,95,65
1,0,83,55,east,2,0,115,78
1,0,115,78,east,2,0,127,88
1,1,0,0,south,1,0,1,1
1,4,0,0,west,0,4,3,2
1,5,0,0,west,0,5,3,2
1,5,3,2,west,0,5,10,7
1,7,0,0,north,1,8,1,1
1,8,0,0,east,2,8,3,2
1,8,1,1,east,2,8,13,9
1,8,2,1,east,2,8,11,7
1,8,3,2,east,2,8,9,7
1,8,5,4,east,2,8,10,7
1,9,0,0,south,1,8,2,1
1,9,3,2,south,1,8,5,4
2,0,0,0,east,3,0,3,2
2,0,1,1,east,3,0,10,7
2,0,3,2,east,3,0,6,5
2,0,6,5,east,3,0,15,10
2,0,10,7,east,3,0,22,15
2,0,13,9,east,3,0,21,15
2,0,20,14,east,3,0,30,20
2,0,36,23,east,3,0,71,46
2,0,68,44,east,3,0,89,60
2,0,83,55,east,3,0,96,66
2,0,89,60,east,3,0,116,79
2,0,95,65,east,3,0,136,96
2,0,115,78,east,3,0,126,87
2,0,127,88,east,3,0,142,100
2,1,0,0,south,2,0,1,1
2,3,0,0,east,3,3,3,2
2,5,0,0,west,1,5,3,2
2,7,0,0,east,3,7,3,2
2,8,0,0,east,3,8,3,2
2,8,1,1,east,3,8,9,7
2,8,3,2,east,3,8,10,7
2,8,9,7,east,3,8,16,11
2,8,10,7,east,3,8,21,15
2,8,11,7,east,3,8,17,11
2,8,13,9,east,3,8,23,15
2,9,0,0,south,2,8,1,1
3,0,0,0,east,4,0,3,2
3,0,1,1,east,4,0,10,7
3,0,3,2,east,4,0,6,5
3,0,6,5,east,4,0,26,16
3,0,7,6,east,4,0,20,14
3,0,10,7,east,4,0,21,15
3,0,15,10,east,4,0,25,16
3,0,18,12,east,4,0,36,23
3,0,20,14,east,4,0,30,20
3,0,21,15,east,4,0,39,25
3,0,22,15,east,4,0,40,25
3,0,30,20,east,4,0,54,34
3,0,36,23,east,4,0,71,46
3,0,47,29,east,4,0,68,44
3,0,65,42,east,4,0,82,54
3,0,68,44,east,4,0,89,60
3,0,71,46,east,4,0,92,62
3,0,89,60,east,4,0,98,68
3,0,96,66,east,4,0,126,87
3,0,116,79,east,4,0,130,90
3,0,126,87,east,4,0,142,100
3,0,136,96,east,4,0,147,105
3,1,0,0,south,3,0,1,1
3,1,1,1,south,3,0,7,6
3,1,7,6,south,3,0,18,12
3,1,13,9,south,3,0,20,14
3,1,18,12,south,3,0,47,29
3,1,20,14,south,3,0,36,23
3,1,36,23,south,3,0,68,44
3,1,47,29,south,3,0,65,42
3,2,0,0,south,3,1,1,1
3,2,1,1,south,3,1,7,6
3,2,3,2,south,3,1,13,9
3,2,7,6,south,3,1,18,12
3,2,13,9,south,3,1,20,14
3,2,18,12,south,3,1,47,29
3,2,20,14,south,3,1,36,23
3,3,0,0,south,3,2,1,1
3,3,1,1,south,3,2,7,6
3,3,3,2,south,3,2,13,9
3,3,7,6,south,3,2,18,12
3,3,13,9,south,3,2,20,14
3,4,0,0,south,3,3,1,1
3,4,1,1,south,3,3,7,6
3,4,3,2,south,3,3,13,9
3,5,0,0,south,3,4,1,1
3,7,0,0,east,4,7,3,2
3,7,3,2,east,4,7,10,7
3,8,0,0,east,4,8,3,2
3,8,3,2,east,4,8,10,7
3,8,9,7,east,4,8,16,11
3,8,10,7,east,4,8,27,17
3,8,16,11,east,4,8,41,26
3,8,17,11,east,4,8,44,26
3,8,21,15,east,4,8,42,26
3,8,23,15,east,4,8,43,26
4,0,0,0,east,5,0,3,2
4,0,1,1,east,5,0,10,7
4,0,3,2,east,5,0,6,5
4,0,6,5,east,5,0,25,16
4,0,10,7,east,5,0,21,15
4,0,20,14,east,5,0,30,20
4,0,21,15,east,5,0,39,25
4,0,25,16,east,5,0,33,21
4,0,26,16,east,5,0,34,21
4,0,30,20,east,5,0,54,34
4,0,36,23,east,5,0,71,46
4,0,39,25,east,5,0,57,36
4,0,40,25,east,5,0,58,36
4,0,54,34,east,5,0,84,56
4,0,68,44,east,5,0,89,60
4,0,71,46,east,5,0,92,62
4,0,82,54,east,5,0,96,66
4,0,89,60,east,5,0,98,68
4,0,92,62,east,5,0,102,71
4,0,98,68,east,5,0,130,90
4,0,126,87,east,5,0,142,100
4,0,130,90,east,5,0,144,102
4,1,0,0,south,4,0,1,1
4,2,0,0,west,3,2,3,2
4,4,0,0,west,3,4,3,2
4,6,0,0,north,4,7,1,1
4,7,0,0,north,4,8,1,1
4,7,1,1,north,4,8,7,6
4,7,3,2,north,4,8,13,9
4,7,10,7,north,4,8,21,15
4,8,0,0,north,4,9,1,1
4,8,1,1,north,4,9,7,6
4,8,3,2,north,4,9,13,9
4,8,7,6,north,4,9,18,12
4,8,10,7,north,4,9,21,15
4,8,13,9,north,4,9,20,14
4,8,16,11,north,4,9,31,20
4,8,21,15,north,4,9,30,20
4,8,27,17,north,4,9,42,26
4,8,41,26,north,4,9,54,34
4,8,42,26,north,4,9,75,48
4,8,43,26,north,4,9,71,46
4,8,44,26,north,4,9,55,34
4,9,0,0,east,5,9,3,2
4,9,1,1,east,5,9,10,7
4,9,7,6,east,5,9,20,14
4,9,13,9,east,5,9,21,15
4,9,18,12,east,5,9,36,23
4,9,20,14,east,5,9,30,20
4,9,21,15,east,5,9,42,26
4,9,30,20,east,5,9,54,34
4,9,31,20,east,5,9,55,34
4,9,42,26,east,5,9,75,48
4,9,54,34,east,5,9,85,57
4,9,55,34,east,5,9,76,48
4,9,71,46,east,5,9,92,62
4,9,75,48,east,5,9,86,57
5,0,0,0,east,6,0,3,2
5,0,3,2,east,6,0,6,5
5,0,6,5,east,6,0,25,16
5,0,10,7,east,6,0,21,15
5,0,21,15,east,6,0,39,25
5,0,25,16,east,6,0,33,21
5,0,30,20,east,6,0,53,33
5,0,33,21,east,6,0,61,39
5,0,34,21,east,6,0,62,39
5,0,39,25,east,6,0,57,36
5,0,54,34,east,6,0,74,47
5,0,57,36,east,6,0,88,59
5,0,58,36,east,6,0,78,50
5,0,71,46,east,6,0,91,61
5,0,84,56,east,6,0,120,82
5,0,89,60,east,6,0,97,67
5,0,92,62,east,6,0,101,70
5,0,96,66,east,6,0,128,89
5,0,98,68,east,6,0,129,89
5,0,102,71,east,6,0,132,92
5,0,130,90,east,6,0,144,102
5,3,0,0,east,6,3,3,2
5,7,0,0,east,6,7,3,2
5,9,0,0,east,6,9,3,2
5,9,3,2,east,6,9,6,5
5,9,10,7,east,6,9,21,15
5,9,20,14,east,6,9,30,20
5,9,21,15,east,6,9,42,26
5,9,30,20,east,6,9,54,34
5,9,36,23,east,6,9,71,46
5,9,42,26,east,6,9,59,37
5,9,54,34,east,6,9,92,62
5,9,55,34,east,6,9,75,48
5,9,75,48,east,6,9,85,57
5,9,76,48,east,6,9,108,74
5,9,85,57,east,6,9,107,74
5,9,86,57,east,6,9,123,84
5,9,92,62,east,6,9,122,83
6,0,0,0,north,6,1,1,1
6,0,3,2,north,6,1,10,7
6,0,6,5,north,6,1,16,11
6,0,21,15,north,6,1,21,15
6,0,25,16,north,6,1,25,16
6,0,33,21,north,6,1,33,21
6,0,39,25,north,6,1,39,25
6,0,53,33,north,6,1,91,61
6,0,57,36,north,6,1,74,47
6,0,61,39,north,6,1,88,59
6,0,62,39,north,6,1,78,50
6,0,74,47,north,6,1,101,70
