xhat,yhat,gstate,gvar,action,xhat_next,yhat_next,gstate_next,gvar_next
0,0,0,0,east,1,0,3,2
0,7,0,0,north,0,8,1,1
0,8,0,0,east,1,8,3,2
0,8,1,1,east,1,8,7,6
0,8,2,1,east,1,8,5,4
0,9,0,0,south,0,8,2,1
1,0,0,0,east,2,0,3,2
1,0,3,2,east,2,0,6,5
1,7,0,0,north,1,8,1,1
1,8,0,0,east,2,8,3,2
1,8,1,1,east,2,8,14,9
1,8,3,2,east,2,8,9,7
1,8,5,4,east,2,8,10,7
1,8,7,6,east,2,8,13,9
2,0,0,0,east,3,0,3,2
2,0,3,2,east,3,0,6,5
2,0,6,5,east,3,0,18,10
2,8,0,0,north,2,9,1,1
2,8,3,2,north,2,9,15,9
2,8,9,7,north,2,9,13,9
2,8,10,7,north,2,9,23,14
2,8,13,9,north,2,9,22,14
2,8,14,9,north,2,9,24,14
2,9,0,0,east,3,9,3,2
2,9,1,1,east,3,9,9,7
2,9,13,9,east,3,9,25,15
2,9,15,9,east,3,9,26,15
2,9,22,14,east,3,9,43,25
2,9,23,14,east,3,9,44,25
2,9,24,14,east,3,9,31,18
3,0,0,0,east,4,0,3,2
3,0,1,1,east,4,0,9,7
3,0,3,2,east,4,0,6,5
3,0,6,5,east,4,0,29,16
3,0,18,10,east,4,0,28,16
3,1,0,0,south,3,0,1,1
3,6,0,0,east,4,6,3,2
3,8,0,0,east,4,8,3,2
3,9,0,0,east,4,9,3,2
3,9,3,2,east,4,9,6,5
3,9,9,7,east,4,9,25,15
3,9,25,15,east,4,9,39,22
3,9,26,15,east,4,9,40,22
3,9,31,18,east,4,9,43,25
3,9,43,25,east,4,9,65,41
3,9,44,25,east,4,9,56,33
4,0,0,0,east,5,0,3,2
4,0,1,1,east,5,0,9,7
4,0,3,2,east,5,0,6,5
4,0,6,5,east,5,0,28,16
4,0,9,7,east,5,0,25,15
4,0,28,16,east,5,0,34,19
4,0,29,16,east,5,0,35,19
4,1,0,0,south,4,0,1,1
4,3,0,0,east,5,3,3,2
4,5,0,0,north,4,6,1,1
4,6,0,0,east,5,6,3,2
4,6,1,1,east,5,6,13,9
4,6,3,2,east,5,6,9,7
4,7,0,0,east,5,7,3,2
4,8,0,0,east,5,8,3,2
4,8,1,1,east,5,8,10,7
4,8,3,2,east,5,8,9,7
4,8,9,7,east,5,8,19,11
4,8,19,11,east,5,8,30,17
4,8,25,15,east,5,8,43,25
4,8,43,25,east,5,8,54,32
4,8,54,32,east,5,8,60,37
4,8,65,41,east,5,8,84,55
4,8,66,41,east,5,8,74,48
4,8,67,42,east,5,8,75,49
4,9,0,0,south,4,8,1,1
4,9,3,2,south,4,8,9,7
4,9,6,5,south,4,8,19,11
4,9,25,15,south,4,8,25,15
4,9,39,22,south,4,8,54,32
4,9,40,22,south,4,8,43,25
4,9,43,25,south,4,8,66,41
4,9,56,33,south,4,8,67,42
4,9,65,41,south,4,8,65,41
5,0,0,0,east,6,0,3,2
5,0,3,2,east,6,0,6,5
5,0,6,5,east,6,0,28,16
5,0,9,7,east,6,0,25,15
5,0,25,15,east,6,0,38,21
5,0,28,16,east,6,0,34,19
5,0,34,19,east,6,0,46,27
5,0,35,19,east,6,0,47,27
5,1,0,0,east,6,1,3,2
5,3,0,0,east,6,3,3,2
5,3,3,2,east,6,3,9,7
5,5,0,0,north,5,6,1,1
5,6,0,0,north,5,7,1,1
5,6,1,1,north,5,7,7,6
5,6,3,2,north,5,7,16,9
5,6,9,7,north,5,7,27,15
5,6,13,9,north,5,7,24,14
5,7,0,0,east,6,7,3,2
5,7,1,1,east,6,7,17,9
5,7,3,2,east,6,7,9,7
5,7,7,6,east,6,7,24,14
5,7,8,6,east,6,7,13,9
5,7,13,9,east,6,7,32,18
5,7,16,9,east,6,7,27,15
5,7,17,9,east,6,7,25,15
5,7,24,14,east,6,7,31,18
5,7,25,15,east,6,7,43,25
5,7,27,15,east,6,7,39,22
5,7,43,25,east,6,7,54,32
5,7,65,41,east,6,7,74,48
5,7,74,48,east,6,7,96,64
5,7,84,55,east,6,7,108,75
5,7,85,55,east,6,7,104,72
5,7,97,65,east,6,7,110,76
5,7,104,72,east,6,7,117,82
5,8,0,0,south,5,7,1,1
5,8,1,1,south,5,7,8,6
5,8,3,2,south,5,7,16,9
5,8,9,7,south,5,7,27,15
5,8,10,7,south,5,7,13,9
5,8,11,7,south,5,7,17,9
5,8,19,11,south,5,7,25,15
5,8,30,17,south,5,7,43,25
5,8,43,25,south,5,7,65,41
5,8,54,32,south,5,7,74,48
5,8,60,37,south,5,7,84,55
5,8,74,48,south,5,7,85,55
5,8,75,49,south,5,7,97,65
5,8,84,55,south,5,7,104,72
5,9,0,0,south,5,8,1,1
5,9,3,2,south,5,8,11,7
6,0,0,0,north,6,1,1,1
6,0,3,2,north,6,1,9,7
6,0,6,5,north,6,1,19,11
6,0,20,12,north,6,1,20,12
6,0,25,15,north,6,1,25,15
6,0,28,16,north,6,1,28,16
6,0,34,19,north,6,1,34,19
6,0,38,21,north,6,1,38,21
6,0,46,27,north,6,1,61,38
6,0,47,27,north,6,1,57,34
6,1,0,0,north,6,2,1,1
6,1,1,1,north,6,2,7,6
6,1,3,2,north,6,2,14,9
6,1,9,7,north,6,2,13,9
6,1,19,11,north,6,2,25,15
6,1,20,12,north,6,2,41,23
6,1,25,15,north,6,2,43,25
6,1,28,16,north,6,2,38,21
6,1,34,19,north,6,2,53,31
