xhat,yhat,gstate,gvar,action,xhat_next,yhat_next,gstate_next,gvar_next
0,0,0,0,east,1,0,2,2
0,6,0,0,east,1,6,2,2
1,0,0,0,east,2,0,2,2
1,0,1,1,east,2,0,8,6
1,0,2,2,east,2,0,5,4
1,1,0,0,south,1,0,1,1
1,3,0,0,east,2,3,2,2
1,5,0,0,east,2,5,2,2
1,6,0,0,east,2,6,2,2
1,6,2,2,east,2,6,8,6
2,0,0,0,east,3,0,2,2
2,0,2,2,east,3,0,5,4
2,0,5,4,east,3,0,16,9
2,0,8,6,east,3,0,24,14
2,1,0,0,east,3,1,2,2
2,3,0,0,north,2,4,1,1
2,3,2,2,north,2,4,12,8
2,4,0,0,north,2,5,1,1
2,4,1,1,north,2,5,6,5
2,4,12,8,north,2,5,21,13
2,5,0,0,east,3,5,2,2
2,5,1,1,east,3,5,12,8
2,5,2,2,east,3,5,8,6
2,5,6,5,east,3,5,21,13
2,5,12,8,east,3,5,24,14
2,5,13,8,east,3,5,25,14
2,5,21,13,east,3,5,31,17
2,6,0,0,south,2,5,1,1
2,6,1,1,south,2,5,6,5
2,6,2,2,south,2,5,13,8
2,6,8,6,south,2,5,12,8
2,7,0,0,south,2,6,1,1
3,0,0,0,north,3,1,1,1
3,0,2,2,north,3,1,8,6
3,0,5,4,north,3,1,17,10
3,0,16,9,north,3,1,16,9
3,0,24,14,north,3,1,24,14
3,1,0,0,east,4,1,2,2
3,1,1,1,east,4,1,9,6
3,1,2,2,east,4,1,8,6
3,1,8,6,east,4,1,17,10
3,1,16,9,east,4,1,36,20
3,1,17,10,east,4,1,28,15
3,1,24,14,east,4,1,44,25
3,2,0,0,east,4,2,2,2
3,4,0,0,north,3,5,1,1
3,5,0,0,east,4,5,2,2
3,5,1,1,east,4,5,12,8
3,5,2,2,east,4,5,8,6
3,5,8,6,east,4,5,28,15
3,5,12,8,east,4,5,24,14
3,5,21,13,east,4,5,31,17
3,5,24,14,east,4,5,44,25
3,5,25,14,east,4,5,37,21
3,5,31,17,east,4,5,52,31
3,6,0,0,east,4,6,2,2
3,8,0,0,east,4,8,2,2
4,0,0,0,north,4,1,1,1
4,0,2,2,north,4,1,10,6
4,0,5,4,north,4,1,18,10
4,0,29,16,north,4,1,29,16
4,0,32,18,north,4,1,32,18
4,0,33,18,north,4,1,56,34
4,0,39,22,north,4,1,39,22
4,0,45,26,north,4,1,63,41
4,0,46,27,north,4,1,55,33
4,0,55,33,north,4,1,69,46
4,0,59,37,north,4,1,59,37
4,0,69,46,north,4,1,70,46
4,1,0,0,north,4,2,1,1
4,1,1,1,north,4,2,6,5
4,1,2,2,north,4,2,13,8
4,1,8,6,north,4,2,26,14
4,1,9,6,north,4,2,12,8
4,1,10,6,north,4,2,14,8
4,1,17,10,north,4,2,24,14
4,1,18,10,north,4,2,25,14
4,1,28,15,north,4,2,44,25
4,1,29,16,north,4,2,39,22
4,1,32,18,north,4,2,55,33
4,1,36,20,north,4,2,54,32
4,1,39,22,north,4,2,63,41
4,1,44,25,north,4,2,62,40
4,1,55,33,north,4,2,69,46
4,1,56,34,north,4,2,59,37
4,1,59,37,north,4,2,70,46
4,1,63,41,north,4,2,68,45
4,1,69,46,north,4,2,77,52
4,1,70,46,north,4,2,85,59
4,2,0,0,north,4,3,1,1
4,2,1,1,north,4,3,6,5
4,2,2,2,north,4,3,12,8
4,2,6,5,north,4,3,11,7
4,2,12,8,north,4,3,21,13
4,2,13,8,north,4,3,22,13
4,2,14,8,north,4,3,23,13
4,2,24,14,north,4,3,52,31
4,2,25,14,north,4,3,44,25
4,2,26,14,north,4,3,31,17
4,2,39,22,north,4,3,63,41
4,2,44,25,north,4,3,62,40
4,2,54,32,north,4,3,61,39
4,2,55,33,north,4,3,69,46
4,2,59,37,north,4,3,70,46
4,2,62,40,north,4,3,66,44
4,2,63,41,north,4,3,68,45
4,2,68,45,north,4,3,84,58
4,2,69,46,north,4,3,77,52
4,2,70,46,north,4,3,85,59
4,2,77,52,north,4,3,92,65
4,2,85,59,north,4,3,104,74
4,3,0,0,north,4,4,1,1
4,3,1,1,north,4,4,6,5
4,3,2,2,north,4,4,12,8
4,3,6,5,north,4,4,20,12
4,3,11,7,north,4,4,35,19
4,3,12,8,north,4,4,21,13
4,3,21,13,north,4,4,42,24
4,3,22,13,north,4,4,34,19
4,3,23,13,north,4,4,43,24
4,3,31,17,north,4,4,53,31
4,3,44,25,north,4,4,52,31
4,3,52,31,north,4,4,60,38
4,3,61,39,north,4,4,76,51
4,3,62,40,north,4,4,66,44
4,3,63,41,north,4,4,68,45
4,3,66,44,north,4,4,82,57
4,3,68,45,north,4,4,84,58
4,3,69,46,north,4,4,77,52
4,3,70,46,north,4,4,85,59
4,3,77,52,north,4,4,92,65
4,3,84,58,north,4,4,90,63
4,3,85,59,north,4,4,104,74
4,3,92,65,north,4,4,104,74
4,4,0,0,north,4,5,1,1
4,4,1,1,north,4,5,6,5
4,4,6,5,north,4,5,20,12
4,4,12,8,north,4,5,21,13
4,4,20,12,north,4,5,41,23
