xhat,yhat,gstate,gvar,action,xhat_next,yhat_next,gstate_next,gvar_next
0,0,0,0,east,1,0,2,2
0,6,0,0,east,1,6,2,2
0,6,1,1,east,1,6,7,6
0,7,0,0,south,0,6,1,1
0,9,0,0,east,1,9,2,2
1,0,0,0,east,2,0,2,2
1,0,1,1,east,2,0,10,7
1,0,2,2,east,2,0,6,5
1,1,0,0,south,1,0,1,1
1,4,0,0,east,2,4,2,2
1,6,0,0,east,2,6,2,2
1,6,2,2,east,2,6,10,7
1,6,7,6,east,2,6,14,9
1,9,0,0,east,2,9,2,2
1,9,2,2,east,2,9,6,5
2,0,0,0,east,3,0,2,2
2,0,1,1,east,3,0,10,7
2,0,2,2,east,3,0,6,5
2,0,6,5,east,3,0,17,10
2,0,10,7,east,3,0,25,16
2,1,0,0,south,2,0,1,1
2,3,0,0,north,2,4,1,1
2,4,0,0,north,2,5,1,1
2,4,1,1,north,2,5,7,6
2,4,2,2,north,2,5,14,9
2,5,0,0,north,2,6,1,1
2,5,1,1,north,2,6,7,6
2,5,7,6,north,2,6,20,13
2,5,14,9,north,2,6,22,15
2,6,0,0,north,2,7,1,1
2,6,1,1,north,2,7,7,6
2,6,2,2,north,2,7,15,9
2,6,7,6,north,2,7,20,13
2,6,10,7,north,2,7,14,9
2,6,11,7,north,2,7,25,16
2,6,14,9,north,2,7,22,15
2,6,16,9,north,2,7,23,15
2,6,20,13,north,2,7,45,27
2,6,22,15,north,2,7,38,23
2,6,25,16,north,2,7,32,20
2,6,29,18,north,2,7,43,25
2,6,38,23,north,2,7,62,40
2,6,43,25,north,2,7,65,42
2,6,65,42,north,2,7,76,52
2,6,66,42,north,2,7,87,60
2,6,76,52,north,2,7,95,67
2,6,87,60,north,2,7,98,68
2,6,101,71,north,2,7,112,80
2,7,0,0,north,2,8,1,1
2,7,1,1,north,2,8,7,6
2,7,2,2,north,2,8,14,9
2,7,7,6,north,2,8,20,13
2,7,14,9,north,2,8,32,20
2,7,15,9,north,2,8,22,15
2,7,20,13,north,2,8,45,27
2,7,22,15,north,2,8,49,29
2,7,23,15,north,2,8,38,23
2,7,25,16,north,2,8,33,20
2,7,32,20,north,2,8,65,42
2,7,38,23,north,2,8,62,40
2,7,43,25,north,2,8,66,42
2,7,45,27,north,2,8,60,38
2,7,62,40,north,2,8,72,48
2,7,65,42,north,2,8,87,60
2,7,76,52,north,2,8,95,67
2,7,87,60,north,2,8,98,68
2,7,95,67,north,2,8,134,97
2,7,98,68,north,2,8,128,92
2,7,112,80,north,2,8,142,105
2,8,0,0,north,2,9,1,1
2,8,1,1,north,2,9,7,6
2,8,7,6,north,2,9,20,13
2,8,14,9,north,2,9,22,15
2,8,20,13,north,2,9,45,27
2,8,22,15,north,2,9,38,23
2,8,32,20,north,2,9,49,29
2,8,33,20,north,2,9,65,42
2,8,38,23,north,2,9,63,40
2,8,45,27,north,2,9,60,38
2,8,49,29,north,2,9,62,40
2,8,60,38,north,2,9,71,47
2,8,62,40,north,2,9,72,48
2,8,65,42,north,2,9,76,52
2,8,66,42,north,2,9,87,60
2,8,72,48,north,2,9,95,67
2,8,87,60,north,2,9,98,68
2,8,95,67,north,2,9,134,97
2,8,98,68,north,2,9,128,92
2,8,128,92,north,2,9,140,103
2,8,134,97,north,2,9,138,101
2,8,142,105,north,2,9,158,121
2,9,0,0,east,3,9,2,2
2,9,1,1,east,3,9,10,7
2,9,2,2,east,3,9,6,5
2,9,6,5,east,3,9,19,12
2,9,7,6,east,3,9,22,15
2,9,20,13,east,3,9,38,23
2,9,22,15,east,3,9,32,20
2,9,38,23,east,3,9,65,42
2,9,45,27,east,3,9,62,40
2,9,49,29,east,3,9,76,52
2,9,60,38,east,3,9,72,48
2,9,62,40,east,3,9,84,58
2,9,63,40,east,3,9,77,52
2,9,65,42,east,3,9,87,60
2,9,71,47,east,3,9,95,67
2,9,72,48,east,3,9,85,58
2,9,76,52,east,3,9,98,68
2,9,87,60,east,3,9,101,71
2,9,95,67,east,3,9,134,97
2,9,98,68,east,3,9,112,80
2,9,128,92,east,3,9,142,105
2,9,134,97,east,3,9,140,103
2,9,138,101,east,3,9,151,114
2,9,140,103,east,3,9,152,115
3,0,0,0,east,4,0,2,2
3,0,1,1,east,4,0,10,7
3,0,2,2,east,4,0,6,5
3,0,6,5,east,4,0,28,17
3,0,10,7,east,4,0,25,16
3,0,17,10,east,4,0,27,17
3,0,25,16,east,4,0,42,24
3,1,0,0,south,3,0,1,1
3,3,0,0,north,3,4,1,1
3,3,2,2,north,3,4,14,9
3,3,10,7,north,3,4,25,16
3,3,14,9,north,3,4,22,15
3,3,29,18,north,3,4,43,25
3,4,0,0,north,3,5,1,1
3,4,1,1,north,3,5,7,6
3,4,14,9,north,3,5,22,15
3,4,22,15,north,3,5,38,23
3,4,25,16,north,3,5,32,20
3,4,43,25,north,3,5,65,42
3,5,0,0,north,3,6,1,1
3,5,1,1,north,3,6,7,6
3,5,2,2,north,3,6,14,9
3,5,7,6,north,3,6,20,13
3,5,10,7,north,3,6,25,16
