xhat,yhat,gstate,gvar,action,xhat_next,yhat_next,gstate_next,gvar_next
0,0,0,0,east,1,0,2,2
0,2,0,0,east,1,2,2,2
0,2,1,1,east,1,2,7,6
0,2,4,3,east,1,2,10,8
0,2,18,14,east,1,2,18,14
0,3,0,0,south,0,2,1,1
0,3,1,1,south,0,2,4,3
0,3,4,3,south,0,2,18,14
0,4,0,0,south,0,3,1,1
0,4,1,1,south,0,3,4,3
0,5,0,0,south,0,4,1,1
0,7,0,0,east,1,7,2,2
0,9,0,0,east,1,9,2,2
1,0,0,0,east,2,0,2,2
1,0,1,1,east,2,0,9,7
1,0,2,2,east,2,0,6,5
1,0,7,6,east,2,0,19,15
1,0,10,8,east,2,0,28,20
1,0,17,13,east,2,0,32,22
1,0,19,15,east,2,0,29,20
1,0,32,22,east,2,0,39,29
1,0,37,27,east,2,0,49,37
1,0,48,36,east,2,0,60,45
1,1,0,0,south,1,0,1,1
1,1,1,1,south,1,0,7,6
1,1,7,6,south,1,0,10,8
1,1,8,6,south,1,0,17,13
1,1,10,8,south,1,0,32,22
1,1,11,9,south,1,0,19,15
1,1,17,13,south,1,0,37,27
1,1,38,28,south,1,0,48,36
1,2,0,0,south,1,1,1,1
1,2,1,1,south,1,1,8,6
1,2,2,2,south,1,1,7,6
1,2,3,2,south,1,1,11,9
1,2,7,6,south,1,1,10,8
1,2,10,8,south,1,1,17,13
1,2,18,14,south,1,1,38,28
1,3,0,0,south,1,2,1,1
1,6,0,0,east,2,6,2,2
1,6,1,1,east,2,6,12,9
1,6,7,6,east,2,6,11,9
1,6,8,6,east,2,6,19,15
1,6,10,8,east,2,6,20,15
1,6,19,15,east,2,6,39,29
1,6,20,15,east,2,6,28,20
1,6,21,15,east,2,6,51,39
1,6,42,32,east,2,6,68,52
1,7,0,0,south,1,6,1,1
1,7,1,1,south,1,6,8,6
1,7,2,2,south,1,6,7,6
1,7,7,6,south,1,6,19,15
1,7,8,6,south,1,6,10,8
1,7,11,9,south,1,6,20,15
1,7,12,9,south,1,6,21,15
1,7,22,16,south,1,6,42,32
1,8,0,0,south,1,7,1,1
1,8,1,1,south,1,7,8,6
1,8,2,2,south,1,7,11,9
1,8,5,4,south,1,7,7,6
1,8,9,7,south,1,7,12,9
1,8,15,11,south,1,7,22,16
1,9,0,0,south,1,8,1,1
1,9,2,2,south,1,8,5,4
1,9,3,2,south,1,8,9,7
1,9,6,5,south,1,8,15,11
2,0,0,0,east,3,0,2,2
2,0,1,1,east,3,0,9,7
2,0,2,2,east,3,0,6,5
2,0,6,5,east,3,0,14,10
2,0,9,7,east,3,0,22,16
2,0,19,15,east,3,0,28,20
2,0,28,20,east,3,0,42,32
2,0,29,20,east,3,0,43,32
2,0,32,22,east,3,0,52,39
2,0,39,29,east,3,0,51,39
2,0,49,37,east,3,0,64,49
2,0,60,45,east,3,0,82,61
2,1,0,0,south,2,0,1,1
2,2,0,0,west,1,2,3,2
2,4,0,0,east,3,4,2,2
2,6,0,0,east,3,6,2,2
2,6,2,2,east,3,6,9,7
2,6,11,9,east,3,6,22,16
2,6,12,9,east,3,6,23,16
2,6,19,15,east,3,6,28,20
2,6,20,15,east,3,6,51,39
2,6,28,20,east,3,6,52,39
2,6,39,29,east,3,6,52,39
2,6,51,39,east,3,6,68,52
2,6,68,52,east,3,6,79,59
2,8,0,0,west,1,8,2,2
2,9,0,0,west,1,9,3,2
2,9,2,2,west,1,9,6,5
3,0,0,0,east,4,0,2,2
3,0,2,2,east,4,0,6,5
3,0,6,5,east,4,0,25,17
3,0,9,7,east,4,0,22,16
3,0,14,10,east,4,0,24,17
3,0,22,16,east,4,0,34,24
