xhat,yhat,gstate,gvar,action,xhat_next,yhat_next,gstate_next,gvar_next
0,0,0,0,east,1,0,3,2
0,0,1,1,east,1,0,5,4
0,0,4,3,east,1,0,13,8
0,0,23,13,east,1,0,23,13
0,0,37,19,east,1,0,47,23
0,0,45,22,east,1,0,61,30
0,0,61,30,east,1,0,89,47
0,0,88,46,east,1,0,100,56
0,1,0,0,south,0,0,1,1
0,1,1,1,south,0,0,4,3
0,1,8,6,south,0,0,23,13
0,1,23,13,south,0,0,37,19
0,1,37,19,south,0,0,45,22
0,1,47,23,south,0,0,61,30
0,1,61,30,south,0,0,88,46
0,2,0,0,south,0,1,1,1
0,2,3,2,south,0,1,8,6
0,2,14,9,south,0,1,23,13
0,2,23,13,south,0,1,37,19
0,2,33,17,south,0,1,47,23
0,2,47,23,south,0,1,61,30
0,4,0,0,east,1,4,3,2
0,4,1,1,east,1,4,8,6
0,5,0,0,south,0,4,1,1
0,8,0,0,east,1,8,3,2
0,9,0,0,east,1,9,3,2
1,0,0,0,east,2,0,3,2
1,0,1,1,east,2,0,10,7
1,0,3,2,east,2,0,6,5
1,0,5,4,east,2,0,14,9
1,0,13,8,east,2,0,23,13
1,0,23,13,east,2,0,33,17
1,0,47,23,east,2,0,64,31
1,0,61,30,east,2,0,82,42
1,0,89,47,east,2,0,102,57
1,0,100,56,east,2,0,116,64
1,1,0,0,south,1,0,1,1
1,2,0,0,west,0,2,3,2
1,2,1,1,west,0,2,14,9
1,2,8,6,west,0,2,23,13
1,2,13,8,west,0,2,33,17
1,2,37,19,west,0,2,47,23
1,3,0,0,south,1,2,1,1
1,3,1,1,south,1,2,8,6
1,3,8,6,south,1,2,13,8
1,3,13,8,south,1,2,37,19
1,4,0,0,south,1,3,1,1
1,4,3,2,south,1,3,8,6
1,4,8,6,south,1,3,13,8
1,7,0,0,north,1,8,1,1
1,8,0,0,east,2,8,3,2
1,8,1,1,east,2,8,14,9
1,8,2,1,east,2,8,11,7
1,8,3,2,east,2,8,9,7
1,8,5,4,east,2,8,10,7
1,9,0,0,south,1,8,2,1
1,9,3,2,south,1,8,5,4
2,0,0,0,east,3,0,3,2
2,0,3,2,east,3,0,6,5
2,0,6,5,east,3,0,19,10
2,0,10,7,east,3,0,26,14
2,0,14,9,east,3,0,25,14
2,0,23,13,east,3,0,33,17
2,0,33,17,east,3,0,50,24
2,0,64,31,east,3,0,86,44
2,0,82,42,east,3,0,102,57
2,0,102,57,east,3,0,119,66
2,0,116,64,east,3,0,127,72
2,6,0,0,north,2,7,1,1
2,7,0,0,north,2,8,1,1
2,7,1,1,north,2,8,8,6
2,8,0,0,east,3,8,3,2
2,8,1,1,east,3,8,14,9
2,8,2,1,east,3,8,9,7
2,8,3,2,east,3,8,10,7
2,8,8,6,east,3,8,23,13
2,8,9,7,east,3,8,20,11
2,8,10,7,east,3,8,25,14
2,8,11,7,east,3,8,21,11
2,8,14,9,east,3,8,27,14
2,9,0,0,south,2,8,2,1
3,0,0,0,east,4,0,3,2
3,0,3,2,east,4,0,6,5
3,0,6,5,east,4,0,31,15
3,0,19,10,east,4,0,30,15
3,0,25,14,east,4,0,39,20
3,0,26,14,east,4,0,40,20
3,0,33,17,east,4,0,50,24
3,0,50,24,east,4,0,95,51
3,0,86,44,east,4,0,107,59
3,0,102,57,east,4,0,119,66
3,0,119,66,east,4,0,130,74
3,1,0,0,north,3,2,1,1
3,2,0,0,north,3,3,1,1
3,2,1,1,north,3,3,8,6
3,3,0,0,north,3,4,1,1
3,3,1,1,north,3,4,8,6
3,3,3,2,north,3,4,14,9
3,3,8,6,north,3,4,22,12
3,3,10,7,north,3,4,25,14
3,3,14,9,north,3,4,23,13
3,4,0,0,north,3,5,1,1
3,4,1,1,north,3,5,8,6
3,4,3,2,north,3,5,14,9
3,4,8,6,north,3,5,22,12
3,4,14,9,north,3,5,23,13
3,4,22,12,north,3,5,45,22
3,4,23,13,north,3,5,37,19
3,4,25,14,north,3,5,33,17
3,5,0,0,north,3,6,1,1
3,5,1,1,north,3,6,8,6
3,5,8,6,north,3,6,22,12
3,5,14,9,north,3,6,23,13
3,5,22,12,north,3,6,45,22
3,5,23,13,north,3,6,37,19
3,5,33,17,north,3,6,64,31
3,5,37,19,north,3,6,61,30
3,5,45,22,north,3,6,60,29
3,6,0,0,north,3,7,1,1
3,6,1,1,north,3,7,8,6
3,6,3,2,north,3,7,14,9
3,6,8,6,north,3,7,22,12
3,6,22,12,north,3,7,45,22
3,6,23,13,north,3,7,37,19
3,6,37,19,north,3,7,61,30
3,6,45,22,north,3,7,60,29
3,6,60,29,north,3,7,74,36
3,6,61,30,north,3,7,75,37
3,6,64,31,north,3,7,82,42
3,7,0,0,north,3,8,1,1
3,7,1,1,north,3,8,8,6
3,7,8,6,north,3,8,22,12
3,7,14,9,north,3,8,23,13
3,7,22,12,north,3,8,45,22
3,7,37,19,north,3,8,61,30
3,7,45,22,north,3,8,60,29
3,7,60,29,north,3,8,74,36
3,7,61,30,north,3,8,75,37
3,7,74,36,north,3,8,99,55
3,7,75,37,north,3,8,100,56
3,7,82,42,north,3,8,101,56
3,8,0,0,east,4,8,3,2
3,8,1,1,east,4,8,14,9
3,8,2,1,east,4,8,9,7
3,8,3,2,east,4,8,10,7
3,8,8,6,east,4,8,23,13
3,8,9,7,east,4,8,20,11
3,8,10,7,east,4,8,32,16
3,8,14,9,east,4,8,25,14
3,8,20,11,east,4,8,41,21
3,8,21,11,east,4,8,44,21
3,8,22,12,east,4,8,37,19
3,8,23,13,east,4,8,33,17
3,8,25,14,east,4,8,42,21
3,8,27,14,east,4,8,43,21
3,8,45,22,east,4,8,61,30
3,8,60,29,east,4,8,75,37
3,8,61,30,east,4,8,82,42
3,8,74,36,east,4,8,100,56
3,8,75,37,east,4,8,101,56
3,8,99,55,east,4,8,131,75
3,8,100,56,east,4,8,133,76
3,8,101,56,east,4,8,127,72
3,9,0,0,south,3,8,2,1
4,0,0,0,east,5,0,3,2
4,0,3,2,east,5,0,6,5
4,0,6,5,east,5,0,30,15
4,0,30,15,east,5,0,35,18
4,0,31,15,east,5,0,36,18
4,0,39,20,east,5,0,51,25
4,0,40,20,east,5,0,52,25
4,0,50,24,east,5,0,76,38
4,0,95,51,east,5,0,108,60
4,0,107,59,east,5,0,121,67
4,0,119,66,east,5,0,146,85
4,2,0,0,north,4,3,1,1
4,3,0,0,west,3,3,3,2
4,3,1,1,west,3,3,14,9
4,3,3,2,west,3,3,10,7
4,4,0,0,west,3,4,3,2
4,6,0,0,west,3,6,3,2
4,7,0,0,north,4,8,1,1
4,8,0,0,east,5,8,3,2
4,8,1,1,east,5,8,14,9
4,8,2,1,east,5,8,9,7
4,8,3,2,east,5,8,10,7
4,8,9,7,east,5,8,20,11
4,8,10,7,east,5,8,32,16
4,8,14,9,east,5,8,25,14
4,8,20,11,east,5,8,43,21
4,8,23,13,east,5,8,33,17
4,8,25,14,east,5,8,42,21
4,8,32,16,east,5,8,54,26
4,8,33,17,east,5,8,65,31
4,8,37,19,east,5,8,64,31
4,8,41,21,east,5,8,53,26
4,8,42,21,east,5,8,72,35
4,8,43,21,east,5,8,69,33
4,8,44,21,east,5,8,55,26
4,8,61,30,east,5,8,82,42
4,8,75,37,east,5,8,100,56
4,8,82,42,east,5,8,102,57
4,8,100,56,east,5,8,133,76
4,8,101,56,east,5,8,127,72
4,8,127,72,east,5,8,143,84
4,8,131,75,east,5,8,140,81
4,8,133,76,east,5,8,141,82
4,9,0,0,south,4,8,2,1
5,0,0,0,east,6,0,3,2
5,0,1,1,east,6,0,10,7
5,0,3,2,east,6,0,6,5
5,0,6,5,east,6,0,30,15
5,0,30,15,east,6,0,35,18
5,0,35,18,east,6,0,57,27
5,0,36,18,east,6,0,58,27
5,0,51,25,east,6,0,80,40
5,0,52,25,east,6,0,71,34
5,0,76,38,east,6,0,108,60
5,0,108,60,east,6,0,125,70
5,0,121,67,east,6,0,135,77
5,1,0,0,south,5,0,1,1
5,3,0,0,west,4,3,3,2
5,7,0,0,north,5,8,1,1
5,8,0,0,east,6,8,3,2
5,8,1,1,east,6,8,14,9
5,8,2,1,east,6,8,9,7
5,8,3,2,east,6,8,10,7
5,8,9,7,east,6,8,20,11
5,8,10,7,east,6,8,32,16
5,8,14,9,east,6,8,25,14
5,8,20,11,east,6,8,43,21
5,8,25,14,east,6,8,42,21
5,8,32,16,east,6,8,55,26
5,8,33,17,east,6,8,64,31
5,8,42,21,east,6,8,69,33
5,8,43,21,east,6,8,53,26
5,8,53,26,east,6,8,72,35
5,8,54,26,east,6,8,73,35
5,8,55,26,east,6,8,78,39
5,8,64,31,east,6,8,92,49
5,8,65,31,east,6,8,86,44
5,8,69,33,east,6,8,77,39
5,8,72,35,east,6,8,97,53
5,8,82,42,east,6,8,102,57
5,8,100,56,east,6,8,127,72
5,8,102,57,east,6,8,119,66
5,8,127,72,east,6,8,143,84
5,8,133,76,east,6,8,141,82
5,8,140,81,east,6,8,151,90
5,8,141,82,east,6,8,157,96
5,8,143,84,east,6,8,158,97
5,9,0,0,south,5,8,2,1
6,0,0,0,east,7,0,3,2
6,0,3,2,east,7,0,6,5
6,0,6,5,east,7,0,30,15
6,0,10,7,east,7,0,25,14
6,0,30,15,east,7,0,35,18
6,0,35,18,east,7,0,57,27
6,0,57,27,east,7,0,87,45
6,0,58,27,east,7,0,59,28
