xhat,yhat,gstate,gvar,action,xhat_next,yhat_next,gstate_next,gvar_next
0,0,0,0,east,1,0,2,2
0,0,1,1,east,1,0,5,4
0,0,4,3,east,1,0,11,8
0,0,21,14,east,1,0,20,13
0,1,0,0,south,0,0,1,1
0,1,1,1,south,0,0,4,3
0,1,4,3,south,0,0,21,14
0,2,0,0,south,0,1,1,1
0,2,1,1,south,0,1,4,3
0,3,0,0,south,0,2,1,1
0,5,0,0,east,1,5,2,2
0,9,0,0,east,1,9,2,2
1,0,0,0,east,2,0,2,2
1,0,1,1,east,2,0,8,7
1,0,2,2,east,2,0,6,5
1,0,5,4,east,2,0,12,9
1,0,11,8,east,2,0,22,15
1,0,20,13,east,2,0,40,23
1,1,0,0,south,1,0,1,1
1,3,0,0,east,2,3,2,2
1,5,0,0,north,1,6,1,1
1,5,2,2,north,1,6,7,6
1,5,3,2,north,1,6,12,9
1,5,8,7,north,1,6,24,16
1,5,12,9,north,1,6,22,15
1,5,22,15,north,1,6,40,23
1,5,37,21,north,1,6,61,37
1,5,40,23,north,1,6,59,36
1,6,0,0,north,1,7,1,1
1,6,1,1,north,1,7,7,6
1,6,7,6,north,1,7,11,8
1,6,12,9,north,1,7,22,15
1,6,22,15,north,1,7,40,23
1,6,24,16,north,1,7,37,21
1,6,40,23,north,1,7,59,36
1,6,59,36,north,1,7,69,44
1,6,61,37,north,1,7,73,48
1,7,0,0,north,1,8,1,1
1,7,1,1,north,1,8,7,6
1,7,7,6,north,1,8,20,13
1,7,11,8,north,1,8,40,23
1,7,22,15,north,1,8,41,23
1,7,37,21,north,1,8,61,37
1,7,40,23,north,1,8,59,36
1,7,59,36,north,1,8,69,44
1,7,69,44,north,1,8,94,60
1,7,73,48,north,1,8,93,60
1,8,0,0,north,1,9,1,1
1,8,1,1,north,1,9,7,6
1,8,7,6,north,1,9,20,13
1,8,20,13,north,1,9,48,27
1,8,40,23,north,1,9,47,27
1,8,41,23,north,1,9,59,36
1,8,59,36,north,1,9,69,44
1,8,61,37,north,1,9,73,48
1,8,69,44,north,1,9,94,60
1,8,93,60,north,1,9,118,80
1,8,94,60,north,1,9,117,79
1,9,0,0,east,2,9,2,2
1,9,1,1,east,2,9,8,7
1,9,2,2,east,2,9,6,5
1,9,7,6,east,2,9,22,15
1,9,20,13,east,2,9,40,23
1,9,47,27,east,2,9,59,36
1,9,48,27,east,2,9,60,36
1,9,59,36,east,2,9,73,48
1,9,69,44,east,2,9,79,52
1,9,73,48,east,2,9,95,61
1,9,94,60,east,2,9,118,80
1,9,117,79,east,2,9,125,86
1,9,118,80,east,2,9,126,87
2,0,0,0,east,3,0,2,2
2,0,1,1,east,3,0,8,7
2,0,2,2,east,3,0,6,5
2,0,6,5,east,3,0,16,10
2,0,8,7,east,3,0,25,16
2,0,12,9,east,3,0,24,16
2,0,22,15,east,3,0,37,21
2,0,40,23,east,3,0,61,37
2,1,0,0,south,2,0,1,1
2,2,0,0,north,2,3,1,1
2,3,0,0,north,2,4,1,1
2,3,1,1,north,2,4,7,6
2,3,2,2,north,2,4,12,9
2,4,0,0,north,2,5,1,1
2,4,1,1,north,2,5,7,6
2,4,7,6,north,2,5,20,13
2,4,12,9,north,2,5,22,15
2,5,0,0,west,1,5,3,2
2,5,1,1,west,1,5,12,9
2,5,2,2,west,1,5,8,7
2,5,7,6,west,1,5,22,15
2,5,20,13,west,1,5,40,23
2,5,22,15,west,1,5,37,21
2,8,0,0,north,2,9,1,1
2,9,0,0,east,3,9,2,2
2,9,1,1,east,3,9,8,7
2,9,2,2,east,3,9,6,5
2,9,6,5,east,3,9,19,12
2,9,8,7,east,3,9,24,16
2,9,22,15,east,3,9,37,21
2,9,40,23,east,3,9,61,37
2,9,59,36,east,3,9,80,53
2,9,60,36,east,3,9,73,48
2,9,73,48,east,3,9,81,53
2,9,79,52,east,3,9,112,76
2,9,95,61,east,3,9,102,68
2,9,118,80,east,3,9,126,87
2,9,125,86,east,3,9,134,95
2,9,126,87,east,3,9,135,96
3,0,0,0,east,4,0,2,2
3,0,2,2,east,4,0,6,5
3,0,6,5,east,4,0,29,17
3,0,8,7,east,4,0,24,16
3,0,16,10,east,4,0,28,17
3,0,24,16,east,4,0,42,24
3,0,25,16,east,4,0,43,24
3,0,37,21,east,4,0,50,29
3,0,61,37,east,4,0,74,49
3,1,0,0,east,4,1,2,2
3,3,0,0,west,2,3,2,2
3,5,0,0,west,2,5,2,2
3,7,0,0,north,3,8,1,1
