xhat,yhat,gstate,gvar,action,xhat_next,yhat_next,gstate_next,gvar_next
0,0,0,0,east,1,0,2,2
0,3,0,0,east,1,3,2,2
0,3,1,1,east,1,3,6,6
0,4,0,0,south,0,3,1,1
0,6,0,0,east,1,6,2,2
0,6,1,1,east,1,6,6,6
0,7,0,0,south,0,6,1,1
1,0,0,0,east,2,0,2,2
1,0,2,2,east,2,0,5,5
1,3,0,0,east,2,3,2,2
1,3,2,2,east,2,3,8,7
1,3,6,6,east,2,3,10,9
1,5,0,0,east,2,5,2,2
1,6,0,0,east,2,6,2,2
1,6,2,2,east,2,6,8,7
1,6,6,6,east,2,6,10,9
1,8,0,0,east,2,8,2,2
2,0,0,0,east,3,0,2,2
2,0,2,2,east,3,0,5,5
2,0,5,5,east,3,0,13,10
2,3,0,0,north,2,4,1,1
2,3,2,2,north,2,4,11,9
2,3,8,7,north,2,4,10,9
2,3,10,9,north,2,4,19,16
2,4,0,0,north,2,5,1,1
2,4,1,1,north,2,5,6,6
2,4,10,9,north,2,5,31,22
2,4,11,9,north,2,5,19,16
2,4,19,16,north,2,5,43,29
2,5,0,0,north,2,6,1,1
2,5,1,1,north,2,6,6,6
2,5,2,2,north,2,6,12,9
2,5,6,6,north,2,6,17,14
2,5,19,16,north,2,6,35,24
2,5,31,22,north,2,6,43,29
2,5,43,29,north,2,6,46,32
2,6,0,0,north,2,7,1,1
2,6,1,1,north,2,7,6,6
2,6,2,2,north,2,7,12,9
2,6,6,6,north,2,7,17,14
2,6,8,7,north,2,7,10,9
2,6,10,9,north,2,7,19,16
2,6,12,9,north,2,7,20,16
2,6,17,14,north,2,7,41,28
2,6,35,24,north,2,7,47,32
2,6,43,29,north,2,7,46,32
2,6,46,32,north,2,7,73,53
2,7,0,0,east,3,7,2,2
2,7,1,1,east,3,7,11,9
2,7,6,6,east,3,7,19,16
2,7,7,6,east,3,7,10,9
2,7,10,9,east,3,7,21,17
2,7,12,9,east,3,7,22,17
2,7,17,14,east,3,7,35,24
2,7,19,16,east,3,7,48,33
2,7,20,16,east,3,7,31,22
2,7,41,28,east,3,7,46,32
2,7,46,32,east,3,7,75,54
2,7,47,32,east,3,7,60,43
2,7,73,53,east,3,7,83,60
2,8,0,0,south,2,7,1,1
2,8,1,1,south,2,7,7,6
2,8,2,2,south,2,7,12,9
2,9,0,0,south,2,8,1,1
3,0,0,0,east,4,0,2,2
3,0,1,1,east,4,0,8,7
3,0,2,2,east,4,0,5,5
3,0,5,5,east,4,0,25,18
3,0,13,10,east,4,0,24,18
3,1,0,0,south,3,0,1,1
3,3,0,0,west,2,3,2,2
3,5,0,0,east,4,5,2,2
3,7,0,0,east,4,7,2,2
3,7,2,2,east,4,7,8,7
3,7,10,9,east,4,7,31,22
3,7,11,9,east,4,7,21,17
