xhat,yhat,gstate,gvar,action,xhat_next,yhat_next,gstate_next,gvar_next
0,0,0,0,east,1,0,2,2
0,0,1,1,east,1,0,5,4
0,1,0,0,south,0,0,1,1
0,7,0,0,north,0,8,1,1
0,8,0,0,north,0,9,1,1
0,8,1,1,north,0,9,4,3
0,9,0,0,east,1,9,2,2
0,9,1,1,east,1,9,5,4
0,9,4,3,east,1,9,10,8
1,0,0,0,east,2,0,2,2
1,0,1,1,east,2,0,9,7
1,0,2,2,east,2,0,6,5
1,0,5,4,east,2,0,11,9
1,0,7,6,east,2,0,17,14
1,0,16,13,east,2,0,35,20
1,1,0,0,south,1,0,1,1
1,1,1,1,south,1,0,7,6
1,1,7,6,south,1,0,16,13
1,2,0,0,south,1,1,1,1
1,2,1,1,south,1,1,7,6
1,3,0,0,south,1,2,1,1
1,6,0,0,north,1,7,1,1
1,7,0,0,north,1,8,1,1
1,7,1,1,north,1,8,7,6
1,7,2,2,north,1,8,11,9
1,7,9,7,north,1,8,20,15
1,7,11,9,north,1,8,17,14
1,7,20,15,north,1,8,30,18
1,7,30,18,north,1,8,54,33
1,7,54,33,north,1,8,65,42
1,7,55,33,north,1,8,75,50
1,7,75,50,north,1,8,84,56
1,8,0,0,north,1,9,1,1
1,8,1,1,north,1,9,7,6
1,8,7,6,north,1,9,16,13
1,8,11,9,north,1,9,17,14
1,8,17,14,north,1,9,35,20
1,8,20,15,north,1,9,30,18
1,8,30,18,north,1,9,54,33
1,8,54,33,north,1,9,65,42
1,8,65,42,north,1,9,82,55
1,8,75,50,north,1,9,84,56
1,8,84,56,north,1,9,101,71
1,9,0,0,east,2,9,2,2
1,9,1,1,east,2,9,9,7
1,9,2,2,east,2,9,6,5
1,9,5,4,east,2,9,11,9
1,9,7,6,east,2,9,18,14
1,9,10,8,east,2,9,17,14
1,9,16,13,east,2,9,35,20
1,9,17,14,east,2,9,30,18
1,9,30,18,east,2,9,45,26
1,9,35,20,east,2,9,54,33
1,9,54,33,east,2,9,75,50
1,9,65,42,east,2,9,84,56
1,9,82,55,east,2,9,101,71
1,9,84,56,east,2,9,93,64
1,9,101,71,east,2,9,113,83
2,0,0,0,east,3,0,2,2
2,0,1,1,east,3,0,9,7
2,0,2,2,east,3,0,6,5
2,0,6,5,east,3,0,13,10
2,0,7,6,east,3,0,17,14
2,0,9,7,east,3,0,21,15
2,0,11,9,east,3,0,20,15
2,0,17,14,east,3,0,30,18
2,0,35,20,east,3,0,54,33
2,1,0,0,south,2,0,1,1
2,1,1,1,south,2,0,7,6
2,2,0,0,south,2,1,1,1
2,4,0,0,east,3,4,2,2
2,6,0,0,north,2,7,1,1
2,6,2,2,north,2,7,11,9
2,6,11,9,north,2,7,17,14
2,6,17,14,north,2,7,35,20
2,6,20,15,north,2,7,30,18
2,6,30,18,north,2,7,54,33
2,7,0,0,west,1,7,2,2
2,7,1,1,west,1,7,11,9
2,7,2,2,west,1,7,9,7
2,7,11,9,west,1,7,20,15
2,7,17,14,west,1,7,30,18
2,7,30,18,west,1,7,55,33
2,7,35,20,west,1,7,54,33
2,7,54,33,west,1,7,75,50
2,8,0,0,north,2,9,1,1
2,9,0,0,east,3,9,2,2
2,9,1,1,east,3,9,9,7
2,9,2,2,east,3,9,6,5
2,9,6,5,east,3,9,15,12
2,9,9,7,east,3,9,22,15
2,9,11,9,east,3,9,20,15
2,9,17,14,east,3,9,30,18
2,9,18,14,east,3,9,31,18
2,9,30,18,east,3,9,45,26
2,9,35,20,east,3,9,54,33
2,9,45,26,east,3,9,69,44
2,9,54,33,east,3,9,68,44
2,9,75,50,east,3,9,86,58
2,9,84,56,east,3,9,93,64
2,9,93,64,east,3,9,103,73
2,9,101,71,east,3,9,113,83
2,9,113,83,east,3,9,121,91
3,0,0,0,east,4,0,2,2
3,0,2,2,east,4,0,6,5
3,0,6,5,east,4,0,25,16
3,0,9,7,east,4,0,20,15
3,0,13,10,east,4,0,24,16
3,0,17,14,east,4,0,30,18
3,0,20,15,east,4,0,37,21
3,0,21,15,east,4,0,38,21
3,0,30,18,east,4,0,44,25
3,0,54,33,east,4,0,66,43
3,1,0,0,east,4,1,2,2
3,4,0,0,north,3,5,1,1
3,4,2,2,north,3,5,11,9
3,5,0,0,north,3,6,1,1
3,5,1,1,north,3,6,7,6
3,5,2,2,north,3,6,11,9
3,5,11,9,north,3,6,17,14
3,6,0,0,west,2,6,2,2
3,6,1,1,west,2,6,11,9
3,6,7,6,west,2,6,17,14
