xhat,yhat,gstate,gvar,action,xhat_next,yhat_next,gstate_next,gvar_next
0,0,0,0,east,1,0,2,2
0,0,1,1,east,1,0,4,4
0,0,3,3,east,1,0,10,8
0,0,18,14,east,1,0,17,13
0,0,19,15,east,1,0,19,15
0,1,0,0,south,0,0,1,1
0,1,1,1,south,0,0,3,3
0,1,3,3,south,0,0,18,14
0,1,6,6,south,0,0,19,15
0,2,0,0,south,0,1,1,1
0,2,1,1,south,0,1,3,3
0,2,2,2,south,0,1,6,6
0,3,0,0,south,0,2,1,1
0,6,0,0,east,1,6,2,2
0,9,0,0,east,1,9,2,2
1,0,0,0,east,2,0,2,2
1,0,2,2,east,2,0,5,5
1,0,4,4,east,2,0,11,9
1,0,10,8,east,2,0,19,15
1,0,17,13,east,2,0,33,23
1,0,19,15,east,2,0,28,20
1,2,0,0,west,0,2,2,2
1,4,0,0,east,2,4,2,2
1,5,0,0,east,2,5,2,2
1,6,0,0,east,2,6,2,2
1,6,1,1,east,2,6,11,9
1,6,2,2,east,2,6,7,7
1,6,6,6,east,2,6,19,15
1,7,0,0,south,1,6,1,1
1,7,1,1,south,1,6,6,6
1,8,0,0,south,1,7,1,1
1,9,0,0,east,2,9,2,2
1,9,2,2,east,2,9,5,5
2,0,0,0,east,3,0,2,2
2,0,1,1,east,3,0,7,7
2,0,2,2,east,3,0,5,5
2,0,5,5,east,3,0,14,10
2,0,11,9,east,3,0,21,16
2,0,19,15,east,3,0,28,20
2,0,28,20,east,3,0,43,29
2,0,33,23,east,3,0,52,35
2,1,0,0,south,2,0,1,1
2,3,0,0,north,2,4,1,1
2,4,0,0,east,3,4,2,2
2,4,1,1,east,3,4,11,9
2,4,2,2,east,3,4,7,7
2,4,6,6,east,3,4,19,15
2,4,11,9,east,3,4,21,16
2,4,17,13,east,3,4,33,23
2,4,19,15,east,3,4,28,20
2,4,28,20,east,3,4,52,35
2,4,33,23,east,3,4,53,35
2,4,38,27,east,3,4,50,34
2,4,39,27,east,3,4,62,42
2,4,50,34,east,3,4,66,46
2,4,51,34,east,3,4,70,49
2,4,66,46,east,3,4,82,58
2,4,70,49,east,3,4,82,58
2,4,79,57,east,3,4,99,73
2,5,0,0,south,2,4,1,1
2,5,1,1,south,2,4,6,6
2,5,2,2,south,2,4,11,9
2,5,6,6,south,2,4,17,13
2,5,11,9,south,2,4,28,20
2,5,12,9,south,2,4,19,15
2,5,17,13,south,2,4,38,27
2,5,19,15,south,2,4,33,23
2,5,33,23,south,2,4,39,27
2,5,34,23,south,2,4,50,34
2,5,41,28,south,2,4,70,49
2,5,42,28,south,2,4,51,34
2,5,52,35,south,2,4,66,46
2,5,66,46,south,2,4,79,57
2,6,0,0,south,2,5,1,1
2,6,1,1,south,2,5,6,6
2,6,2,2,south,2,5,12,9
2,6,6,6,south,2,5,17,13
2,6,7,7,south,2,5,11,9
2,6,10,8,south,2,5,33,23
2,6,11,9,south,2,5,19,15
2,6,19,15,south,2,5,34,23
2,6,20,15,south,2,5,42,28
2,6,28,20,south,2,5,41,28
2,6,29,20,south,2,5,52,35
2,6,52,35,south,2,5,66,46
2,7,0,0,south,2,6,1,1
2,7,1,1,south,2,6,6,6
2,7,6,6,south,2,6,10,8
2,7,11,9,south,2,6,19,15
2,7,13,9,south,2,6,20,15
2,7,21,16,south,2,6,28,20
2,7,23,16,south,2,6,29,20
2,7,28,20,south,2,6,52,35
2,8,0,0,south,2,7,1,1
2,8,1,1,south,2,7,6,6
2,8,2,2,south,2,7,11,9
2,8,7,7,south,2,7,21,16
2,8,8,7,south,2,7,13,9
2,8,9,7,south,2,7,23,16
2,8,21,16,south,2,7,28,20
2,9,0,0,south,2,8,1,1
2,9,2,2,south,2,8,8,7
2,9,5,5,south,2,8,7,7
3,0,0,0,east,4,0,2,2
3,0,2,2,east,4,0,5,5
3,0,5,5,east,4,0,25,17
3,0,7,7,east,4,0,21,16
3,0,14,10,east,4,0,24,17
3,0,21,16,east,4,0,35,24
3,0,28,20,east,4,0,43,29
3,0,43,29,east,4,0,75,54
3,0,52,35,east,4,0,69,48
3,2,0,0,north,3,3,1,1
3,3,0,0,north,3,4,1,1
3,3,1,1,north,3,4,6,6
3,4,0,0,east,4,4,2,2
3,4,1,1,east,4,4,11,9
3,4,2,2,east,4,4,7,7
3,4,6,6,east,4,4,19,15
3,4,7,7,east,4,4,26,18
3,4,11,9,east,4,4,21,16
3,4,19,15,east,4,4,28,20
3,4,21,16,east,4,4,36,25
3,4,28,20,east,4,4,53,35
3,4,33,23,east,4,4,52,35
3,4,50,34,east,4,4,66,46
3,4,52,35,east,4,4,69,48
3,4,53,35,east,4,4,72,51
3,4,62,42,east,4,4,70,49
3,4,66,46,east,4,4,82,58
3,4,70,49,east,4,4,93,67
3,4,82,58,east,4,4,92,67
3,4,99,73,east,4,4,115,86
3,6,0,0,west,2,6,2,2
3,8,0,0,west,2,8,2,2
3,8,2,2,west,2,8,9,7
3,8,11,9,west,2,8,21,16
3,9,0,0,west,2,9,2,2
4,0,0,0,east,5,0,2,2
4,0,2,2,east,5,0,5,5
4,0,5,5,east,5,0,24,17
4,0,21,16,east,5,0,35,24
4,0,24,17,east,5,0,30,21
4,0,25,17,east,5,0,31,21
4,0,35,24,east,5,0,44,30
4,0,43,29,east,5,0,63,43
4,0,69,48,east,5,0,75,54
4,0,75,54,east,5,0,87,62
4,4,0,0,east,5,4,2,2
4,4,1,1,east,5,4,11,9
4,4,2,2,east,5,4,7,7
4,4,7,7,east,5,4,26,18
4,4,11,9,east,5,4,21,16
4,4,19,15,east,5,4,28,20
4,4,21,16,east,5,4,36,25
4,4,26,18,east,5,4,45,31
4,4,28,20,east,5,4,52,35
4,4,36,25,east,5,4,58,38
4,4,52,35,east,5,4,72,51
4,4,53,35,east,5,4,69,48
4,4,66,46,east,5,4,82,58
4,4,69,48,east,5,4,75,54
4,4,70,49,east,5,4,92,67
4,4,72,51,east,5,4,86,61
4,4,82,58,east,5,4,93,67
4,4,92,67,east,5,4,115,86
4,4,93,67,east,5,4,116,86
4,4,115,86,east,5,4,125,95
4,5,0,0,south,4,4,1,1
4,7,0,0,north,4,8,1,1
4,8,0,0,west,3,8,2,2
4,8,1,1,west,3,8,11,9
5,0,0,0,east,6,0,2,2
5,0,2,2,east,6,0,5,5
5,0,5,5,east,6,0,24,17
5,0,24,17,east,6,0,30,21
5,0,30,21,east,6,0,46,32
5,0,31,21,east,6,0,47,32
5,0,35,24,east,6,0,44,30
5,0,44,30,east,6,0,65,45
5,0,63,43,east,6,0,87,62
5,0,75,54,east,6,0,94,68
5,0,87,62,east,6,0,97,71
5,2,0,0,east,6,2,2,2
5,3,0,0,north,5,4,1,1
5,4,0,0,east,6,4,2,2
5,4,1,1,east,6,4,11,9
5,4,2,2,east,6,4,7,7
5,4,7,7,east,6,4,26,18
5,4,11,9,east,6,4,21,16
5,4,21,16,east,6,4,36,25
5,4,26,18,east,6,4,45,31
5,4,28,20,east,6,4,52,35
5,4,36,25,east,6,4,58,38
5,4,45,31,east,6,4,60,40
5,4,52,35,east,6,4,69,48
5,4,58,38,east,6,4,64,44
5,4,69,48,east,6,4,88,63
5,4,72,51,east,6,4,86,61
5,4,75,54,east,6,4,95,69
5,4,82,58,east,6,4,92,67
5,4,86,61,east,6,4,103,76
5,4,92,67,east,6,4,115,86
5,4,93,67,east,6,4,116,86
5,4,115,86,east,6,4,126,96
5,4,116,86,east,6,4,122,92
5,6,0,0,east,6,6,2,2
5,9,0,0,east,6,9,2,2
6,0,0,0,north,6,1,1,1
6,0,2,2,north,6,1,8,7
6,0,5,5,north,6,1,15,11
6,0,16,12,north,6,1,16,12
6,0,24,17,north,6,1,24,17
6,0,30,21,north,6,1,30,21
6,0,44,30,north,6,1,57,37
6,0,46,32,north,6,1,65,45
6,0,47,32,north,6,1,59,39
6,0,65,45,north,6,1,76,55
6,0,87,62,north,6,1,87,62
6,0,94,68,north,6,1,94,68
6,0,97,71,north,6,1,108,79
6,1,0,0,north,6,2,1,1
6,1,1,1,north,6,2,6,6
6,1,2,2,north,6,2,11,9
6,1,7,7,north,6,2,21,16
6,1,8,7,north,6,2,13,9
6,1,15,11,north,6,2,22,16
6,1,16,12,north,6,2,37,26
6,1,24,17,north,6,2,35,24
6,1,30,21,north,6,2,57,37
6,1,57,37,north,6,2,74,53
6,1,59,39,north,6,2,77,55
6,1,65,45,north,6,2,76,55
6,1,76,55,north,6,2,87,62
6,1,87,62,north,6,2,108,79
6,2,0,0,north,6,3,1,1
6,2,1,1,north,6,3,6,6
6,2,2,2,north,6,3,11,9
6,2,6,6,north,6,3,10,8
6,2,7,7,north,6,3,21,16
6,2,11,9,north,6,3,19,15
6,2,13,9,north,6,3,20,15
6,2,15,11,north,6,3,22,16
6,2,21,16,north,6,3,28,20
6,2,22,16,north,6,3,43,29
6,2,35,24,north,6,3,68,47
6,2,37,26,north,6,3,56,36
6,2,57,37,north,6,3,74,53
6,2,74,53,north,6,3,85,60
6,2,76,55,north,6,3,97,71
6,2,77,55,north,6,3,87,62
6,2,87,62,north,6,3,108,79
6,3,0,0,north,6,4,1,1
6,3,1,1,north,6,4,6,6
6,3,6,6,north,6,4,17,13
6,3,10,8,north,6,4,33,23
6,3,11,9,north,6,4,19,15
6,3,19,15,north,6,4,34,23
6,3,20,15,north,6,4,41,28
6,3,21,16,north,6,4,28,20
6,3,22,16,north,6,4,55,35
6,3,28,20,north,6,4,54,35
6,3,43,29,north,6,4,53,35
6,3,56,36,north,6,4,73,52
6,3,68,47,north,6,4,71,50
6,3,74,53,north,6,4,85,60
6,3,85,60,north,6,4,102,75
6,3,87,62,north,6,4,94,68
6,3,97,71,north,6,4,108,79
6,4,0,0,north,6,5,1,1
6,4,1,1,north,6,5,6,6
6,4,2,2,north,6,5,11,9
6,4,6,6,north,6,5,17,13
6,4,7,7,north,6,5,21,16
6,4,11,9,north,6,5,19,15
