xhat,yhat,gstate,gvar,action,xhat_next,yhat_next,gstate_next,gvar_next
0,0,0,0,east,1,0,2,2
0,2,0,0,east,1,2,2,2
0,3,0,0,east,1,3,2,2
0,5,0,0,east,1,5,2,2
0,6,0,0,east,1,6,2,2
0,6,1,1,east,1,6,7,6
0,6,4,3,east,1,6,11,8
0,6,13,9,east,1,6,13,9
0,6,21,15,east,1,6,32,22
0,7,0,0,south,0,6,1,1
0,7,1,1,south,0,6,4,3
0,7,4,3,south,0,6,13,9
0,7,14,10,south,0,6,21,15
0,8,0,0,south,0,7,1,1
0,8,1,1,south,0,7,4,3
0,8,5,4,south,0,7,14,10
0,9,0,0,south,0,8,1,1
0,9,2,2,south,0,8,5,4
1,0,0,0,east,2,0,2,2
1,0,1,1,east,2,0,10,7
1,0,2,2,east,2,0,6,5
1,1,0,0,south,1,0,1,1
1,2,0,0,north,1,3,1,1
1,2,2,2,north,1,3,7,6
1,3,0,0,north,1,4,1,1
1,3,1,1,north,1,4,8,6
1,3,2,2,north,1,4,7,6
1,3,7,6,north,1,4,11,8
1,4,0,0,east,2,4,2,2
1,4,1,1,east,2,4,15,10
1,4,7,6,east,2,4,14,10
1,4,8,6,east,2,4,21,15
1,4,11,8,east,2,4,29,20
1,4,32,22,east,2,4,42,28
1,4,38,26,east,2,4,54,38
1,4,53,37,east,2,4,62,44
1,4,61,43,east,2,4,74,54
1,5,0,0,south,1,4,1,1
1,5,1,1,south,1,4,8,6
1,5,2,2,south,1,4,7,6
1,5,7,6,south,1,4,11,8
1,5,11,8,south,1,4,32,22
1,5,19,13,south,1,4,38,26
1,5,35,23,south,1,4,53,37
1,5,54,38,south,1,4,61,43
1,6,0,0,south,1,5,1,1
1,6,2,2,south,1,5,7,6
1,6,7,6,south,1,5,11,8
1,6,11,8,south,1,5,19,13
1,6,13,9,south,1,5,35,23
1,6,32,22,south,1,5,54,38
1,7,0,0,east,2,7,2,2
1,9,0,0,west,0,9,2,2
2,0,0,0,east,3,0,2,2
2,0,2,2,east,3,0,6,5
2,0,6,5,east,3,0,17,11
2,0,10,7,east,3,0,23,16
2,2,0,0,east,3,2,2,2
2,3,0,0,north,2,4,1,1
2,4,0,0,east,3,4,2,2
2,4,1,1,east,3,4,14,10
2,4,2,2,east,3,4,10,7
2,4,14,10,east,3,4,23,16
2,4,15,10,east,3,4,24,16
2,4,21,15,east,3,4,29,20
2,4,29,20,east,3,4,56,39
2,4,42,28,east,3,4,65,47
2,4,54,38,east,3,4,74,54
2,4,62,44,east,3,4,75,55
2,4,74,54,east,3,4,97,73
2,5,0,0,south,2,4,1,1
2,6,0,0,north,2,7,1,1
2,7,0,0,east,3,7,2,2
2,7,1,1,east,3,7,16,10
2,7,2,2,east,3,7,10,7
2,7,7,6,east,3,7,14,10
2,8,0,0,south,2,7,1,1
2,8,1,1,south,2,7,7,6
2,9,0,0,south,2,8,1,1
3,0,0,0,east,4,0,2,2
3,0,1,1,east,4,0,10,7
3,0,2,2,east,4,0,6,5
3,0,6,5,east,4,0,26,17
3,0,17,11,east,4,0,25,17
3,0,23,16,east,4,0,36,24
3,1,0,0,south,3,0,1,1
3,2,0,0,east,4,2,2,2
3,2,2,2,east,4,2,10,7
3,4,0,0,east,4,4,2,2
3,4,2,2,east,4,4,10,7
3,4,10,7,east,4,4,27,18
3,4,14,10,east,4,4,23,16
3,4,23,16,east,4,4,45,31
3,4,24,16,east,4,4,37,25
3,4,29,20,east,4,4,56,39
3,4,56,39,east,4,4,69,50
3,4,65,47,east,4,4,77,57
3,4,74,54,east,4,4,86,64
3,4,75,55,east,4,4,98,74
3,4,97,73,east,4,4,129,102
