xhat,yhat,gstate,gvar,action,xhat_next,yhat_next,gstate_next,gvar_next
0,0,0,0,north,0,1,1,1
0,0,2,2,north,0,1,4,4
0,0,5,5,north,0,1,15,11
0,1,0,0,north,0,2,1,1
0,1,1,1,north,0,2,3,3
0,1,4,4,north,0,2,12,10
0,1,15,11,north,0,2,22,16
0,2,0,0,north,0,3,1,1
0,2,1,1,north,0,3,3,3
0,2,2,2,north,0,3,7,6
0,2,3,3,north,0,3,10,8
0,2,8,7,north,0,3,22,16
0,2,12,10,north,0,3,21,15
0,2,22,16,north,0,3,27,20
0,2,25,18,north,0,3,33,26
0,3,0,0,north,0,4,1,1
0,3,1,1,north,0,4,3,3
0,3,3,3,north,0,4,17,12
0,3,7,6,north,0,4,21,15
0,3,10,8,north,0,4,16,12
0,3,21,15,north,0,4,29,22
0,3,22,16,north,0,4,27,20
0,3,27,20,north,0,4,37,29
0,3,33,26,north,0,4,48,37
0,4,0,0,east,1,4,2,2
0,4,1,1,east,1,4,7,6
0,4,3,3,east,1,4,11,9
0,4,16,12,east,1,4,16,12
0,4,17,12,east,1,4,18,12
0,4,21,15,east,1,4,21,15
0,4,27,20,east,1,4,37,29
0,4,29,22,east,1,4,44,34
0,4,37,29,east,1,4,56,43
0,4,48,37,east,1,4,48,37
0,5,0,0,south,0,4,1,1
1,0,0,0,west,0,0,2,2
1,0,2,2,west,0,0,5,5
1,2,0,0,west,0,2,2,2
1,2,2,2,west,0,2,8,7
1,2,8,7,west,0,2,25,18
1,3,0,0,north,1,4,1,1
1,4,0,0,east,2,4,2,2
1,4,1,1,east,2,4,13,10
1,4,2,2,east,2,4,8,7
1,4,7,6,east,2,4,12,10
1,4,11,9,east,2,4,21,15
1,4,16,12,east,2,4,44,34
1,4,18,12,east,2,4,29,22
1,4,21,15,east,2,4,37,29
1,4,37,29,east,2,4,48,37
1,4,44,34,east,2,4,54,42
1,4,48,37,east,2,4,69,53
1,4,56,43,east,2,4,67,51
1,5,0,0,south,1,4,1,1
2,0,0,0,west,1,0,2,2
2,2,0,0,west,1,2,2,2
2,2,2,2,west,1,2,8,7
2,3,0,0,north,2,4,1,1
2,4,0,0,east,3,4,2,2
2,4,1,1,east,3,4,12,10
2,4,2,2,east,3,4,8,7
2,4,8,7,east,3,4,15,11
2,4,12,10,east,3,4,22,16
2,4,13,10,east,3,4,23,16
2,4,21,15,east,3,4,37,29
2,4,29,22,east,3,4,55,42
2,4,37,29,east,3,4,48,37
2,4,44,34,east,3,4,54,42
2,4,48,37,east,3,4,69,53
2,4,54,42,east,3,4,66,50
2,4,67,51,east,3,4,85,65
2,4,69,53,east,3,4,88,67
3,0,0,0,east,4,0,2,2
3,0,1,1,east,4,0,8,7
3,1,0,0,south,3,0,1,1
