xhat,yhat,gstate,gvar,action,xhat_next,yhat_next,gstate_next,gvar_next
0,0,0,0,east,1,0,3,2
0,2,0,0,north,0,3,1,1
0,2,3,2,north,0,3,10,6
0,3,0,0,north,0,4,1,1
0,3,1,1,north,0,4,4,3
0,3,10,6,north,0,4,21,15
0,4,0,0,north,0,5,1,1
0,4,1,1,north,0,5,4,3
0,4,3,2,north,0,5,10,6
0,4,4,3,north,0,5,19,13
0,4,21,15,north,0,5,35,24
0,5,0,0,north,0,6,1,1
0,5,1,1,north,0,6,4,3
0,5,3,2,north,0,6,10,6
0,5,4,3,north,0,6,19,13
0,5,10,6,north,0,6,21,15
0,5,19,13,north,0,6,30,20
0,5,35,24,north,0,6,42,30
0,6,0,0,north,0,7,1,1
0,6,1,1,north,0,7,4,3
0,6,4,3,north,0,7,19,13
0,6,10,6,north,0,7,21,15
0,6,19,13,north,0,7,30,20
0,6,21,15,north,0,7,35,24
0,6,30,20,north,0,7,41,29
0,6,42,30,north,0,7,54,40
0,7,0,0,east,1,7,3,2
0,7,1,1,east,1,7,8,6
0,7,2,1,east,1,7,9,6
0,7,4,3,east,1,7,12,8
0,7,5,3,east,1,7,10,6
0,7,15,9,east,1,7,15,9
0,7,19,13,east,1,7,19,13
0,7,21,15,east,1,7,21,15
0,7,30,20,east,1,7,30,20
0,7,35,24,east,1,7,35,24
0,7,41,29,east,1,7,54,40
0,7,54,40,east,1,7,81,59
0,8,0,0,south,0,7,2,1
0,8,1,1,south,0,7,5,3
0,8,6,4,south,0,7,15,9
0,9,0,0,south,0,8,1,1
0,9,3,2,south,0,8,6,4
1,0,0,0,east,2,0,3,2
1,0,1,1,east,2,0,11,7
1,0,3,2,east,2,0,7,5
1,1,0,0,south,1,0,1,1
1,2,0,0,west,0,2,3,2
1,4,0,0,west,0,4,3,2
1,5,0,0,west,0,5,3,2
1,7,0,0,east,2,7,3,2
1,7,1,1,east,2,7,15,9
1,7,3,2,east,2,7,11,7
1,7,8,6,east,2,7,13,9
1,7,9,6,east,2,7,14,9
1,7,10,6,east,2,7,22,15
1,7,12,8,east,2,7,21,15
1,7,15,9,east,2,7,31,21
1,7,19,13,east,2,7,35,24
1,7,21,15,east,2,7,45,32
1,7,30,20,east,2,7,57,42
1,7,35,24,east,2,7,73,54
1,7,54,40,east,2,7,81,59
1,7,81,59,east,2,7,97,71
1,8,0,0,south,1,7,1,1
1,9,0,0,west,0,9,3,2
2,0,0,0,east,3,0,3,2
2,0,1,1,east,3,0,11,7
2,0,3,2,east,3,0,7,5
2,0,7,5,east,3,0,16,10
2,0,11,7,east,3,0,24,16
2,1,0,0,south,2,0,1,1
2,4,0,0,north,2,5,1,1
2,5,0,0,north,2,6,1,1
2,5,1,1,north,2,6,10,6
2,6,0,0,north,2,7,1,1
2,6,1,1,north,2,7,10,6
2,6,10,6,north,2,7,20,14
2,7,0,0,east,3,7,3,2
2,7,1,1,east,3,7,15,9
2,7,3,2,east,3,7,11,7
2,7,10,6,east,3,7,21,15
2,7,11,7,east,3,7,17,11
2,7,13,9,east,3,7,23,16
2,7,14,9,east,3,7,25,16
2,7,15,9,east,3,7,24,16
2,7,20,14,east,3,7,36,25
2,7,21,15,east,3,7,45,32
2,7,22,15,east,3,7,31,21
2,7,31,21,east,3,7,46,33
2,7,35,24,east,3,7,73,54
2,7,45,32,east,3,7,61,44
2,7,57,42,east,3,7,82,60
2,7,73,54,east,3,7,84,62
2,7,81,59,east,3,7,97,71
2,7,97,71,east,3,7,111,82
2,8,0,0,east,3,8,3,2
3,0,0,0,east,4,0,3,2
3,0,3,2,east,4,0,7,5
3,0,7,5,east,4,0,27,17
3,0,11,7,east,4,0,24,16
3,0,16,10,east,4,0,26,17
3,0,24,16,east,4,0,38,26
3,2,0,0,north,3,3,1,1
3,3,0,0,north,3,4,1,1
3,3,1,1,north,3,4,10,6
3,4,0,0,east,4,4,3,2
3,4,1,1,east,4,4,15,9
3,4,10,6,east,4,4,21,15
3,6,0,0,north,3,7,1,1
