xhat,yhat,gstate,gvar,action,xhat_next,yhat_next,gstate_next,gvar_next
0,0,0,0,north,0,1,1,1
0,0,2,2,north,0,1,5,4
0,0,6,5,north,0,1,18,12
0,0,34,19,north,0,1,32,18
0,0,40,22,north,0,1,40,22
0,0,60,35,north,0,1,72,42
0,0,72,42,north,0,1,76,46
0,1,0,0,north,0,2,1,1
0,1,1,1,north,0,2,4,3
0,1,2,2,north,0,2,7,6
0,1,5,4,north,0,2,15,11
0,1,10,7,north,0,2,31,17
0,1,18,12,north,0,2,29,17
0,1,32,18,north,0,2,46,26
0,1,33,18,north,0,2,48,26
0,1,40,22,north,0,2,69,41
0,1,57,33,north,0,2,71,41
0,1,72,42,north,0,2,76,46
0,1,76,46,north,0,2,101,63
0,2,0,0,north,0,3,1,1
0,2,1,1,north,0,3,4,3
0,2,2,2,north,0,3,7,6
0,2,4,3,north,0,3,11,8
0,2,7,6,north,0,3,26,16
0,2,10,7,north,0,3,29,17
0,2,15,11,north,0,3,25,16
0,2,29,17,north,0,3,37,21
0,2,31,17,north,0,3,38,21
0,2,32,18,north,0,3,46,26
0,2,46,26,north,0,3,66,40
0,2,48,26,north,0,3,68,40
0,2,69,41,north,0,3,82,50
0,2,71,41,north,0,3,83,50
0,2,76,46,north,0,3,91,56
0,2,101,63,north,0,3,109,69
0,3,0,0,north,0,4,1,1
0,3,1,1,north,0,4,4,3
0,3,4,3,north,0,4,20,13
0,3,7,6,north,0,4,25,16
0,3,11,8,north,0,4,19,13
0,3,25,16,north,0,4,41,23
0,3,26,16,north,0,4,42,23
0,3,29,17,north,0,4,37,21
0,3,37,21,north,0,4,54,31
0,3,38,21,north,0,4,53,30
0,3,46,26,north,0,4,66,40
0,3,66,40,north,0,4,79,48
0,3,68,40,north,0,4,77,47
0,3,82,50,north,0,4,89,54
0,3,83,50,north,0,4,88,53
0,3,91,56,north,0,4,109,69
0,3,109,69,north,0,4,116,75
0,4,0,0,east,1,4,2,2
0,4,1,1,east,1,4,7,6
0,4,4,3,east,1,4,12,9
0,4,19,13,east,1,4,19,13
0,4,20,13,east,1,4,21,13
0,4,23,15,east,1,4,23,15
0,4,25,16,east,1,4,25,16
0,4,35,20,east,1,4,35,20
0,4,36,20,east,1,4,61,36
0,4,37,21,east,1,4,54,31
0,4,41,23,east,1,4,62,37
0,4,42,23,east,1,4,41,23
0,4,44,25,east,1,4,44,25
0,4,51,29,east,1,4,65,39
0,4,52,29,east,1,4,74,44
0,4,53,30,east,1,4,77,47
0,4,54,31,east,1,4,79,48
0,4,66,40,east,1,4,66,40
0,4,77,47,east,1,4,88,53
0,4,79,48,east,1,4,89,54
0,4,88,53,east,1,4,105,66
0,4,89,54,east,1,4,98,61
0,4,109,69,east,1,4,109,69
0,5,0,0,south,0,4,1,1
0,5,1,1,south,0,4,4,3
0,5,4,3,south,0,4,23,15
0,5,23,15,south,0,4,35,20
0,5,24,15,south,0,4,36,20
0,5,25,16,south,0,4,44,25
0,5,44,25,south,0,4,51,29
0,5,45,25,south,0,4,52,29
0,6,0,0,south,0,5,1,1
0,6,1,1,south,0,5,4,3
0,6,4,3,south,0,5,23,15
0,6,7,6,south,0,5,25,16
0,6,14,10,south,0,5,24,15
0,6,25,16,south,0,5,44,25
0,6,27,16,south,0,5,45,25
0,7,0,0,south,0,6,1,1
0,7,1,1,south,0,6,4,3
0,7,2,2,south,0,6,7,6
0,7,4,3,south,0,6,14,10
0,7,7,6,south,0,6,25,16
0,7,15,11,south,0,6,27,16
0,8,0,0,south,0,7,1,1
0,8,1,1,south,0,7,4,3
0,8,2,2,south,0,7,7,6
0,8,5,4,south,0,7,15,11
0,9,0,0,south,0,8,1,1
