xhat,yhat,gstate,gvar,action,xhat_next,yhat_next,gstate_next,gvar_next
0,0,0,0,east,1,0,2,2
0,2,0,0,north,0,3,1,1
0,3,0,0,east,1,3,2,2
0,3,1,1,east,1,3,6,5
0,5,0,0,north,0,6,1,1
0,6,0,0,east,1,6,2,2
0,6,1,1,east,1,6,6,5
0,7,0,0,south,0,6,1,1
1,0,0,0,north,1,1,1,1
1,0,2,2,north,1,1,4,3
1,0,3,2,north,1,1,8,6
1,0,5,4,north,1,1,13,9
1,0,22,15,north,1,1,22,15
1,0,25,17,north,1,1,25,17
1,0,38,26,north,1,1,50,33
1,0,40,27,north,1,1,53,36
1,0,50,33,north,1,1,66,47
1,0,59,40,north,1,1,78,55
1,0,79,56,north,1,1,79,56
1,0,87,62,north,1,1,87,62
1,1,0,0,north,1,2,1,1
1,1,1,1,north,1,2,7,5
1,1,2,2,north,1,2,11,8
1,1,4,3,north,1,2,6,5
1,1,8,6,north,1,2,10,8
1,1,13,9,north,1,2,19,13
1,1,22,15,north,1,2,31,20
1,1,25,17,north,1,2,49,32
1,1,50,33,north,1,2,66,47
1,1,53,36,north,1,2,77,54
1,1,66,47,north,1,2,76,53
1,1,78,55,north,1,2,87,62
1,1,79,56,north,1,2,100,72
1,1,87,62,north,1,2,99,71
1,2,0,0,north,1,3,1,1
1,2,1,1,north,1,3,7,5
1,2,6,5,north,1,3,16,12
1,2,7,5,north,1,3,9,7
1,2,10,8,north,1,3,17,12
1,2,11,8,north,1,3,18,12
1,2,19,13,north,1,3,35,23
1,2,31,20,north,1,3,58,39
1,2,49,32,north,1,3,65,46
1,2,66,47,north,1,3,76,53
1,2,76,53,north,1,3,86,61
1,2,77,54,north,1,3,88,63
1,2,87,62,north,1,3,99,71
1,3,0,0,north,1,4,1,1
1,3,1,1,north,1,4,7,5
1,3,2,2,north,1,4,6,5
1,3,3,2,north,1,4,10,8
1,3,6,5,north,1,4,9,7
1,3,7,5,north,1,4,15,11
1,3,9,7,north,1,4,28,18
1,3,16,12,north,1,4,27,18
1,3,17,12,north,1,4,34,22
1,3,18,12,north,1,4,29,18
1,3,35,23,north,1,4,46,30
1,3,58,39,north,1,4,63,44
1,3,65,46,north,1,4,73,51
1,3,76,53,north,1,4,86,61
1,3,86,61,north,1,4,108,78
1,3,88,63,north,1,4,109,79
1,4,0,0,north,1,5,1,1
1,4,1,1,north,1,5,6,5
1,4,6,5,north,1,5,9,7
1,4,7,5,north,1,5,15,11
1,4,9,7,north,1,5,28,18
1,4,10,8,north,1,5,17,12
1,4,15,11,north,1,5,33,21
1,4,27,18,north,1,5,43,29
1,4,28,18,north,1,5,32,21
1,4,29,18,north,1,5,45,29
1,4,34,22,north,1,5,44,29
1,4,46,30,north,1,5,61,42
1,4,63,44,north,1,5,84,59
1,4,73,51,north,1,5,94,67
1,4,86,61,north,1,5,108,78
1,5,0,0,north,1,6,1,1
1,5,1,1,north,1,6,7,5
1,5,6,5,north,1,6,15,11
1,5,9,7,north,1,6,28,18
1,5,15,11,north,1,6,33,21
1,5,17,12,north,1,6,27,18
1,5,28,18,north,1,6,32,21
1,5,32,21,north,1,6,41,28
1,5,33,21,north,1,6,42,28
1,5,43,29,north,1,6,60,41
1,5,44,29,north,1,6,69,48
1,5,45,29,north,1,6,51,34
1,5,61,42,north,1,6,80,57
1,5,84,59,north,1,6,91,65
1,5,94,67,north,1,6,106,76
1,6,0,0,east,2,6,2,2
1,6,1,1,east,2,6,11,8
1,6,2,2,east,2,6,8,6
1,6,6,5,east,2,6,10,8
1,6,7,5,east,2,6,17,12
1,6,15,11,east,2,6,28,18
1,6,27,18,east,2,6,46,30
1,6,28,18,east,2,6,34,22
1,6,32,21,east,2,6,43,29
1,6,33,21,east,2,6,44,29
1,6,41,28,east,2,6,68,48
1,6,42,28,east,2,6,51,34
1,6,51,34,east,2,6,69,48
1,6,60,41,east,2,6,67,48
1,6,69,48,east,2,6,80,57
1,6,80,57,east,2,6,89,64
1,6,91,65,east,2,6,106,76
1,7,0,0,south,1,6,1,1
1,7,1,1,south,1,6,7,5
1,8,0,0,south,1,7,1,1
2,0,0,0,west,1,0,3,2
2,0,2,2,west,1,0,5,4
2,0,5,4,west,1,0,22,15
2,0,22,15,west,1,0,25,17
2,0,25,17,west,1,0,38,26
2,0,37,25,west,1,0,50,33
2,0,38,26,west,1,0,40,27
2,0,40,27,west,1,0,59,40
2,0,53,36,west,1,0,87,62
2,0,59,40,west,1,0,79,56
2,1,0,0,west,1,1,2,2
2,3,0,0,west,1,3,3,2
2,5,0,0,north,2,6,1,1
2,6,0,0,east,3,6,2,2
2,6,1,1,east,3,6,10,8
2,6,2,2,east,3,6,8,6
2,6,8,6,east,3,6,13,9
2,6,10,8,east,3,6,19,13
2,6,11,8,east,3,6,20,13
2,6,17,12,east,3,6,24,16
2,6,28,18,east,3,6,46,30
2,6,34,22,east,3,6,54,37
2,6,43,29,east,3,6,61,42
2,6,44,29,east,3,6,55,37
2,6,46,30,east,3,6,62,43
2,6,51,34,east,3,6,69,48
2,6,67,48,east,3,6,80,57
2,6,68,48,east,3,6,81,57
2,6,69,48,east,3,6,90,64
2,6,80,57,east,3,6,89,64
2,6,89,64,east,3,6,111,81
3,0,0,0,west,2,0,2,2
3,0,2,2,west,2,0,5,4
3,0,5,4,west,2,0,22,15
3,0,22,15,west,2,0,25,17
3,0,25,17,west,2,0,38,26
3,0,31,20,west,2,0,37,25
3,0,38,26,west,2,0,40,27
3,0,39,26,west,2,0,59,40
3,0,50,33,west,2,0,53,36
3,1,0,0,north,3,2,1,1
3,2,0,0,east,4,2,2,2
3,2,1,1,east,4,2,10,8
3,4,0,0,east,4,4,2,2
3,5,0,0,north,3,6,1,1
3,6,0,0,north,3,7,1,1
3,6,1,1,north,3,7,6,5
3,6,2,2,north,3,7,10,8
3,6,8,6,north,3,7,20,13
3,6,10,8,north,3,7,17,12
3,6,13,9,north,3,7,19,13
3,6,19,13,north,3,7,46,30
3,6,20,13,north,3,7,24,16
