xhat,yhat,gstate,gvar,action,xhat_next,yhat_next,gstate_next,gvar_next
0,0,0,0,east,1,0,3,2
0,3,0,0,east,1,3,3,2
0,6,0,0,north,0,7,1,1
0,7,0,0,north,0,8,1,1
0,7,1,1,north,0,8,4,3
0,8,0,0,east,1,8,3,2
0,8,1,1,east,1,8,7,6
0,8,4,3,east,1,8,12,8
1,0,0,0,east,2,0,3,2
1,0,3,2,east,2,0,6,5
1,2,0,0,east,2,2,3,2
1,2,1,1,east,2,2,15,10
1,2,7,6,east,2,2,14,10
1,2,8,6,east,2,2,21,14
1,3,0,0,south,1,2,1,1
1,3,1,1,south,1,2,8,6
1,3,3,2,south,1,2,7,6
1,4,0,0,south,1,3,1,1
1,5,0,0,east,2,5,3,2
1,7,0,0,north,1,8,1,1
1,8,0,0,east,2,8,3,2
1,8,1,1,east,2,8,15,10
1,8,2,1,east,2,8,10,7
1,8,3,2,east,2,8,9,7
1,8,7,6,east,2,8,14,10
1,8,12,8,east,2,8,21,14
1,9,0,0,south,1,8,2,1
2,0,0,0,east,3,0,3,2
2,0,3,2,east,3,0,6,5
2,0,6,5,east,3,0,16,11
2,2,0,0,east,3,2,3,2
2,2,3,2,east,3,2,9,7
2,2,14,10,east,3,2,23,15
2,2,15,10,east,3,2,24,15
2,2,21,14,east,3,2,30,19
2,4,0,0,north,2,5,1,1
2,5,0,0,east,3,5,3,2
2,5,1,1,east,3,5,14,10
2,5,3,2,east,3,5,9,7
2,8,0,0,east,3,8,3,2
2,8,1,1,east,3,8,11,7
2,8,3,2,east,3,8,9,7
2,8,9,7,east,3,8,17,12
2,8,10,7,east,3,8,18,12
2,8,14,10,east,3,8,23,15
2,8,15,10,east,3,8,24,15
2,8,21,14,east,3,8,41,26
2,9,0,0,south,2,8,1,1
3,0,0,0,east,4,0,3,2
3,0,1,1,east,4,0,9,7
3,0,3,2,east,4,0,6,5
3,0,6,5,east,4,0,26,16
3,0,7,6,east,4,0,21,14
3,0,16,11,east,4,0,25,16
3,0,21,14,east,4,0,30,19
3,0,30,19,east,4,0,44,29
3,0,53,36,east,4,0,74,52
3,0,65,46,east,4,0,73,52
3,0,66,46,east,4,0,82,59
3,1,0,0,south,3,0,1,1
3,1,1,1,south,3,0,7,6
3,1,14,10,south,3,0,21,14
3,1,23,15,south,3,0,30,19
3,1,30,19,south,3,0,53,36
3,1,53,36,south,3,0,65,46
3,1,54,36,south,3,0,66,46
3,2,0,0,south,3,1,1,1
3,2,3,2,south,3,1,14,10
3,2,9,7,south,3,1,23,15
3,2,23,15,south,3,1,53,36
3,2,24,15,south,3,1,30,19
3,2,30,19,south,3,1,54,36
3,5,0,0,north,3,6,1,1
3,5,3,2,north,3,6,14,10
3,5,9,7,north,3,6,23,15
3,5,14,10,north,3,6,21,14
3,6,0,0,east,4,6,3,2
3,6,1,1,east,4,6,14,10
3,6,14,10,east,4,6,23,15
3,6,21,14,east,4,6,30,19
3,6,23,15,east,4,6,36,23
3,8,0,0,east,4,8,3,2
3,8,1,1,east,4,8,11,7
3,8,3,2,east,4,8,9,7
3,8,9,7,east,4,8,27,17
3,8,11,7,east,4,8,17,12
3,8,17,12,east,4,8,35,23
3,8,18,12,east,4,8,37,23
3,8,23,15,east,4,8,44,29
3,8,24,15,east,4,8,36,23
3,8,41,26,east,4,8,53,36
3,9,0,0,south,3,8,1,1
4,0,0,0,east,5,0,3,2
4,0,3,2,east,5,0,6,5
4,0,6,5,east,5,0,25,16
4,0,9,7,east,5,0,23,15
4,0,21,14,east,5,0,30,19
4,0,25,16,east,5,0,31,20
4,0,26,16,east,5,0,32,20
4,0,30,19,east,5,0,44,29
4,0,44,29,east,5,0,68,48
4,0,73,52,east,5,0,83,60
4,0,74,52,east,5,0,84,60
4,0,82,59,east,5,0,94,69
4,2,0,0,west,3,2,3,2
4,3,0,0,north,4,4,1,1
4,4,0,0,east,5,4,3,2
4,4,1,1,east,5,4,14,10
4,6,0,0,east,5,6,3,2
4,6,1,1,east,5,6,14,10
4,6,3,2,east,5,6,9,7
4,6,7,6,east,5,6,21,14
4,6,14,10,east,5,6,23,15
4,6,21,14,east,5,6,30,19
4,6,22,14,east,5,6,53,36
4,6,23,15,east,5,6,36,23
4,6,30,19,east,5,6,54,36
4,6,36,23,east,5,6,57,38
4,6,53,36,east,5,6,68,48
4,6,54,36,east,5,6,69,48
4,6,68,48,east,5,6,76,53
4,6,69,48,east,5,6,84,60
4,6,73,52,east,5,6,94,69
4,6,75,52,east,5,6,83,60
4,6,82,59,east,5,6,104,78
4,7,0,0,south,4,6,1,1
4,7,1,1,south,4,6,7,6
4,7,14,10,south,4,6,21,14
4,7,15,10,south,4,6,22,14
4,7,23,15,south,4,6,30,19
4,7,30,19,south,4,6,54,36
4,7,36,23,south,4,6,53,36
4,7,44,29,south,4,6,68,48
4,7,45,29,south,4,6,69,48
4,7,53,36,south,4,6,75,52
4,7,68,48,south,4,6,73,52
4,7,73,52,south,4,6,82,59
4,8,0,0,south,4,7,1,1
4,8,3,2,south,4,7,14,10
4,8,9,7,south,4,7,23,15
4,8,11,7,south,4,7,15,10
4,8,17,12,south,4,7,30,19
4,8,27,17,south,4,7,36,23
4,8,35,23,south,4,7,44,29
4,8,36,23,south,4,7,53,36
4,8,37,23,south,4,7,45,29
4,8,44,29,south,4,7,68,48
4,8,53,36,south,4,7,73,52
5,0,0,0,east,6,0,3,2
5,0,1,1,east,6,0,9,7
5,0,3,2,east,6,0,6,5
5,0,6,5,east,6,0,25,16
5,0,23,15,east,6,0,34,22
5,0,25,16,east,6,0,31,20
5,0,30,19,east,6,0,43,28
5,0,31,20,east,6,0,47,31
5,0,32,20,east,6,0,48,31
5,0,44,29,east,6,0,56,37
5,0,68,48,east,6,0,85,61
5,0,83,60,east,6,0,113,86
5,0,84,60,east,6,0,96,71
5,0,94,69,east,6,0,106,80
5,1,0,0,south,5,0,1,1
5,4,0,0,east,6,4,3,2
5,4,3,2,east,6,4,9,7
5,4,14,10,east,6,4,23,15
5,6,0,0,east,6,6,3,2
5,6,3,2,east,6,6,9,7
5,6,9,7,east,6,6,27,17
5,6,14,10,east,6,6,23,15
5,6,21,14,east,6,6,30,19
5,6,23,15,east,6,6,36,23
5,6,30,19,east,6,6,53,36
5,6,36,23,east,6,6,57,38
5,6,53,36,east,6,6,68,48
5,6,54,36,east,6,6,69,48
5,6,57,38,east,6,6,62,43
5,6,68,48,east,6,6,86,62
5,6,69,48,east,6,6,83,60
5,6,76,53,east,6,6,97,72
5,6,83,60,east,6,6,108,81
5,6,84,60,east,6,6,98,72
5,6,94,69,east,6,6,107,81
5,6,104,78,east,6,6,125,98
6,0,0,0,east,7,0,3,2
6,0,1,1,east,7,0,9,7
6,0,3,2,east,7,0,6,5
6,0,6,5,east,7,0,25,16
6,0,7,6,east,7,0,21,14
6,0,9,7,east,7,0,23,15
6,0,25,16,east,7,0,31,20
6,0,31,20,east,7,0,47,31
6,0,34,22,east,7,0,46,30
6,0,43,28,east,7,0,56,37
6,0,47,31,east,7,0,70,49
6,0,48,31,east,7,0,50,33
6,0,56,37,east,7,0,85,61
6,0,85,61,east,7,0,103,77
6,0,96,71,east,7,0,113,86
6,0,106,80,east,7,0,127,100
6,0,113,86,east,7,0,120,93
6,1,0,0,south,6,0,1,1
6,1,1,1,south,6,0,7,6
6,2,0,0,south,6,1,1,1
6,4,0,0,north,6,5,1,1
6,4,3,2,north,6,5,14,10
6,4,9,7,north,6,5,23,15
6,4,23,15,north,6,5,30,19
6,5,0,0,east,7,5,3,2
6,5,1,1,east,7,5,14,10
6,5,14,10,east,7,5,23,15
6,5,23,15,east,7,5,36,23
6,5,30,19,east,7,5,53,36
6,5,36,23,east,7,5,57,38
6,5,53,36,east,7,5,68,48
6,5,55,36,east,7,5,73,52
6,5,68,48,east,7,5,86,62
6,5,73,52,east,7,5,83,60
6,5,75,52,east,7,5,94,69
6,5,83,60,east,7,5,108,81
6,5,86,62,east,7,5,114,87
6,5,94,69,east,7,5,107,81
6,5,107,81,east,7,5,119,92
6,5,108,81,east,7,5,128,101
6,5,117,90,east,7,5,129,102
6,5,119,92,east,7,5,128,101
6,6,0,0,south,6,5,1,1
6,6,3,2,south,6,5,14,10
6,6,9,7,south,6,5,23,15
6,6,23,15,south,6,5,30,19
6,6,27,17,south,6,5,36,23
6,6,30,19,south,6,5,55,36
6,6,36,23,south,6,5,53,36
6,6,53,36,south,6,5,73,52
6,6,57,38,south,6,5,68,48
6,6,62,43,south,6,5,86,62
6,6,68,48,south,6,5,75,52
6,6,69,48,south,6,5,83,60
6,6,83,60,south,6,5,94,69
6,6,86,62,south,6,5,107,81
6,6,97,72,south,6,5,119,92
6,6,98,72,south,6,5,108,81
6,6,107,81,south,6,5,125,98
6,6,108,81,south,6,5,117,90
