k,representation_mean_l1,representation_max_l1,transition_mean_l1,transition_max_l1,selected
10,1.3547401460086894,2.0,1.306747433647681,1.99995858,0
20,0.9964128359729544,1.9998976872426217,0.934025867155544,1.997598063666185,0
30,0.8811261019921706,1.9998976872426217,0.8356896613966457,1.9817465399999998,0
50,0.44429988146623295,1.9994056540305603,0.4061541195044743,1.9817465399999998,0
75,0.17832601845161272,1.894060114892,0.18551072351448925,1.868039679318,0
100,0.07786836330332467,0.23995159579358408,0.08010389112617454,0.23995159579358408,0
150,0.05137949779129559,0.15317231999999997,0.05324720808745573,0.15317231999999997,0
200,0.03881829541191597,0.11066164000000002,0.04059096281241292,0.11066164000000002,0
300,0.027342722819428986,0.06856179330048247,0.030428977997114526,0.06856179330048247,0
400,0.018491531827981165,0.06856179330048247,0.02077666421647965,0.06856179330048247,1
500,0.010529934582282805,0.04845737963464208,0.01183119479082507,0.04845737963464208,0
691,0.0,0.0,0.0,0.0,0
