k,representation_mean_l1,representation_max_l1,transition_mean_l1,transition_max_l1,selected
10,1.4273682971311217,1.9999999999999996,1.3812097941228554,1.9999999989028714,0
20,1.0778563204726397,1.9999999974320002,1.0205450022077784,1.9999886492439998,0
30,0.7167948738176445,1.9999999999999998,0.6459959227716122,1.999999999026,0
50,0.30373246091110145,1.9999999800000001,0.2575185982703873,1.99689528,0
75,0.09087191539668255,0.28180181020000017,0.09344676172253655,0.24986658355549762,0
100,0.0565509424580337,0.17426600000000003,0.05882999123451862,0.16296965901090132,0
150,0.036572054125106966,0.11009782958695988,0.03814669728825989,0.11009782958695988,0
200,0.02847665145574994,0.0752461697279999,0.03135300895583528,0.0752461697279999,0
300,0.01608202476416187,0.0548648532,0.018690973091519847,0.0548648532,1
400,0.006305850727430603,0.03986599022400002,0.007328833775222008,0.03986599022400002,0
480,0.0,0.0,0.0,0.0,0
