k,representation_mean_l1,representation_max_l1,transition_mean_l1,transition_max_l1,selected
10,1.4305410124557836,1.9999999999999987,1.3884026040161574,1.9999973858163451,0
20,1.0769844106241406,1.9999799059999999,1.020754085006972,1.999008,0
30,0.8421967731111138,1.9999999999999996,0.7877399352215044,1.9794846865707398,0
50,0.5024711873296988,1.9999999999999996,0.46892158997138444,1.96,0
75,0.1233602649668798,1.894060114892,0.12126894524219779,0.35125668034262303,0
100,0.07836593443280342,0.33263940873800013,0.07982875889486625,0.27263940873800013,0
150,0.04967273184955768,0.14611165042599997,0.05191844937174177,0.14611165042599997,0
200,0.03840871638415952,0.14445013722399996,0.0411235932011309,0.14445013722399996,0
300,0.026255775078841147,0.05900000000000003,0.02964361702449807,0.05900000000000003,0
400,0.017493498849052085,0.05452526626800003,0.01975072450699429,0.05452526626800003,1
500,0.009643402828661852,0.04772837739636162,0.010887712871069832,0.04772837739636162,0
665,0.0,0.0,0.0,0.0,0
