model,threshold,total_starts,reached_count,not_reached_count,reached_fraction,not_reached_fraction,first_step_min,first_step_q1,first_step_median,first_step_mean,first_step_q3,first_step_max,first_step_stddev
23,4,73,71,2,0.9726027397260274,0.0273972602739726,1,1.0,1.0,1.028169014084507,1.0,2,0.16545549471085536
23,5,73,71,2,0.9726027397260274,0.0273972602739726,1,1.0,1.0,1.2394366197183098,1.0,2,0.4267396452829047
23,6,73,71,2,0.9726027397260274,0.0273972602739726,1,1.0,2.0,1.5211267605633803,2.0,2,0.4995534605906535
23,7,73,69,4,0.9452054794520548,0.0547945205479452,2,2.0,2.0,2.028985507246377,2.0,3,0.1677657522143511
23,8,73,69,4,0.9452054794520548,0.0547945205479452,2,2.0,2.0,2.130434782608696,2.0,3,0.33678116053977536
23,9,73,69,4,0.9452054794520548,0.0547945205479452,2,2.0,2.0,2.260869565217391,3.0,3,0.4391089103635686
23,10,73,67,6,0.9178082191780822,0.0821917808219178,2,2.0,2.0,2.4776119402985075,3.0,4,0.5822808717352584
23,11,73,67,6,0.9178082191780822,0.0821917808219178,2,2.0,3.0,2.791044776119403,3.0,4,0.6810289281522289
23,12,73,67,6,0.9178082191780822,0.0821917808219178,2,3.0,3.0,3.044776119402985,3.5,4,0.6787353433374371
23,13,73,64,9,0.8767123287671232,0.12328767123287676,3,3.0,3.0,3.453125,4.0,5,0.5570482334367465
23,14,73,64,9,0.8767123287671232,0.12328767123287676,3,3.0,4.0,3.796875,4.0,5,0.7941128599733164
23,15,73,63,10,0.863013698630137,0.136986301369863,3,3.0,4.0,4.2063492063492065,5.0,6,0.9784784131696788
23,16,73,59,14,0.8082191780821918,0.1917808219178082,3,4.0,4.0,4.593220338983051,5.0,7,1.0434402692624667
23,17,73,59,14,0.8082191780821918,0.1917808219178082,3,4.0,5.0,5.203389830508475,6.0,8,1.2182184966824683
23,18,73,56,17,0.7671232876712328,0.23287671232876717,4,5.0,6.0,5.839285714285714,6.0,9,1.2067782627766395
23,19,73,0,73,0.0,1.0,,,,,,,
24,1,79,79,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
24,2,79,79,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
24,3,79,79,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
24,4,79,77,2,0.9746835443037974,0.025316455696202556,1,1.0,1.0,1.025974025974026,1.0,2,0.15905777550540118
24,5,79,77,2,0.9746835443037974,0.025316455696202556,1,1.0,1.0,1.2077922077922079,1.0,2,0.40572725589125475
24,6,79,77,2,0.9746835443037974,0.025316455696202556,1,1.0,2.0,1.5194805194805194,2.0,2,0.49962036523821673
24,7,79,74,5,0.9367088607594937,0.06329113924050633,2,2.0,2.0,2.0135135135135136,2.0,3,0.11545951007185853
24,8,79,74,5,0.9367088607594937,0.06329113924050633,2,2.0,2.0,2.1216216216216215,2.0,3,0.3268482870931845
24,9,79,74,5,0.9367088607594937,0.06329113924050633,2,2.0,2.0,2.27027027027027,3.0,3,0.4440993709501347
24,10,79,71,8,0.8987341772151899,0.10126582278481011,2,2.0,2.0,2.436619718309859,3.0,4,0.5235952195898903
24,11,79,71,8,0.8987341772151899,0.10126582278481011,2,2.0,3.0,2.6901408450704225,3.0,4,0.6187572573658816
24,12,79,71,8,0.8987341772151899,0.10126582278481011,2,3.0,3.0,3.028169014084507,3.0,4,0.6273537310231011
24,13,79,69,10,0.8734177215189873,0.12658227848101267,3,3.0,3.0,3.4057971014492754,4.0,5,0.5197223500591626
24,14,79,69,10,0.8734177215189873,0.12658227848101267,3,3.0,4.0,3.63768115942029,4.0,5,0.7013654279746586
24,15,79,69,10,0.8734177215189873,0.12658227848101267,3,3.0,4.0,4.0,5.0,6,0.8340576562282991
24,16,79,67,12,0.8481012658227848,0.15189873417721522,3,4.0,4.0,4.462686567164179,5.0,6,0.7979144122163379
24,17,79,67,12,0.8481012658227848,0.15189873417721522,3,4.0,5.0,4.895522388059701,5.5,7,0.8999888615929156
24,18,79,65,14,0.8227848101265823,0.17721518987341767,4,5.0,6.0,5.476923076923077,6.0,7,0.8962776408387391
24,19,79,0,79,0.0,1.0,,,,,,,
25,1,72,72,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
25,2,72,72,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
25,3,72,72,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
25,4,72,70,2,0.9722222222222222,0.02777777777777779,1,1.0,1.0,1.0,1.0,1,0.0
25,5,72,70,2,0.9722222222222222,0.02777777777777779,1,1.0,1.0,1.1,1.0,2,0.3
25,6,72,70,2,0.9722222222222222,0.02777777777777779,1,1.0,1.0,1.457142857142857,2.0,2,0.4981598792617913
25,7,72,68,4,0.9444444444444444,0.05555555555555558,2,2.0,2.0,2.0,2.0,2,0.0
25,8,72,68,4,0.9444444444444444,0.05555555555555558,2,2.0,2.0,2.0441176470588234,2.0,3,0.2053564712318962
25,9,72,68,4,0.9444444444444444,0.05555555555555558,2,2.0,2.0,2.176470588235294,2.0,3,0.3812200410828153
25,10,72,66,6,0.9166666666666666,0.08333333333333337,2,2.0,2.0,2.287878787878788,3.0,3,0.45277432719648286
25,11,72,66,6,0.9166666666666666,0.08333333333333337,2,2.0,3.0,2.6363636363636362,3.0,4,0.6188053895958223
25,12,72,66,6,0.9166666666666666,0.08333333333333337,2,3.0,3.0,2.9393939393939394,3.0,4,0.6247129735784334
25,13,72,64,8,0.8888888888888888,0.11111111111111116,3,3.0,3.0,3.3125,4.0,4,0.46351240544347894
25,14,72,64,8,0.8888888888888888,0.11111111111111116,3,3.0,3.0,3.546875,4.0,5,0.7055513690547273
25,15,72,64,8,0.8888888888888888,0.11111111111111116,3,3.0,4.0,3.953125,5.0,6,0.8372142702886759
25,16,72,62,10,0.8611111111111112,0.13888888888888884,3,4.0,4.0,4.306451612903226,5.0,6,0.853620556283822
25,17,72,62,10,0.8611111111111112,0.13888888888888884,3,4.0,4.0,4.693548387096774,5.75,7,1.0094506598915387
25,18,72,60,12,0.8333333333333334,0.16666666666666663,4,5.0,5.0,5.316666666666666,6.0,8,1.024559525953579
25,19,72,0,72,0.0,1.0,,,,,,,
26,1,61,61,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
26,2,61,61,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
26,3,61,61,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
26,4,61,59,2,0.9672131147540983,0.032786885245901676,1,1.0,1.0,1.0,1.0,1,0.0
26,5,61,59,2,0.9672131147540983,0.032786885245901676,1,1.0,1.0,1.152542372881356,1.0,2,0.3595458209423123
26,6,61,59,2,0.9672131147540983,0.032786885245901676,1,1.0,1.0,1.4745762711864407,2.0,2,0.49935321568326224
26,7,61,58,3,0.9508196721311475,0.049180327868852514,2,2.0,2.0,2.0,2.0,2,0.0
26,8,61,58,3,0.9508196721311475,0.049180327868852514,2,2.0,2.0,2.0172413793103448,2.0,3,0.13016955922880602
26,9,61,58,3,0.9508196721311475,0.049180327868852514,2,2.0,2.0,2.1379310344827585,2.0,3,0.3448275862068966
26,10,61,57,4,0.9344262295081968,0.06557377049180324,2,2.0,2.0,2.3157894736842106,3.0,3,0.464829519280413
26,11,61,57,4,0.9344262295081968,0.06557377049180324,2,2.0,3.0,2.6666666666666665,3.0,4,0.5407380704358751
26,12,61,57,4,0.9344262295081968,0.06557377049180324,2,3.0,3.0,3.0526315789473686,3.0,4,0.4361334349002124
26,13,61,55,6,0.9016393442622951,0.09836065573770492,3,3.0,3.0,3.327272727272727,4.0,4,0.4692177418386887
26,14,61,55,6,0.9016393442622951,0.09836065573770492,3,3.0,4.0,3.618181818181818,4.0,5,0.6739546542854777
26,15,61,55,6,0.9016393442622951,0.09836065573770492,3,3.0,4.0,4.036363636363636,5.0,6,0.8082222098506499
26,16,61,52,9,0.8524590163934426,0.14754098360655743,3,4.0,4.0,4.480769230769231,5.0,7,0.6931085111900038
26,17,61,52,9,0.8524590163934426,0.14754098360655743,4,4.75,5.0,5.019230769230769,5.25,7,0.7465403439916027
26,18,61,50,11,0.819672131147541,0.180327868852459,4,5.0,6.0,5.68,6.0,7,0.705407683541936
26,19,61,0,61,0.0,1.0,,,,,,,
27,1,78,78,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
27,2,78,78,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
27,3,78,78,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
27,4,78,77,1,0.9871794871794872,0.012820512820512775,1,1.0,1.0,1.0129870129870129,1.0,2,0.11321815437767983
27,5,78,77,1,0.9871794871794872,0.012820512820512775,1,1.0,1.0,1.1818181818181819,1.0,2,0.38569460791993504
27,6,78,77,1,0.9871794871794872,0.012820512820512775,1,1.0,2.0,1.5454545454545454,2.0,2,0.4979295977319692
27,7,78,75,3,0.9615384615384616,0.038461538461538436,2,2.0,2.0,2.013333333333333,2.0,3,0.11469767022723501
27,8,78,75,3,0.9615384615384616,0.038461538461538436,2,2.0,2.0,2.0933333333333333,2.0,3,0.29089898972361905
27,9,78,75,3,0.9615384615384616,0.038461538461538436,2,2.0,2.0,2.24,2.0,3,0.4270831300812525
27,10,78,72,6,0.9230769230769231,0.07692307692307687,2,2.0,2.0,2.486111111111111,3.0,4,0.5525962851132711
27,11,78,72,6,0.9230769230769231,0.07692307692307687,2,2.0,3.0,2.7777777777777777,3.0,4,0.6502611061510902
27,12,78,72,6,0.9230769230769231,0.07692307692307687,2,3.0,3.0,2.9722222222222223,3.0,4,0.6448992647913278
27,13,78,69,9,0.8846153846153846,0.11538461538461542,3,3.0,3.0,3.420289855072464,4.0,5,0.57498070796746
27,14,78,69,9,0.8846153846153846,0.11538461538461542,3,3.0,4.0,3.753623188405797,4.0,5,0.7499912482861224
27,15,78,69,9,0.8846153846153846,0.11538461538461542,3,3.0,4.0,4.086956521739131,5.0,6,0.846803545390814
27,16,78,66,12,0.8461538461538461,0.15384615384615385,3,4.0,4.0,4.424242424242424,5.0,7,0.9701703390049771
27,17,78,65,13,0.8333333333333334,0.16666666666666663,3,4.0,5.0,4.984615384615385,6.0,7,1.1023374841644835
27,18,78,63,15,0.8076923076923077,0.1923076923076923,4,5.0,6.0,5.666666666666667,7.0,8,1.1126972805283737
27,19,78,0,78,0.0,1.0,,,,,,,
28,1,68,68,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
28,2,68,68,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
28,3,68,68,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
28,4,68,66,2,0.9705882352941176,0.02941176470588236,1,1.0,1.0,1.0,1.0,1,0.0
28,5,68,66,2,0.9705882352941176,0.02941176470588236,1,1.0,1.0,1.121212121212121,1.0,2,0.3263736246748184
28,6,68,66,2,0.9705882352941176,0.02941176470588236,1,1.0,1.0,1.3636363636363635,2.0,2,0.48104569292083466
28,7,68,64,4,0.9411764705882353,0.05882352941176472,2,2.0,2.0,2.0,2.0,2,0.0
28,8,68,64,4,0.9411764705882353,0.05882352941176472,2,2.0,2.0,2.015625,2.0,3,0.12401959270615269
28,9,68,64,4,0.9411764705882353,0.05882352941176472,2,2.0,2.0,2.109375,2.0,3,0.3121091305537215
28,10,68,63,5,0.9264705882352942,0.07352941176470584,2,2.0,2.0,2.238095238095238,2.0,3,0.4259177099999599
28,11,68,63,5,0.9264705882352942,0.07352941176470584,2,2.0,3.0,2.5555555555555554,3.0,4,0.5571405960248966
28,12,68,63,5,0.9264705882352942,0.07352941176470584,2,2.5,3.0,2.8095238095238093,3.0,4,0.5302632726504783
28,13,68,61,7,0.8970588235294118,0.1029411764705882,3,3.0,3.0,3.2131147540983607,3.0,4,0.4095080654687474
28,14,68,61,7,0.8970588235294118,0.1029411764705882,3,3.0,3.0,3.442622950819672,4.0,5,0.6408137798587562
28,15,68,61,7,0.8970588235294118,0.1029411764705882,3,3.0,4.0,3.7540983606557377,4.0,6,0.8426293295669769
28,16,68,59,9,0.8676470588235294,0.13235294117647056,3,4.0,4.0,4.1525423728813555,4.5,7,0.839966894465347
28,17,68,59,9,0.8676470588235294,0.13235294117647056,3,4.0,4.0,4.627118644067797,5.0,7,0.8615772899755142
28,18,68,57,11,0.8382352941176471,0.16176470588235292,4,4.0,5.0,5.12280701754386,6.0,7,0.8997109757865323
28,19,68,0,68,0.0,1.0,,,,,,,
29,1,66,66,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
29,2,66,66,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
29,3,66,66,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
29,4,66,64,2,0.9696969696969697,0.030303030303030276,1,1.0,1.0,1.03125,1.0,2,0.17399263633843817
29,5,66,64,2,0.9696969696969697,0.030303030303030276,1,1.0,1.0,1.265625,2.0,2,0.4416654382844553
29,6,66,64,2,0.9696969696969697,0.030303030303030276,1,1.0,2.0,1.625,2.0,2,0.4841229182759271
29,7,66,62,4,0.9393939393939394,0.06060606060606055,2,2.0,2.0,2.032258064516129,2.0,3,0.17668469596940842
29,8,66,62,4,0.9393939393939394,0.06060606060606055,2,2.0,2.0,2.1451612903225805,2.0,3,0.35226338173937993
29,9,66,62,4,0.9393939393939394,0.06060606060606055,2,2.0,2.0,2.338709677419355,3.0,3,0.4732709919716519
29,10,66,59,7,0.8939393939393939,0.10606060606060608,2,2.0,2.0,2.5084745762711864,3.0,4,0.5327536828983631
29,11,66,59,7,0.8939393939393939,0.10606060606060608,2,2.0,3.0,2.830508474576271,3.0,4,0.6148595643124425
29,12,66,59,7,0.8939393939393939,0.10606060606060608,2,3.0,3.0,3.1016949152542375,3.0,4,0.6021125311298852
29,13,66,56,10,0.8484848484848485,0.1515151515151515,3,3.0,3.0,3.4642857142857144,4.0,4,0.4987228587060336
29,14,66,56,10,0.8484848484848485,0.1515151515151515,3,3.0,4.0,3.7857142857142856,4.0,5,0.7491491772643939
29,15,66,55,11,0.8333333333333334,0.16666666666666663,3,3.5,4.0,4.254545454545455,5.0,6,0.9188566377086019
29,16,66,52,14,0.7878787878787878,0.21212121212121215,3,4.0,5.0,4.75,5.0,7,0.9172492321316785
29,17,66,51,15,0.7727272727272727,0.2272727272727273,4,5.0,5.0,5.313725490196078,6.0,8,1.0192306994797666
29,18,66,48,18,0.7272727272727273,0.2727272727272727,4,5.0,6.0,5.916666666666667,6.0,9,1.0172129679778086
29,19,66,0,66,0.0,1.0,,,,,,,
30,1,65,65,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
30,2,65,65,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
30,3,65,65,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
30,4,65,64,1,0.9846153846153847,0.01538461538461533,1,1.0,1.0,1.0,1.0,1,0.0
30,5,65,64,1,0.9846153846153847,0.01538461538461533,1,1.0,1.0,1.234375,1.0,2,0.4236075534914362
30,6,65,64,1,0.9846153846153847,0.01538461538461533,1,1.0,2.0,1.625,2.0,2,0.4841229182759271
30,7,65,62,3,0.9538461538461539,0.0461538461538461,2,2.0,2.0,2.0,2.0,2,0.0
30,8,65,62,3,0.9538461538461539,0.0461538461538461,2,2.0,2.0,2.096774193548387,2.0,3,0.29565004483586066
30,9,65,62,3,0.9538461538461539,0.0461538461538461,2,2.0,2.0,2.2903225806451615,3.0,3,0.4539112025635577
30,10,65,59,6,0.9076923076923077,0.09230769230769231,2,2.0,3.0,2.559322033898305,3.0,3,0.4964684242670105
30,11,65,59,6,0.9076923076923077,0.09230769230769231,2,2.0,3.0,2.7966101694915255,3.0,4,0.5455415911671553
30,12,65,59,6,0.9076923076923077,0.09230769230769231,2,3.0,3.0,3.1016949152542375,3.0,4,0.5429022840015921
30,13,65,56,9,0.8615384615384616,0.1384615384615384,3,3.0,3.0,3.392857142857143,4.0,4,0.48838551182776224
30,14,65,56,9,0.8615384615384616,0.1384615384615384,3,3.0,4.0,3.857142857142857,4.0,5,0.6662413609349154
30,15,65,55,10,0.8461538461538461,0.15384615384615385,3,4.0,4.0,4.254545454545455,5.0,6,0.8574418998219342
30,16,65,53,12,0.8153846153846154,0.18461538461538463,3,4.0,5.0,4.849056603773585,6.0,7,1.03515975278077
30,17,65,52,13,0.8,0.19999999999999996,3,4.75,6.0,5.461538461538462,6.0,8,1.200345118025172
30,18,65,51,14,0.7846153846153846,0.2153846153846154,4,5.0,6.0,6.098039215686274,7.0,9,1.2564328896941799
30,19,65,0,65,0.0,1.0,,,,,,,
31,1,69,69,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
31,2,69,69,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
31,3,69,69,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
31,4,69,67,2,0.9710144927536232,0.02898550724637683,1,1.0,1.0,1.0149253731343284,1.0,2,0.12125430454680537
31,5,69,67,2,0.9710144927536232,0.02898550724637683,1,1.0,1.0,1.1194029850746268,1.0,2,0.32426210421493185
31,6,69,67,2,0.9710144927536232,0.02898550724637683,1,1.0,1.0,1.4477611940298507,2.0,2,0.4972636193718711
31,7,69,66,3,0.9565217391304348,0.04347826086956519,2,2.0,2.0,2.0,2.0,2,0.0
31,8,69,66,3,0.9565217391304348,0.04347826086956519,2,2.0,2.0,2.0606060606060606,2.0,3,0.2386062992124791
31,9,69,66,3,0.9565217391304348,0.04347826086956519,2,2.0,2.0,2.1666666666666665,2.0,3,0.3726779962499649
31,10,69,65,4,0.9420289855072463,0.05797101449275366,2,2.0,2.0,2.3076923076923075,3.0,3,0.46153846153846156
31,11,69,65,4,0.9420289855072463,0.05797101449275366,2,2.0,3.0,2.6769230769230767,3.0,4,0.5576790449351341
31,12,69,65,4,0.9420289855072463,0.05797101449275366,2,3.0,3.0,2.9846153846153847,3.0,4,0.5404359406230861
31,13,69,63,6,0.9130434782608695,0.08695652173913049,3,3.0,3.0,3.2698412698412698,4.0,4,0.4438771890193512
31,14,69,63,6,0.9130434782608695,0.08695652173913049,3,3.0,3.0,3.492063492063492,4.0,5,0.6139390351051973
31,15,69,63,6,0.9130434782608695,0.08695652173913049,3,3.0,4.0,3.9047619047619047,4.0,5,0.6834619092574916
31,16,69,60,9,0.8695652173913043,0.13043478260869568,3,4.0,4.0,4.35,5.0,6,0.6278269400612454
31,17,69,59,10,0.855072463768116,0.14492753623188404,4,4.0,5.0,4.813559322033898,5.0,6,0.769648307779168
31,18,69,57,12,0.8260869565217391,0.17391304347826086,4,5.0,5.0,5.491228070175438,6.0,7,0.7751130538377026
31,19,69,0,69,0.0,1.0,,,,,,,
32,1,76,76,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
32,2,76,76,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
32,3,76,76,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
32,4,76,74,2,0.9736842105263158,0.02631578947368418,1,1.0,1.0,1.027027027027027,1.0,2,0.16216216216216217
32,5,76,74,2,0.9736842105263158,0.02631578947368418,1,1.0,1.0,1.2162162162162162,1.0,2,0.4116634111277788
32,6,76,74,2,0.9736842105263158,0.02631578947368418,1,1.0,2.0,1.554054054054054,2.0,2,0.49706957183106815
32,7,76,72,4,0.9473684210526315,0.052631578947368474,2,2.0,2.0,2.013888888888889,2.0,3,0.11702985796078276
32,8,76,72,4,0.9473684210526315,0.052631578947368474,2,2.0,2.0,2.0972222222222223,2.0,3,0.29626012510696587
32,9,76,72,4,0.9473684210526315,0.052631578947368474,2,2.0,2.0,2.2083333333333335,2.0,3,0.4061164310337068
32,10,76,68,8,0.8947368421052632,0.10526315789473684,2,2.0,2.0,2.3823529411764706,3.0,3,0.4859621071134796
32,11,76,68,8,0.8947368421052632,0.10526315789473684,2,2.0,3.0,2.7205882352941178,3.0,4,0.5381227783391761
32,12,76,68,8,0.8947368421052632,0.10526315789473684,2,3.0,3.0,2.9411764705882355,3.0,4,0.5657465900491572
32,13,76,66,10,0.868421052631579,0.13157894736842102,3,3.0,3.0,3.3484848484848486,4.0,4,0.4764904604095875
32,14,76,66,10,0.868421052631579,0.13157894736842102,3,3.0,4.0,3.727272727272727,4.0,5,0.6639061303092922
32,15,76,66,10,0.868421052631579,0.13157894736842102,3,3.0,4.0,4.090909090909091,5.0,6,0.8479435502808014
32,16,76,63,13,0.8289473684210527,0.17105263157894735,3,4.0,5.0,4.634920634920635,5.0,7,1.0435225342154668
32,17,76,61,15,0.8026315789473685,0.19736842105263153,3,4.0,5.0,5.114754098360656,6.0,8,1.229398902246077
32,18,76,59,17,0.7763157894736842,0.22368421052631582,4,5.0,6.0,5.711864406779661,7.0,8,1.2080359105902008
32,19,76,0,76,0.0,1.0,,,,,,,
33,1,80,80,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
33,2,80,80,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
33,3,80,80,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
33,4,80,79,1,0.9875,0.012499999999999956,1,1.0,1.0,1.0253164556962024,1.0,2,0.15708447653152982
33,5,80,79,1,0.9875,0.012499999999999956,1,1.0,1.0,1.1772151898734178,1.0,2,0.38185071212654065
33,6,80,79,1,0.9875,0.012499999999999956,1,1.0,2.0,1.5316455696202531,2.0,2,0.498997553023469
33,7,80,78,2,0.975,0.025000000000000022,2,2.0,2.0,2.0256410256410255,2.0,3,0.15806189751202504
33,8,80,78,2,0.975,0.025000000000000022,2,2.0,2.0,2.1025641025641026,2.0,3,0.30338870682562136
33,9,80,78,2,0.975,0.025000000000000022,2,2.0,2.0,2.269230769230769,3.0,3,0.44356009979503064
33,10,80,77,3,0.9625,0.03749999999999998,2,2.0,2.0,2.4805194805194803,3.0,4,0.5491525847237916
33,11,80,77,3,0.9625,0.03749999999999998,2,2.0,3.0,2.7532467532467533,3.0,4,0.6274219391782422
33,12,80,77,3,0.9625,0.03749999999999998,2,3.0,3.0,3.012987012987013,3.0,4,0.6343727138607695
33,13,80,75,5,0.9375,0.0625,3,3.0,3.0,3.4266666666666667,4.0,5,0.5458530530788992
33,14,80,75,5,0.9375,0.0625,3,3.0,4.0,3.72,4.0,5,0.7035149844412224
33,15,80,75,5,0.9375,0.0625,3,3.0,4.0,4.026666666666666,5.0,6,0.8160609998986322
33,16,80,72,8,0.9,0.09999999999999998,3,4.0,4.0,4.416666666666667,5.0,7,0.8457409637576849
33,17,80,72,8,0.9,0.09999999999999998,3,4.0,5.0,4.847222222222222,5.0,7,0.9228536994655675
33,18,80,71,9,0.8875,0.11250000000000004,4,5.0,5.0,5.380281690140845,6.0,8,0.8779970352399268
33,19,80,0,80,0.0,1.0,,,,,,,
34,1,70,70,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
34,2,70,70,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
34,3,70,70,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
34,4,70,69,1,0.9857142857142858,0.014285714285714235,1,1.0,1.0,1.0289855072463767,1.0,2,0.1677657522143511
34,5,70,69,1,0.9857142857142858,0.014285714285714235,1,1.0,1.0,1.1159420289855073,1.0,2,0.3201553918025293
34,6,70,69,1,0.9857142857142858,0.014285714285714235,1,1.0,1.0,1.4492753623188406,2.0,2,0.497420356571899
34,7,70,68,2,0.9714285714285714,0.02857142857142858,2,2.0,2.0,2.014705882352941,2.0,3,0.1203728348804772
34,8,70,68,2,0.9714285714285714,0.02857142857142858,2,2.0,2.0,2.073529411764706,2.0,3,0.26100351984263015
34,9,70,68,2,0.9714285714285714,0.02857142857142858,2,2.0,2.0,2.1470588235294117,2.0,3,0.3541645464350675
34,10,70,66,4,0.9428571428571428,0.05714285714285716,2,2.0,2.0,2.287878787878788,3.0,3,0.45277432719648286
34,11,70,66,4,0.9428571428571428,0.05714285714285716,2,2.0,3.0,2.6818181818181817,3.0,4,0.5548434370788047
34,12,70,66,4,0.9428571428571428,0.05714285714285716,2,3.0,3.0,3.0,3.0,4,0.49236596391733095
34,13,70,64,6,0.9142857142857143,0.08571428571428574,3,3.0,3.0,3.296875,4.0,4,0.4568809849129202
34,14,70,64,6,0.9142857142857143,0.08571428571428574,3,3.0,3.5,3.609375,4.0,5,0.6758602735588177
34,15,70,64,6,0.9142857142857143,0.08571428571428574,3,4.0,4.0,4.0625,4.0,6,0.7473912964438374
34,16,70,62,8,0.8857142857142857,0.11428571428571432,3,4.0,4.0,4.532258064516129,5.0,7,0.7343582217956265
34,17,70,61,9,0.8714285714285714,0.12857142857142856,4,5.0,5.0,5.131147540983607,6.0,7,0.7990857447182912
34,18,70,59,11,0.8428571428571429,0.15714285714285714,4,5.0,6.0,5.779661016949152,6.0,8,0.8039688966529778
34,19,70,0,70,0.0,1.0,,,,,,,
35,1,74,74,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
35,2,74,74,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
35,3,74,74,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
35,4,74,72,2,0.972972972972973,0.027027027027026973,1,1.0,1.0,1.0138888888888888,1.0,2,0.11702985796078276
35,5,74,72,2,0.972972972972973,0.027027027027026973,1,1.0,1.0,1.2777777777777777,2.0,2,0.4479032082388083
35,6,74,72,2,0.972972972972973,0.027027027027026973,1,1.0,2.0,1.6666666666666667,2.0,2,0.4714045207910317
35,7,74,69,5,0.9324324324324325,0.06756756756756754,2,2.0,2.0,2.0144927536231885,2.0,3,0.1195103079889177
35,8,74,69,5,0.9324324324324325,0.06756756756756754,2,2.0,2.0,2.1159420289855073,2.0,3,0.3201553918025293
35,9,74,69,5,0.9324324324324325,0.06756756756756754,2,2.0,2.0,2.3043478260869565,3.0,3,0.46013066279384185
35,10,74,66,8,0.8918918918918919,0.10810810810810811,2,2.0,3.0,2.621212121212121,3.0,4,0.5153742833846954
35,11,74,66,8,0.8918918918918919,0.10810810810810811,2,3.0,3.0,2.9393939393939394,3.0,4,0.51870432632193
35,12,74,66,8,0.8918918918918919,0.10810810810810811,2,3.0,3.0,3.227272727272727,4.0,4,0.5448228665565212
35,13,74,64,10,0.8648648648648649,0.1351351351351351,3,3.0,4.0,3.640625,4.0,5,0.5113458803735491
35,14,74,64,10,0.8648648648648649,0.1351351351351351,3,4.0,4.0,4.15625,5.0,5,0.6896273903348097
35,15,74,62,12,0.8378378378378378,0.16216216216216217,3,4.0,5.0,4.67741935483871,5.0,6,0.8571180810055756
35,16,74,58,16,0.7837837837837838,0.21621621621621623,4,5.0,5.0,5.293103448275862,6.0,7,0.9098810208247422
35,17,74,58,16,0.7837837837837838,0.21621621621621623,4,5.0,6.0,5.9655172413793105,7.0,8,1.066181023016573
35,18,74,56,18,0.7567567567567568,0.2432432432432432,5,6.0,7.0,6.696428571428571,7.0,9,1.0842977130900189
35,19,74,0,74,0.0,1.0,,,,,,,
36,1,70,70,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
36,2,70,70,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
36,3,70,70,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
36,4,70,69,1,0.9857142857142858,0.014285714285714235,1,1.0,1.0,1.0289855072463767,1.0,2,0.1677657522143511
36,5,70,69,1,0.9857142857142858,0.014285714285714235,1,1.0,1.0,1.1884057971014492,1.0,2,0.3910358713980302
36,6,70,69,1,0.9857142857142858,0.014285714285714235,1,1.0,2.0,1.536231884057971,2.0,2,0.4986855227271088
36,7,70,68,2,0.9714285714285714,0.02857142857142858,2,2.0,2.0,2.014705882352941,2.0,3,0.1203728348804772
