k,representation_mean_l1,representation_max_l1,transition_mean_l1,transition_max_l1,selected
10,1.492767623190149,1.9999996993035194,1.4600398849845344,1.9999930072574663,0
20,1.1227076776823015,1.9999999999981743,1.0737449960395948,1.9999839400000001,0
30,0.9559863635395967,1.9999998,0.9134411246939034,1.9999839400000001,0
50,0.7844894724394643,1.9999931437430503,0.7796952574009295,1.9806,0
75,0.25619666716045963,1.9372505458421574,0.26211737250980743,1.91897966,0
100,0.08708679352884044,0.2834784012279557,0.08928746952627171,0.2834784012279557,0
150,0.05543192779490907,0.16360594647633994,0.05745613754239422,0.16360594647633994,0
200,0.041908623728390396,0.11095515040000004,0.04390056591089609,0.11095515040000004,0
300,0.029418991219215887,0.07246452723752968,0.031442540987861214,0.07246452723752968,0
400,0.020992853453089294,0.056510640000000056,0.023541303037682832,0.056510640000000056,0
500,0.013408147387301313,0.052540932837617134,0.015035843579993428,0.052540932837617134,1
739,0.0,0.0,0.0,0.0,0
