map_id,unique_raw_sigma,k,mean_frobenius_error,max_frobenius_error,silhouette,objective,iterations,converged,frobenius_improvement_from_previous_k,is_geometric_knee,geometric_knee_distance
53,273,25,0.031737307941149574,0.08550391803888288,0.2220505399123435,21.48615747615826,6,True,,0,0.0
53,273,50,0.019581948441934918,0.061729733516353365,0.296649314792708,13.256979095189939,7,True,0.012155359499214657,0,0.18918747526316101
53,273,75,0.011972220798419413,0.06060627030266754,0.3545525465194432,8.105193480529943,4,True,0.007609727643515505,1,0.2698504126133168
53,273,100,0.008610573024755607,0.049649572002183444,0.3225373598253028,5.8293579377595455,4,True,0.0033616477736638055,0,0.24909270712914744
53,273,125,0.006380145490042404,0.03989774429714041,0.24327824832000405,4.319358496758707,3,True,0.0022304275347132035,0,0.20132772133563337
53,273,150,0.004690963366743858,0.034878216697531994,0.2089396507533377,3.1757821992855915,4,True,0.0016891821232985459,0,0.1406407898069701
53,273,175,0.003091091193469275,0.03384257673404907,0.20787702547304923,2.0926687379786992,3,True,0.0015998721732745826,0,0.07782163082015219
53,273,200,0.0021196088313035874,0.028793575672361356,0.17236706340353616,1.4349751787925287,2,True,0.0009714823621656877,0,0.0
53,273,273,0.0,0.0,0.0,0.0,0,True,0.0021196088313035874,0,
