map_id,unique_raw_sigma,k,mean_frobenius_error,max_frobenius_error,silhouette,objective,iterations,converged,frobenius_improvement_from_previous_k,is_geometric_knee,geometric_knee_distance
83,258,25,0.027612526661202112,0.10311702090343766,0.2582462597451147,17.699629589830554,4,True,,0,0.0
83,258,50,0.019821235455493157,0.06501899722388835,0.26421868934620657,12.705411926971113,4,True,0.007791291205708956,0,0.10973024634940029
83,258,75,0.011360308918706312,0.054305800795126855,0.3238151110665685,7.281958016890746,3,True,0.008460926536786845,1,0.2375733612180869
83,258,100,0.007864916390230983,0.051217575108550385,0.31902959318660945,5.041411406138059,3,True,0.0034953925284753294,0,0.23110447006430482
83,258,125,0.0053618910372904,0.03531019682754544,0.2681865979385129,3.4369721549031462,4,True,0.002503025352940583,0,0.19779318374540605
83,258,150,0.003711352616437421,0.03531019682754544,0.2508274343623571,2.378977027136387,3,True,0.0016505384208529788,0,0.1414231025889384
83,258,175,0.0024005202238903084,0.029299999999999993,0.1812827920175603,1.5387334635136876,3,True,0.0013108323925471125,0,0.0758643625604714
83,258,200,0.0014706881653783251,0.023515101530718504,0.12515749578399585,0.9427111140075064,3,True,0.0009298320585119832,0,0.0
83,258,258,0.0,0.0,0.0,0.0,0,True,0.0014706881653783251,0,
