map_id,unique_raw_sigma,k,mean_frobenius_error,max_frobenius_error,silhouette,objective,iterations,converged,frobenius_improvement_from_previous_k,is_geometric_knee,geometric_knee_distance
19,301,25,0.03496137511154983,0.08591164065480297,0.21997573725690855,22.13055044561104,3,True,,0,0.0
19,301,50,0.02037853069387385,0.06172973351635337,0.256896941204358,12.899609929222146,4,True,0.014582844417675978,0,0.22189383495091045
19,301,75,0.012908282843256078,0.06076915335924963,0.3440032273420125,8.170943039781097,4,True,0.007470247850617772,1,0.2862928756764866
19,301,100,0.009656064441965094,0.0512183560845133,0.3353673579834017,6.112288791763905,3,True,0.0032522184012909842,0,0.2572917531993737
19,301,125,0.007040124084404268,0.035310196827545444,0.284840356380727,4.456398545427902,3,True,0.0026159403575608253,0,0.21420147514840168
19,301,150,0.005489201338553804,0.035310196827545444,0.2609275529279742,3.4746644473045576,3,True,0.0015509227458504644,0,0.14752842700478314
19,301,175,0.0041497661466237965,0.03366006535941368,0.18121934560752434,2.626801970812863,3,True,0.0013394351919300074,0,0.07617239305255194
19,301,200,0.0030278417579629262,0.029299999999999993,0.1400710012495547,1.9166238327905323,3,True,0.0011219243886608703,0,0.0
19,301,301,0.0,0.0,0.0,0.0,0,True,0.0030278417579629262,0,
