age,occurrences,unique_beliefs,unique_urc_levels,mse_mean,mse_std,mse_min,mse_max,mse_range,modal_level_disagreement
0,74,1,1,0.0,0.0,0.0,0.0,0.0,0.0
1,74,17,2,0.07297297297297299,0.011593303021366063,0.04,0.08,0.04,0.3648648648648649
2,72,39,2,0.149625,0.01783149328513397,0.08860000000000001,0.16319999999999998,0.07459999999999997,0.4444444444444444
3,70,56,2,0.22895095714285715,0.021963169521747546,0.16753600000000002,0.2496,0.08206399999999997,0.5
4,68,65,3,0.30922256955882355,0.02691851644238417,0.23448178,0.33918794,0.10470616000000002,0.5
5,66,66,3,0.39128896090757576,0.03139318223849298,0.3010273234,0.4312037741000001,0.1301764507000001,0.5
6,64,64,3,0.47354210130843755,0.03676214684777386,0.3708366073830001,0.511952387406,0.1411157800229999,0.5
7,60,60,3,0.5584153935958783,0.03790853207521888,0.45652722791215994,0.6078934155665601,0.15136618765440013,0.5
8,57,57,3,0.6414108826257849,0.04032526804344385,0.5380529912400918,0.706223733308524,0.1681707420684322,0.49122807017543857
9,53,53,3,0.7234516131129481,0.046575926785701535,0.6156366748871901,0.8006839373369848,0.18504726244979475,0.49056603773584906
10,46,46,4,0.8075900246288343,0.054616357723653676,0.6210432082286159,0.875468622117492,0.2544254138888761,0.5
