age,xhat,yhat,occurrences,unique_beliefs,unique_urc_levels,mse_mean,mse_std,mse_min,mse_max,mse_range,modal_level_disagreement
1,1,0,2,2,2,0.06,0.02,0.04,0.08,0.04,0.5
1,1,3,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,1,4,3,3,2,0.07,0.01414213562373095,0.05,0.08,0.03,0.33333333333333337
1,1,9,2,2,2,0.06,0.02,0.04,0.08,0.04,0.5
1,2,4,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,2,9,2,2,2,0.07500000000000001,0.0049999999999999975,0.07,0.08,0.009999999999999995,0.5
1,3,0,2,2,2,0.07500000000000001,0.0049999999999999975,0.07,0.08,0.009999999999999995,0.5
1,3,9,2,2,2,0.07500000000000001,0.0049999999999999975,0.07,0.08,0.009999999999999995,0.5
1,4,0,2,2,2,0.07500000000000001,0.0049999999999999975,0.07,0.08,0.009999999999999995,0.5
1,4,9,2,2,2,0.07500000000000001,0.0049999999999999975,0.07,0.08,0.009999999999999995,0.5
1,5,9,2,2,2,0.07500000000000001,0.0049999999999999975,0.07,0.08,0.009999999999999995,0.5
1,6,5,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,6,6,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,7,0,2,2,1,0.07,0.0,0.07,0.07,0.0,0.0
1,7,1,2,2,2,0.065,0.015,0.05,0.08,0.03,0.5
1,7,4,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,7,5,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,7,6,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,7,7,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,7,9,2,2,2,0.07500000000000001,0.0049999999999999975,0.07,0.08,0.009999999999999995,0.5
1,8,4,2,2,2,0.065,0.015,0.05,0.08,0.03,0.5
1,8,7,3,3,2,0.07,0.01414213562373095,0.05,0.08,0.03,0.33333333333333337
1,8,9,2,2,2,0.07500000000000001,0.0049999999999999975,0.07,0.08,0.009999999999999995,0.5
1,9,9,2,2,1,0.07,9.813077866773595e-18,0.06999999999999999,0.07,1.3877787807814457e-17,0.0
2,1,2,2,2,1,0.16144999999999998,0.0014500000000000207,0.15999999999999998,0.16290000000000002,0.0029000000000000414,0.0
2,1,3,3,3,2,0.15066666666666667,0.015295823685641186,0.12910000000000002,0.16290000000000002,0.0338,0.33333333333333337
2,1,4,3,3,2,0.14756666666666665,0.019889081315021952,0.1195,0.16319999999999998,0.04369999999999999,0.33333333333333337
2,2,0,2,2,1,0.13040000000000002,0.019400000000000008,0.111,0.14980000000000002,0.038800000000000015,0.0
2,2,9,3,3,2,0.14133333333333334,0.022135542058468367,0.111,0.16319999999999998,0.05219999999999998,0.33333333333333337
2,3,9,2,2,2,0.14645000000000002,0.003850000000000006,0.1426,0.15030000000000002,0.007700000000000012,0.5
2,4,0,3,3,2,0.15226666666666666,0.008242302806592071,0.14329999999999998,0.16319999999999998,0.0199,0.33333333333333337
2,4,9,3,3,2,0.15226666666666666,0.008242302806592071,0.14329999999999998,0.16319999999999998,0.0199,0.33333333333333337
2,5,0,2,2,2,0.14679999999999999,0.003500000000000017,0.14329999999999998,0.15030000000000002,0.007000000000000034,0.5
2,5,9,2,2,2,0.14679999999999999,0.003500000000000017,0.14329999999999998,0.15030000000000002,0.007000000000000034,0.5
2,6,6,3,3,1,0.16213333333333335,0.001508494466531279,0.16000000000000003,0.16319999999999998,0.003199999999999953,0.0
2,6,9,2,2,2,0.14679999999999999,0.003500000000000017,0.14329999999999998,0.15030000000000002,0.007000000000000034,0.5
2,7,0,2,2,1,0.12714999999999999,0.016149999999999998,0.11099999999999999,0.14329999999999998,0.032299999999999995,0.0
2,7,1,2,2,1,0.11925000000000001,0.0002500000000000141,0.119,0.11950000000000002,0.0005000000000000282,0.0
2,7,2,2,2,2,0.1452,0.014300000000000021,0.1309,0.15950000000000003,0.028600000000000042,0.5
2,7,4,3,3,2,0.1512,0.01443352578778542,0.1309,0.16319999999999998,0.032299999999999995,0.33333333333333337
2,7,5,3,3,2,0.1512,0.01443352578778542,0.1309,0.16319999999999998,0.032299999999999995,0.33333333333333337
2,7,6,4,4,1,0.161475,0.0017340343133859684,0.1595,0.16319999999999998,0.003699999999999981,0.0
2,7,7,2,2,1,0.16160000000000002,0.0015999999999999764,0.16000000000000003,0.16319999999999998,0.003199999999999953,0.0
2,8,7,3,3,2,0.1507666666666667,0.015376244303759258,0.1291,0.16319999999999998,0.03409999999999999,0.33333333333333337
2,8,8,3,3,2,0.15066666666666667,0.015295823685641202,0.1291,0.1629,0.0338,0.33333333333333337
2,8,9,3,3,2,0.15216666666666664,0.008109802025258624,0.14329999999999998,0.1629,0.019600000000000006,0.33333333333333337
2,9,9,2,2,1,0.14195000000000002,0.0013499999999999762,0.14060000000000003,0.14329999999999998,0.0026999999999999524,0.0
3,0,2,2,2,2,0.22879499999999997,0.0049959999999999866,0.223799,0.23379099999999997,0.009991999999999973,0.5
3,1,2,3,3,2,0.23424533333333333,0.016524026150494364,0.21111800000000003,0.24870899999999999,0.03759099999999996,0.33333333333333337
3,1,3,3,3,2,0.22930499999999998,0.01944509228571569,0.20180599999999999,0.24319999999999997,0.041393999999999986,0.33333333333333337
3,1,4,2,2,2,0.22095099999999995,0.028648999999999994,0.19230199999999997,0.24959999999999996,0.05729799999999999,0.5
3,3,0,2,2,1,0.20435600000000004,0.01832400000000002,0.186032,0.22268000000000004,0.03664800000000004,0.0
3,3,9,3,3,2,0.21416533333333332,0.020403235647536124,0.186032,0.233784,0.04775199999999999,0.33333333333333337
3,4,0,2,2,2,0.226468,0.007322999999999996,0.219145,0.233791,0.014645999999999992,0.5
3,4,9,2,2,1,0.2215155,0.0023705000000000254,0.21914499999999998,0.22388600000000003,0.004741000000000051,0.0
3,5,0,3,3,2,0.2258576666666667,0.005843477807683422,0.21988700000000005,0.233791,0.013903999999999944,0.33333333333333337
3,5,9,3,3,2,0.22585766666666665,0.005843477807683441,0.219887,0.233791,0.013904,0.33333333333333337
3,6,0,2,2,2,0.22189650000000002,0.0019984999999999864,0.21989800000000004,0.223895,0.003996999999999973,0.5
3,6,9,2,2,2,0.2218965,0.001998500000000014,0.21989799999999998,0.223895,0.003997000000000028,0.5
3,7,1,2,2,1,0.175887,0.016415000000000013,0.15947199999999997,0.192302,0.032830000000000026,0.0
3,7,2,2,2,1,0.19911549999999997,0.0005024999999999891,0.19861299999999998,0.19961799999999996,0.0010049999999999781,0.0
3,7,3,2,2,2,0.22885700000000003,0.013127999999999987,0.21572900000000003,0.241985,0.026255999999999974,0.5
3,7,5,3,3,2,0.23404966666666663,0.017013608089474212,0.21036999999999997,0.24958399999999997,0.039214,0.33333333333333337
3,7,6,6,6,2,0.2396933333333333,0.013459164680205415,0.21036999999999997,0.2496,0.039230000000000015,0.16666666666666663
3,7,7,4,4,1,0.24454749999999997,0.0029429162832129486,0.242195,0.24959499999999996,0.007399999999999962,0.0
3,7,9,2,2,2,0.2218965,0.001998500000000014,0.21989799999999998,0.223895,0.003997000000000028,0.5
3,8,7,2,2,1,0.24305449999999998,0.00014549999999999286,0.24290899999999999,0.24319999999999997,0.0002909999999999857,0.0
3,8,8,3,3,2,0.232312,0.014986421120467695,0.21111799999999997,0.24290899999999999,0.031791000000000014,0.33333333333333337
3,8,9,4,4,2,0.225954,0.0173149307102281,0.20170899999999997,0.24870899999999999,0.047000000000000014,0.5
3,9,9,3,3,1,0.21625799999999998,0.0025741670497463737,0.21439,0.21989799999999998,0.005507999999999985,0.0
4,0,1,2,2,1,0.3040380449999999,0.0033518949999999936,0.30068614999999993,0.3073899399999999,0.006703789999999987,0.0
4,0,2,3,3,2,0.2832633633333333,0.029521776801054615,0.24171397000000006,0.30757908999999994,0.06586511999999989,0.33333333333333337
4,1,2,3,3,2,0.3139620633333333,0.01907184179459221,0.28703279000000004,0.32873567,0.04170287999999994,0.33333333333333337
4,1,3,2,2,2,0.30370689000000006,0.025893110000000052,0.27781378,0.3296000000000001,0.051786220000000105,0.5
4,4,0,2,2,1,0.2822598,0.01723849999999999,0.2650213,0.2994983,0.03447699999999998,0.0
4,4,9,3,3,2,0.2907222733333334,0.01847532132336058,0.2650213,0.30764722,0.042625919999999984,0.33333333333333337
4,5,0,2,2,2,0.30013971500000003,0.0011324949999999834,0.29900722,0.30127221,0.0022649899999999668,0.5
4,5,9,2,2,2,0.29988496,0.000877739999999988,0.29900722,0.3007627,0.001755479999999976,0.5
4,6,0,3,3,2,0.30274508333333333,0.0035079809029918566,0.29978006,0.30767221,0.007892149999999987,0.33333333333333337
4,6,9,3,3,2,0.30274508333333333,0.0035079809029918457,0.29978006,0.30767221,0.007892149999999987,0.33333333333333337
4,7,0,2,2,2,0.300287505,0.0004956049999999546,0.29979190000000006,0.30078310999999996,0.000991209999999909,0.5
4,7,2,2,2,1,0.254956215,0.016689474999999995,0.23826674,0.27164569,0.03337894999999999,0.0
4,7,3,2,2,1,0.2829049800000001,0.0007574000000000192,0.28214758000000006,0.2836623800000001,0.0015148000000000383,0.0
4,7,4,2,2,1,0.31635992000000007,0.011950420000000017,0.30440950000000006,0.3283103400000001,0.023900840000000034,0.0
4,7,6,4,4,2,0.32486732749999997,0.01893702678522872,0.29302104999999995,0.33919978,0.04617873000000006,0.25
4,7,7,6,6,2,0.3243119666666667,0.014574907107041523,0.29302104999999995,0.33918010000000004,0.04615905000000009,0.16666666666666663
4,7,9,2,2,2,0.300287505,0.0004956050000000101,0.2997919,0.30078311,0.0009912100000000201,0.5
4,8,7,4,4,2,0.31837698999999997,0.016975460952463117,0.28905844999999997,0.32959514999999995,0.04053669999999998,0.25
4,8,8,2,2,1,0.327285565,0.0014501049999999793,0.32583546,0.32873567,0.0029002099999999587,0.0
4,8,9,5,5,2,0.30288334800000005,0.010653778063555495,0.28693581999999995,0.31960894,0.032673120000000055,0.4
4,9,9,4,4,2,0.27574995750000003,0.030731411873552435,0.22298618,0.2997920500000001,0.07680587000000008,0.25
5,0,0,2,2,1,0.36929766929999996,0.002713989000000111,0.3665836802999999,0.3720116583000001,0.005427978000000222,0.0
5,0,1,3,3,2,0.3611544722333333,0.030331187078368738,0.3183158515,0.38447399169999996,0.06615814019999994,0.33333333333333337
5,0,2,3,3,2,0.36596419166666666,0.03360395216983833,0.31879111750000005,0.39453713099999993,0.07574601349999988,0.33333333333333337
5,1,2,2,2,2,0.38938527475000007,0.023136218849999918,0.3662490559000001,0.41252149359999996,0.046272437699999835,0.5
5,5,0,2,2,1,0.3634941332,0.016143134000000003,0.3473509992,0.3796372672,0.03228626800000001,0.0
5,5,9,3,3,2,0.3705977069333333,0.016572729702670506,0.3473509992,0.3848048544,0.0374538552,0.33333333333333337
5,6,0,2,2,2,0.37710981315000003,0.005074554650000007,0.3720352585,0.38218436780000004,0.010149109300000014,0.5
5,6,9,2,2,1,0.3815625563,0.0006218114999999858,0.38094074480000006,0.38218436780000004,0.0012436229999999715,0.0
5,7,0,3,3,1,0.3829239097333334,0.0015841606619743096,0.38096219890000005,0.3848418433,0.0038796443999999375,0.0
5,7,1,2,2,1,0.34740986760000003,0.00039397869999996393,0.34701588890000007,0.3478038463,0.0007879573999999279,0.0
5,7,3,2,2,1,0.33794003024999997,0.016973114250000004,0.320966916,0.3549131445,0.03394622850000001,0.0
5,7,4,2,2,1,0.37053749055,0.0010146027500000376,0.3695228878,0.37155209330000005,0.0020292055000000753,0.0
5,7,5,2,2,1,0.40708880605000003,0.010766815450000022,0.3963219906,0.41785562150000005,0.021533630900000045,0.0
5,7,7,4,4,2,0.41177994960000003,0.019839610625725573,0.3788490655000001,0.4319386784,0.053089612899999916,0.25
5,7,9,3,3,1,0.3829239097333334,0.0015841606619743324,0.3809621989,0.3848418433,0.003879644399999993,0.0
5,8,7,6,6,2,0.39490975525,0.03114803877052438,0.3341681981,0.4191808398,0.0850126417,0.33333333333333337
5,8,8,4,4,2,0.40365666399999994,0.017422051653781433,0.37376089490000003,0.41748935029999995,0.04372845539999992,0.25
5,8,9,4,4,1,0.391570359475,0.010978255614837696,0.3809624855,0.4086354927,0.027673007199999988,0.0
5,9,9,5,5,3,0.35758639922,0.02944116016392778,0.2999560712999999,0.3829802467000001,0.08302417540000018,0.4
6,0,0,3,3,1,0.4280292785256667,0.03338580480986358,0.38104457732,0.4555523032240001,0.07450772590400007,0.0
6,0,1,3,3,2,0.4448717722426667,0.032759219590927424,0.39869170692000006,0.471171302903,0.07247959598299997,0.33333333333333337
6,0,2,2,2,2,0.44191231323649993,0.04275685710350011,0.39915545613299985,0.48466917034000007,0.08551371420700021,0.5
6,1,0,2,2,1,0.40527508552300007,0.003717175660999994,0.4015579098620001,0.40899226118400006,0.007434351321999988,0.0
6,6,0,2,2,2,0.448040764128,0.01504588456400005,0.43299487956399996,0.46308664869200006,0.0300917691280001,0.5
6,6,9,3,3,2,0.4537803156673334,0.01472426563944039,0.43299487956399996,0.46525941874600013,0.032264539182000174,0.33333333333333337
6,7,0,2,2,2,0.4569193769544999,0.01173602351350006,0.44518335344099985,0.46865540046799997,0.02347204702700012,0.5
6,7,1,3,3,1,0.42865561269166674,0.0015443894617856915,0.42670972220500014,0.43048753457899996,0.0037778123739998226,0.0
6,7,2,2,2,1,0.42406845343449995,0.0015529051384999548,0.422515548296,0.42562135857299993,0.0031058102769999096,0.0
6,7,4,2,2,1,0.42475426951000006,0.01726561560999998,0.40748865390000005,0.44201988512,0.03453123121999996,0.0
6,7,5,2,2,1,0.46139991488949994,0.0012740136774999355,0.46012590121200003,0.4626739285669999,0.002548027354999871,0.0
6,7,6,2,2,1,0.501022920088,0.009585091791000006,0.49143782829699995,0.510608011879,0.01917018358200001,0.0
6,7,9,2,2,1,0.46653215905549994,0.0021232414125000043,0.46440891764299996,0.46865540046799997,0.004246482825000009,0.0
6,8,7,4,4,2,0.47542879921024994,0.03839475136647314,0.418439926328,0.5119525396619999,0.09351261333399996,0.25
6,8,8,6,6,2,0.4811686050806667,0.03221261546708238,0.41752221574400006,0.5091788755419998,0.09165665979799975,0.16666666666666663
6,8,9,7,7,2,0.47110881106971425,0.016112428453696464,0.44424141187199995,0.500588971027,0.056347559155000004,0.1428571428571429
6,9,9,4,4,2,0.454254062429,0.009721532252787043,0.44458954106600007,0.46946056632899996,0.02487102526299989,0.25
7,0,0,3,3,2,0.5076448349823367,0.03007366552066414,0.46523053806245007,0.5315738576801802,0.0663433196177301,0.33333333333333337
7,0,1,2,2,2,0.5215700990190151,0.03921738686022505,0.48235271215879,0.5607874858792401,0.0784347737204501,0.5
7,1,0,3,3,2,0.46425468483949667,0.03283391431468341,0.41818533978991,0.4923203094474001,0.07413496965749006,0.33333333333333337
7,2,0,2,2,1,0.47009231127991996,0.004982114299039941,0.46511019698088,0.4750744255789599,0.009964228598079883,0.0
7,7,0,2,2,2,0.5358785694804,0.013947000866000092,0.5219315686143999,0.5498255703464001,0.027894001732000184,0.5
7,7,1,2,2,1,0.5019269486115849,0.013758143410765034,0.48816880520081984,0.5156850920223499,0.027516286821530067,0.0
7,7,2,3,3,1,0.5034030526789567,0.0029367096848000943,0.5011841625964202,0.50755285802131,0.006368695424889825,0.0
7,7,3,2,2,1,0.504638381884785,0.0027190321662649564,0.5019193497185201,0.5073574140510501,0.005438064332529913,0.0
7,7,5,2,2,2,0.514792185267255,0.01756668531077507,0.49722549995647997,0.5323588705780301,0.03513337062155014,0.5
7,7,6,2,2,1,0.55546391494702,0.0015355408168499785,0.55392837413017,0.55699945576387,0.003071081633699957,0.0
7,7,7,2,2,2,0.5981388128111151,0.008405422478145075,0.58973339033297,0.6065442352892602,0.01681084495629015,0.5
7,7,9,3,3,2,0.54025233440256,0.012959122705367556,0.5219315686143999,0.5498255703463999,0.027894001731999962,0.33333333333333337
7,8,8,4,4,3,0.5633853644031125,0.03877056297076686,0.5047734873750299,0.6038007261698,0.09902723879477004,0.5
7,8,9,8,8,3,0.5508795886062126,0.03191790486411968,0.47887722205711,0.59547818271556,0.11660096065844999,0.25
7,9,9,7,7,3,0.5243995399987843,0.030729005383132252,0.4540240548806801,0.55921890386791,0.10519484898722986,0.2857142857142857
8,0,0,2,2,2,0.5803072560627156,0.027622931382982385,0.5526843246797332,0.6079301874456979,0.05524586276596477,0.5
8,1,0,3,3,2,0.5423101409444139,0.028566760043985583,0.5021419710886749,0.5661329779296354,0.06399100684096048,0.33333333333333337
8,2,0,3,3,2,0.5292545593849929,0.0320902098992808,0.4844571997909243,0.5579436912420649,0.07348649145114061,0.33333333333333337
8,3,0,2,2,1,0.5388943861383908,0.00625071248373027,0.5326436736546605,0.545145098622121,0.01250142496746054,0.0
8,7,1,2,2,2,0.5815406465103683,0.013067565856245857,0.5684730806541225,0.5946082123666142,0.02613513171249171,0.5
8,7,2,2,2,2,0.5757013770020514,0.016303932926667708,0.5593974440753837,0.5920053099287191,0.032607865853335416,0.5
8,7,3,3,3,1,0.5820522081939327,0.004709361603428939,0.5774862004516624,0.5885341178797917,0.011047917428129272,0.0
8,7,4,2,2,2,0.5890274311272312,0.003893570673034641,0.5851338604541966,0.5929210018002659,0.007787141346069282,0.5
8,7,6,2,2,1,0.6080258426580211,0.017876037721351268,0.5901498049366698,0.6259018803793723,0.035752075442702536,0.0
8,7,7,2,2,1,0.6527062643917092,0.0017990947404048496,0.6509071696513044,0.654505359132114,0.0035981894808096992,0.0
8,8,7,2,2,1,0.6749493210122118,0.010835065858744941,0.6641142551534669,0.6857843868709568,0.021670131717489882,0.0
8,8,9,7,7,3,0.6311803810941792,0.033852555607656,0.5698590131160668,0.693299499858754,0.12344048674268726,0.2857142857142857
8,9,9,8,8,3,0.5912909875632105,0.05795706357299439,0.4611775213018279,0.6514687460414819,0.19029122473965399,0.25
