age,occurrences,unique_beliefs,unique_urc_levels,mse_mean,mse_std,mse_min,mse_max,mse_range,modal_level_disagreement
0,74,1,1,0.0,0.0,0.0,0.0,0.0,0.0
1,74,12,2,0.07445945945945946,0.008564838852697742,0.04,0.08,0.04,0.41891891891891897
2,72,31,2,0.14981666666666665,0.012682709139261656,0.1098,0.16319999999999998,0.05339999999999999,0.4444444444444444
3,69,47,2,0.22633378260869566,0.016186220583534253,0.18031300000000003,0.24959999999999996,0.06928699999999993,0.4782608695652174
4,66,60,2,0.30286152333333327,0.020974032414678462,0.24045718000000002,0.33919984999999997,0.09874266999999995,0.5
5,64,64,2,0.37814823942812503,0.022489308360431892,0.31724520939999995,0.41919993040000003,0.10195472100000008,0.484375
6,60,60,2,0.45364138304725,0.02609440431624066,0.39737060665199997,0.5119994787030001,0.11462887205100014,0.4833333333333333
7,57,57,3,0.5292944918427529,0.0295294310934869,0.4513774048416401,0.59966909320766,0.14829168836601997,0.49122807017543857
8,54,54,2,0.6063781871714568,0.029710376838193678,0.5560341154529624,0.6682106810220431,0.11217656556908062,0.5
9,50,50,2,0.6802346070080347,0.03181193444711741,0.6197883810661605,0.7400223305391294,0.12023394947296884,0.5
10,45,45,2,0.7504497890682308,0.03225645203343885,0.6904181624517794,0.8150135483831504,0.12459538593137098,0.48888888888888893
