k,representation_mean_l1,representation_max_l1,transition_mean_l1,transition_max_l1,selected
10,1.2131044868114083,1.9999999999999987,1.1367617732413706,1.99980012,0
20,0.7805994878729982,1.9999999999999987,0.6748797775314571,1.9999263614,0
30,0.5392336335471475,1.9999999999999996,0.4353018656136178,1.9987691999999995,0
50,0.29021921723113814,1.9999999199999996,0.2282638458173477,1.9987691999999995,0
75,0.10956986794851242,0.3830038296069,0.11228030114455348,0.34541285319722675,0
100,0.0686872033307388,0.23890669911160778,0.07164741384516862,0.23890669911160778,0
150,0.04241817241225161,0.11820000000000006,0.043967872718248986,0.11247558579999999,0
200,0.03303180540923896,0.10053633740602,0.03566569266847387,0.10053633740602,0
300,0.021859444169214353,0.05724199999999996,0.024982221907673546,0.05724199999999996,0
400,0.01249186269713401,0.049136890583591816,0.014276414511010296,0.049136890583591816,1
500,0.0055900960262172915,0.039776279980800036,0.006388681172819761,0.039776279980800036,0
592,0.0,0.0,0.0,0.0,0
