age,occurrences,unique_beliefs,unique_urc_levels,mse_mean,mse_std,mse_min,mse_max,mse_range,modal_level_disagreement
0,78,1,1,0.0,0.0,0.0,0.0,0.0,0.0
1,78,17,2,0.07294871794871795,0.011669484021613956,0.04,0.08,0.04,0.3589743589743589
2,77,46,2,0.14906883116883118,0.01759689509020418,0.0886,0.16319999999999998,0.07459999999999999,0.49350649350649356
3,75,65,2,0.2273636533333334,0.021528472283617543,0.16753600000000002,0.24959999999999996,0.08206399999999994,0.48
4,73,71,3,0.3065498036986301,0.026628629086993795,0.22298618,0.33919984999999997,0.11621366999999996,0.4931506849315068
5,69,69,3,0.3888992883144928,0.029805017806071088,0.3006232809,0.4191997686,0.11857648770000001,0.49275362318840576
6,67,67,3,0.4729241885468806,0.029200770227504603,0.388050940636,0.5119766955380001,0.12392575490200008,0.4925373134328358
7,66,66,3,0.5535463361867539,0.03015554284853826,0.4780712980311899,0.60709841641214,0.1290271183809501,0.5
8,65,65,2,0.631892916312626,0.033398061434220375,0.5662344658216036,0.6897439849238315,0.12350951910222785,0.49230769230769234
9,63,63,3,0.7065581589101204,0.039185202280548836,0.6114802785107759,0.7752539945784596,0.16377371606768365,0.4920634920634921
10,59,59,4,0.7766406774793884,0.04920286340756722,0.61522217176042,0.8636336799200518,0.24841150815963176,0.4915254237288136
