k,representation_mean_l1,representation_max_l1,transition_mean_l1,transition_max_l1,selected
10,1.4438836092616492,1.9999999999999982,1.4048280537211661,1.999999999999806,0
20,1.1440703072002802,1.9999979305534796,1.0979779771310487,1.9997798558262398,0
30,0.6933476904618548,1.9999980035439993,0.6165732645235082,1.9998006977860006,0
50,0.4201109039436478,1.9998082257620005,0.37234038177173695,1.9984039999999998,0
75,0.2522622866716778,1.942766,0.25957193108570237,1.8561057889176735,0
100,0.07985489571202246,0.22884984000000003,0.08192429148686435,0.2268419594,0
150,0.04965680006153412,0.15743166311093001,0.05150047073166222,0.15743166311093001,0
200,0.03929151662561096,0.11277838,0.041348345984322764,0.11277838,0
300,0.027146805738947347,0.060000000000000026,0.030150902984021236,0.05900000000000003,0
400,0.0186361255268971,0.05523981540600004,0.020958292587819605,0.05523981540600004,1
500,0.011344972398231673,0.04,0.012758620378452969,0.04,0
713,0.0,0.0,0.0,0.0,0
