age,occurrences,unique_beliefs,unique_urc_levels,mse_mean,mse_std,mse_min,mse_max,mse_range,modal_level_disagreement
0,76,1,1,0.0,0.0,0.0,0.0,0.0,0.0
1,76,16,2,0.07421052631578948,0.009768795364879256,0.04,0.08,0.04,0.381578947368421
2,74,36,2,0.14934324324324325,0.015435113365845698,0.1098,0.16319999999999998,0.05339999999999999,0.5
3,71,52,2,0.22697574647887328,0.02046137727574159,0.159472,0.2496,0.09012799999999999,0.49295774647887325
4,68,65,2,0.30577152897058824,0.024448951997470773,0.23448177999999997,0.3296,0.09511822000000003,0.5
5,63,63,3,0.3859795705492064,0.028717370230587274,0.30102732340000005,0.41919993040000003,0.11817260699999999,0.4920634920634921
6,61,61,3,0.4664379049642295,0.03285754926719451,0.37083660738300006,0.503412321228,0.1325757138449999,0.4918032786885246
7,58,58,3,0.548859178038338,0.036381040953696334,0.44319562734609,0.5949415762297,0.15174594888360998,0.5
8,56,56,3,0.6295834437071809,0.03948328762006801,0.5297933711742868,0.6815695756477764,0.1517762044734896,0.5
9,54,54,3,0.7088848614823148,0.04411129188537606,0.6060670203590863,0.7768311230873387,0.17076410272825238,0.5
10,52,52,3,0.7892228695939553,0.04774756377060007,0.6861607688180564,0.8752361178881016,0.1890753490700452,0.5
