k,representation_mean_l1,representation_max_l1,transition_mean_l1,transition_max_l1,selected
10,1.278166430402037,1.9999999200000003,1.207488724720695,1.9999922391999998,0
20,1.1035598331238965,1.9999999990201003,1.0467798366134322,1.9997955804624268,0
30,0.8325963785332291,1.99999999901,0.7746645652449253,1.9993999999999998,0
50,0.39098879615307325,1.9999999999999996,0.3490100073684397,1.9993999999999998,0
75,0.10221313502357679,0.38197302020602014,0.10540972299635383,0.32197302020602014,0
100,0.06391660489365934,0.17426600000000003,0.06689541864588636,0.1688721107413626,0
150,0.041240801080300704,0.11301512520000005,0.04313354584156685,0.11301512520000005,0
200,0.032084681084884756,0.09234048400000001,0.03446777077553997,0.09234048400000001,0
300,0.020270514106115575,0.056454000000000004,0.023242972386442094,0.056454000000000004,0
400,0.011006330334226938,0.04,0.012620293234561642,0.04,1
500,0.003946869426164196,0.03920062720000002,0.004525636429593569,0.03920062720000002,0
563,0.0,0.0,0.0,0.0,0
