k,representation_mean_l1,representation_max_l1,transition_mean_l1,transition_max_l1,selected
10,1.3521417791476986,1.9999996530679998,1.3006462591541272,1.999269671866,0
20,0.8958902387668398,1.9999996530679998,0.8166969934281512,1.999269671866,0
30,0.7256057093140028,1.9999926982279999,0.658668667386672,1.999269671866,0
50,0.4750044034147303,1.9996099999999999,0.4442769282111994,1.98,0
75,0.11819494544114219,0.33263940873800024,0.1224855522503827,0.3004342857810591,0
100,0.07833149851682958,0.24741291153283151,0.08185438300375818,0.24741291153283151,0
150,0.047531057977192925,0.15912965247467994,0.04965591976153941,0.15912965247467994,0
200,0.03791809022389797,0.11121438000000002,0.04081167342492223,0.11121438000000002,0
300,0.02467203667216305,0.059000000000000025,0.027961641561784788,0.059000000000000025,0
400,0.015419671219526731,0.05435274335000001,0.017475627382130293,0.05435274335000001,1
500,0.007439491061530768,0.03999999999999999,0.008431423203068203,0.03999999999999999,0
629,0.0,0.0,0.0,0.0,0
