k,representation_mean_l1,representation_max_l1,transition_mean_l1,transition_max_l1,selected
10,1.3844031031294688,1.9999988130085962,1.3384785523496954,1.9999775336635779,0
20,1.1569087936581695,1.9999988130085962,1.1131426173137047,1.9999927447800043,0
30,0.7025094615427088,1.9999939999999998,0.6318411578535021,1.9998444101037463,0
50,0.37390017909437384,1.9999786044079997,0.3245134217844211,1.9994,0
75,0.12016537216320622,0.3823166598517401,0.11940733801566628,0.334055990142,0
100,0.07799765633787746,0.22955515915072566,0.07834351936189887,0.22955515915072566,0
150,0.04891583832110391,0.14034042225779772,0.05045065888070663,0.14034042225779772,0
200,0.03675477804445364,0.10773364711799992,0.03926165970832975,0.10773364711799992,0
300,0.02559703578892533,0.058200000000000016,0.028812743802609415,0.058200000000000016,0
400,0.016794237457702102,0.05487671942524623,0.018904066284046585,0.05487671942524623,1
500,0.009666560438811846,0.03999999999999999,0.010880952453737956,0.03999999999999999,0
672,0.0,0.0,0.0,0.0,0
