k,representation_mean_l1,representation_max_l1,transition_mean_l1,transition_max_l1,selected
10,1.3754281044355692,1.9999999999913194,1.3282987829615034,1.9989932796867507,0
20,0.9690406733170392,1.999998003544,0.9063220368377504,1.9838203429636885,0
30,0.6026521231571856,1.9999947590665645,0.5291730362348005,1.9945782965408863,0
50,0.3821025539998015,1.9994370453487555,0.3630068045226782,1.96,0
75,0.09828493023477589,0.35792693694364675,0.0975365893538591,0.35792693694364675,0
100,0.06434634615680265,0.18874886985558403,0.06543975232796435,0.18874886985558403,0
150,0.042691794733094306,0.11820000000000004,0.04399153774009418,0.11433878,0
200,0.032143626910675224,0.09456818000000003,0.03422065657083467,0.09456818000000003,0
300,0.020122286618652604,0.05645400000000002,0.022908449381235273,0.05645400000000002,0
400,0.009378456774947738,0.050901300361013584,0.01067701232840204,0.050901300361013584,1
500,0.0012306234819418746,0.038270238070101846,0.0014010175025184418,0.038270238070101846,0
518,0.0,0.0,0.0,0.0,0
