map_id,metric,age,count,min,median,mean,max,range,std,cv
12,map_uncertainty,3,73,0.08713300000000002,0.08713300000000002,0.08719146575342474,0.08732700000000004,0.00019400000000002748,8.901748053541478e-05,0.001020942586137432
12,map_uncertainty,4,72,0.10482384,0.11442492000000004,0.1141774180555557,0.11470719000000007,0.009883350000000068,0.0015902099503635058,0.013927534686322577
12,map_uncertainty,5,71,0.12245638420000005,0.14090090510000008,0.14018069495774663,0.1412659743000001,0.01880959010000005,0.002847527165548424,0.0203132618682389
12,map_uncertainty,6,68,0.1485143103580001,0.16631970436900012,0.1655696905798238,0.16702799507100008,0.018513684712999967,0.003355937410758126,0.02026903232714671
12,map_uncertainty,7,64,0.17291170854024007,0.19115832992587,0.18983191674528968,0.19201715521887008,0.01910544667863001,0.004373363029203044,0.023038080762104306
12,map_uncertainty,8,59,0.19729536505116863,0.21499145975460499,0.2135862415249823,0.21625664056230398,0.018961275511135356,0.004422912089499596,0.020707851114006644
12,map_uncertainty,9,54,0.20340874332606884,0.23787713367708196,0.23589567881053194,0.23912255506961,0.03571381174354116,0.006307262205256576,0.026737506329323136
12,map_uncertainty,10,48,0.20950534103749052,0.26005534142615566,0.2563043901156908,0.26187050408157786,0.05236516304408734,0.009834862885748228,0.03837180815088249
12,spatial_mse,0,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,spatial_mse,1,75,0.04,0.08,0.07186666666666672,0.08,0.04,0.012616743724995851,0.17555765851107388
12,spatial_mse,2,74,0.0886,0.1595,0.1482567567567568,0.16319999999999998,0.07459999999999999,0.017565661227128288,0.11848135364210124
12,spatial_mse,3,73,0.15947199999999997,0.241985,0.22721260273972593,0.2496,0.09012800000000001,0.02210060807056583,0.09726840766787165
12,spatial_mse,4,72,0.23826673999999998,0.3192316949999999,0.30676382666666663,0.33919993,0.10093319,0.028146525853329423,0.0917530797525022
12,spatial_mse,5,71,0.30033148889999994,0.39345940900000004,0.38641775349718305,0.43199948880000005,0.1316679999000001,0.034911283460892194,0.09034596144958618
12,spatial_mse,6,68,0.38057417588,0.4740806695115,0.467395879988397,0.52798627107,0.14741209518999998,0.04020136149059305,0.08601137325299282
12,spatial_mse,7,64,0.41818533978990985,0.5497992863221701,0.5460106601523397,0.6263836000929399,0.20819826030303007,0.048630540746981636,0.08906518552845374
12,spatial_mse,8,59,0.4844571997909243,0.6276936666584321,0.6198505669176004,0.7063806060839791,0.22192340629305485,0.05631570680459722,0.09085368282333688
12,spatial_mse,9,54,0.5364193352419272,0.6960095907143137,0.6880676616103245,0.7893359096733301,0.2529165744314029,0.06523872828857753,0.09481440842008992
12,spatial_mse,10,48,0.5422010446931901,0.7677706166917273,0.7563395420011516,0.8752548411088461,0.333053796415656,0.0794858372349625,0.10509279605381451
12,spatial_mae,0,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,spatial_mae,1,75,0.03414213562373095,0.0482842712474619,0.04540061564773267,0.0482842712474619,0.014142135623730949,0.004319543982862388,0.09514285040489552
12,spatial_mae,2,74,0.07126072144624361,0.09545984892126676,0.09125549079921498,0.09630208270909267,0.02504136126284906,0.0060311329138154,0.06609063039379634
12,spatial_mae,3,73,0.11421175034147438,0.14238682830639574,0.13682909128612622,0.1440619341133958,0.029850183771921418,0.007565151229624378,0.05528905555474844
12,spatial_mae,4,72,0.15214386815616335,0.18682049282925886,0.18125822652572732,0.19157204861532018,0.03942818045915683,0.010114423007450964,0.05580118045574803
12,spatial_mae,5,71,0.1819762102267095,0.226892283124079,0.22448422019003358,0.23884037102270253,0.05686416079599302,0.013052221322903046,0.05814315728675224
12,spatial_mae,6,68,0.22467131486875966,0.2710296311589976,0.2673508993466179,0.2858735267236302,0.06120221185487054,0.014995187806781865,0.056088039514468765
12,spatial_mae,7,64,0.2541475827304095,0.31048681775807163,0.30833729210504435,0.33257519166870675,0.07842760893829726,0.01816756052806351,0.05892106142605087
12,spatial_mae,8,59,0.29228283219964485,0.34871130219837937,0.3473387166251389,0.3742683616819056,0.08198552948226073,0.020228486004015382,0.058238500448675096
12,spatial_mae,9,54,0.3103749565284113,0.38416323130674923,0.3830851355877067,0.4158102607063036,0.10543530417789232,0.02360925700699625,0.061629269354908055
12,spatial_mae,10,48,0.3160589052592346,0.42336925562989247,0.4172218001501585,0.4572072049194156,0.141148299660181,0.030500125894711533,0.07310290565769696
13,gini,0,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,gini,1,72,0.058600000000000096,0.058800000000000074,0.05879444444444458,0.058800000000000074,0.00019999999999997797,3.286710990610541e-05,0.000559017271387977
13,gini,2,71,0.1133798800000001,0.11375452000000008,0.11367703436619739,0.11394460000000006,0.000564719999999963,0.00011556292602944138,0.001016589909067902
13,gini,3,69,0.1644224366760001,0.16495053144000005,0.16488985101721734,0.16549102296000007,0.0010685862839999727,0.0002310252388827089,0.0014010882868623969
13,gini,4,67,0.19646290069786843,0.2126610770136349,0.21246526496279783,0.21368737988201902,0.0172244791841506,0.002000121232343252,0.009413873993442968
13,gini,5,64,0.2263165943958818,0.25743629864866086,0.2563839963989899,0.25860565345559194,0.032289059059710135,0.004664799054479974,0.018194579692956032
13,gini,6,60,0.26970241827096164,0.2990515489421686,0.29809615125405314,0.3007613031012394,0.031058884830277744,0.00457735938588615,0.015355311924121706
13,gini,7,57,0.2814962763235127,0.33785844077737315,0.3361249220683186,0.34022613014756564,0.058729853824052936,0.008572310808822203,0.025503347850772726
13,gini,8,53,0.34791220336091555,0.3743377366233569,0.3733589624524706,0.37714702833672853,0.02923482497581298,0.004801925496635415,0.012861417508483438
13,gini,9,48,0.35765072077465,0.40835385029993865,0.40596122344604085,0.41173339635766937,0.05408267558301938,0.009241545366766244,0.022764601230429102
13,gini,10,42,0.39197717293478807,0.4403410791310615,0.43752019905962747,0.4440055751767624,0.05202840224197436,0.009928056787559824,0.022691653571420087
13,entropy,0,73,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
13,entropy,1,72,0.15383759322861115,0.16770053683981007,0.1673154550728322,0.16770053683981007,0.013862943611198913,0.002278174456457327,0.013616043153130359
13,entropy,2,71,0.28685479088589794,0.31793840815702035,0.3072327874522759,0.33145452176655904,0.044599730880661104,0.013083376243894764,0.04258457032658689
13,entropy,3,69,0.3981463764014004,0.43617625114597053,0.42891757019432947,0.466979329391762,0.06883295299036163,0.018674782651573876,0.04353932771537641
13,entropy,4,67,0.4979820957733645,0.5396886043763752,0.5413798087475535,0.5907807768946957,0.09279868112133116,0.02312220364415985,0.04270976359028155
13,entropy,5,64,0.577411460801653,0.6466644334368352,0.643548951071649,0.6960831492463573,0.11867168844470433,0.028503143355496727,0.04429055988364645
13,entropy,6,60,0.6712604420824506,0.7415153909320868,0.7428230178558554,0.796310853471058,0.1250504113886074,0.031580257326981984,0.04251383784274456
13,entropy,7,57,0.6942149142096157,0.828629737176361,0.8334816522828787,0.9095526503626551,0.21533773615303942,0.03977811176695404,0.04772523985141497
