map_id,grid_per_position,neighbours,exact_occurrences,exact_transitions,grid_positions,grid_state_contexts,mean_grid_states_per_position,max_grid_states_per_position,current_urc_mismatch_rate,current_component_weighted_urc_mismatch_rate,current_mean_abs_urc_level_error,successor_urc_mismatch_rate,successor_component_weighted_urc_mismatch_rate,successor_mean_abs_urc_level_error,mean_current_l1_reconstruction_error,max_current_l1_reconstruction_error,mean_successor_l1_reconstruction_error,max_successor_l1_reconstruction_error,mean_current_interpolation_support,mean_successor_interpolation_support
10,10,5,643,566,77,350,4.545454545454546,10,0.14930015552099535,0.3729269087799762,0.14930015552099535,0.2226148409893993,0.4462987432541984,0.2226148409893993,0.007380094285980949,0.08365285058323652,0.01140337724579514,0.08365285058323652,1.9020217729393467,2.560070671378092
10,15,5,643,566,77,424,5.5064935064935066,15,0.10730948678071539,0.2625165936205804,0.10730948678071539,0.14487632508833923,0.3135111516316332,0.14487632508833923,0.005027001802104488,0.06478849797089087,0.007706344789208844,0.0648348080310806,1.7122861586314153,2.204946996466431
10,20,5,643,566,77,494,6.415584415584416,20,0.06998444790046657,0.17087192452413438,0.06998444790046657,0.09540636042402827,0.20649859949812688,0.09540636042402827,0.0029330757769773365,0.06102420610559513,0.004261304401311662,0.06117519585426642,1.4976671850699845,1.8604240282685511
10,30,5,643,566,77,608,7.896103896103896,30,0.013996889580093312,0.03576111767995967,0.013996889580093312,0.022968197879858657,0.04990324296561739,0.022968197879858657,0.0008483270851335148,0.044285517000542694,0.0013325528082771658,0.04794220663737243,1.1337480559875583,1.2385159010600706
10,50,5,643,566,77,643,8.35064935064935,38,0.0,0.0,0.0,0.0,0.0,0.0,7.284017187965323e-17,4.48150029213254e-16,8.274952388448238e-17,4.48150029213254e-16,1.0,1.0
