map_id,unique_relative_beliefs,k,silhouette,mean_l1_error,max_l1_error,objective,iterations,converged,best_by_silhouette,l1_improvement_from_previous_k,is_geometric_knee,geometric_knee_distance
50,497,25,0.26235944958078145,0.04898299425866341,0.11341603985785272,32.230810222200525,4,True,0,,0,
50,497,50,0.17301273262100775,0.03642217139938407,0.09553838000000002,23.965788780794718,4,True,0,0.012560822859279341,0,
50,497,75,0.23191935409508246,0.02764664587551464,0.07840000000000004,18.191492986088633,6,True,0,0.00877552552386943,0,
50,497,100,0.2630291123170383,0.02133868810638791,0.05849723394677998,14.040856774003245,3,True,0,0.0063079577691267305,1,0.23589677712860058
50,497,125,0.2974638581967005,0.0176792420732383,0.05764965999999997,11.632941284190801,4,True,0,0.0036594460331496118,0,
50,497,150,0.3106086023173892,0.015110790058995042,0.05764965999999997,9.942899858818738,4,True,0,0.0025684520142432565,0,
50,497,200,0.33813445331408926,0.010414338886104426,0.057473299999999984,6.852634987056713,4,True,0,0.004696451172890616,0,
50,497,250,0.3601300030702999,0.006895789537584723,0.05065215692643476,4.537429515730747,4,True,0,0.0035185493485197037,0,
50,497,300,0.39376601752584595,0.003390583299098534,0.04,2.2310038108068353,2,True,1,0.0035052062384861886,0,
50,497,497,0.0,0.0,0.0,0.0,0,True,0,0.003390583299098534,0,
