map_id,unique_relative_beliefs,k,silhouette,mean_l1_error,max_l1_error,objective,iterations,converged,best_by_silhouette,l1_improvement_from_previous_k,is_geometric_knee,geometric_knee_distance
82,517,25,0.19675705904950877,0.05172525180412805,0.129272788,35.69042374484835,5,True,0,,0,
82,517,50,0.20130294964574366,0.039113504184778686,0.10132396921180317,26.988317887497292,6,True,0,0.012611747619349363,0,
82,517,75,0.18839542450479668,0.032795540492968,0.09299984000000003,22.62892294014792,4,True,0,0.006317963691810688,0,
82,517,100,0.23898848869096684,0.02515055840333954,0.07766338000000002,17.35388529830428,4,True,0,0.007644982089628459,1,0.2182436883022252
82,517,125,0.2587939924083701,0.021471922215434106,0.07211827780000003,14.815626328649532,4,True,0,0.0036786361879054333,0,
82,517,150,0.2775851796113753,0.01836131603152231,0.060000000000000005,12.669308061750396,4,True,0,0.003110606183911794,0,
82,517,200,0.2954882468384647,0.0137382045296967,0.060000000000000005,9.479361125490723,5,True,0,0.0046231115018256115,0,
82,517,250,0.31601820602550806,0.009332082890161712,0.05651064000000002,6.439137194211581,6,True,0,0.004406121639534988,0,
82,517,300,0.3469929274668176,0.0060148220809051025,0.04,4.150227235824521,3,True,1,0.0033172608092566095,0,
82,517,517,0.0,0.0,0.0,0.0,0,True,0,0.0060148220809051025,0,
