map_id,unique_relative_beliefs,k,silhouette,mean_l1_error,max_l1_error,objective,iterations,converged,best_by_silhouette,l1_improvement_from_previous_k,is_geometric_knee,geometric_knee_distance
75,465,25,0.19381973826516707,0.04477969923132104,0.13488378000000004,28.524668410351502,2,True,0,,0,
75,465,50,0.2285605157942885,0.030863382065557898,0.097242,19.65997437576038,5,True,0,0.01391631716576314,0,
75,465,75,0.26709694800444933,0.023093182326856896,0.0706917390001787,14.710357142207842,3,True,0,0.007770199738701002,0,
75,465,100,0.31015524448170156,0.01810075049934177,0.059008000000000005,11.530178068080708,3,True,0,0.004992431827515124,1,0.24064639239470212
75,465,125,0.31821353343453784,0.015404279570500945,0.0706917390001787,9.812526086409102,5,True,0,0.0026964709288408266,0,
75,465,150,0.311433813195397,0.013249286484218612,0.059008000000000005,8.439795490447256,3,True,0,0.002154993086282333,0,
75,465,200,0.37099664599698706,0.008137407632038745,0.058800000000000005,5.183528661608681,3,True,0,0.005111878852179867,0,
75,465,250,0.42705025402902097,0.003818915785560546,0.04,2.432649355402068,3,True,1,0.004318491846478199,0,
75,465,300,0.3885441684926673,0.001261498800844195,0.02,0.8035747361377522,2,True,0,0.002557416984716351,0,
75,465,465,0.0,0.0,0.0,0.0,0,True,0,0.001261498800844195,0,
