map_id,unique_relative_beliefs,k,silhouette,mean_l1_error,max_l1_error,objective,iterations,converged,best_by_silhouette,l1_improvement_from_previous_k,is_geometric_knee,geometric_knee_distance
56,356,25,0.2482376172027408,0.04564276963631232,0.12245899815301331,23.460383593064535,4,True,0,,0,
56,356,50,0.15843762604507064,0.033322381137560815,0.11088476,17.12770390470626,3,True,0,0.012320388498751507,0,
56,356,75,0.1942222865386361,0.024213711998671707,0.07399382239999996,12.445847967317258,6,True,0,0.009108669138889108,0,
56,356,100,0.22100101896774024,0.019073971732140545,0.05688185838350467,9.80402147032024,4,True,0,0.005139740266531162,1,0.21926660141513302
56,356,125,0.23017977873121565,0.015922895755039898,0.05820614,8.184368418090507,3,True,0,0.0031510759771006466,0,
56,356,150,0.2408544718463518,0.013165252202182755,0.05820614,6.766939631921936,3,True,0,0.0027576435528571426,0,
56,356,200,0.2610290925031216,0.006941444531638679,0.048203757685378955,3.567902489262281,2,True,0,0.0062238076705440765,0,
56,356,250,0.2899444408543007,0.0025161032457203807,0.02067450884346639,1.2932770683002757,2,True,1,0.004425341285918299,0,
56,356,300,0.2068175568119122,5.5913864204505305e-05,0.01717472291,0.02873972620111573,2,True,0,0.0024601893815158755,0,
56,356,356,0.0,0.0,0.0,0.0,0,True,0,5.5913864204505305e-05,0,
