map_id,unique_relative_beliefs,k,silhouette,mean_l1_error,max_l1_error,objective,iterations,converged,best_by_silhouette,l1_improvement_from_previous_k,is_geometric_knee,geometric_knee_distance
49,549,25,0.24969683461730288,0.050685001966925707,0.169688610446,37.40553145159117,4,True,0,,0,
49,549,50,0.20851021204565595,0.03473828336899358,0.09589709999999993,25.636853126317263,5,True,0,0.015946718597932126,0,
49,549,75,0.22429833633860177,0.02818235392954735,0.08576655501754202,20.798577200005944,5,True,0,0.006555929439446231,0,
49,549,100,0.28028608571079255,0.02141792757073889,0.07612162439999998,15.8064305472053,5,True,0,0.006764426358808459,1,0.2474558285912497
49,549,125,0.29737739724809037,0.018458829389440337,0.07276764897563992,13.62261608940697,6,True,0,0.002959098181298553,0,
49,549,150,0.2906283995491443,0.016519670086065,0.05821199999999998,12.191516523515968,3,True,0,0.001939159303375338,0,
49,549,200,0.3089266283433933,0.012405682553915564,0.05821199999999998,9.155393724789686,4,True,0,0.004113987532149435,0,
49,549,250,0.36694433984228503,0.007265303538658461,0.05704000000000001,5.361794011529944,4,True,0,0.005140379015257103,0,
49,549,300,0.42448157390219554,0.0036834131952910003,0.04,2.718358938124758,2,True,1,0.0035818903433674602,0,
49,549,549,0.0,0.0,0.0,0.0,0,True,0,0.0036834131952910003,0,
