map_id,unique_relative_beliefs,k,silhouette,mean_l1_error,max_l1_error,objective,iterations,converged,best_by_silhouette,l1_improvement_from_previous_k,is_geometric_knee,geometric_knee_distance
43,552,25,0.2648072503324346,0.052697899782659874,0.1338560435200001,38.627560540689686,5,True,0,,0,
43,552,50,0.16628010619733727,0.04026736102730348,0.10714781020000005,29.51597563301345,3,True,0,0.012430538755356393,0,
43,552,75,0.17154807010491707,0.032654699490303515,0.07570108000000003,23.935894726392476,3,True,0,0.007612661536999965,0,
43,552,100,0.22416526232377093,0.026114176985217206,0.07703599999999998,19.14169173016421,4,True,0,0.00654052250508631,1,0.22205555528847107
43,552,125,0.2417782590720525,0.02218258988371049,0.057823999999999966,16.25983838475979,5,True,0,0.0039315871015067165,0,
43,552,150,0.2442585487535979,0.01973879306227373,0.057823999999999966,14.468535314646642,5,True,0,0.0024437968214367604,0,
43,552,200,0.24207487278765333,0.015699740304797358,0.057823999999999966,11.507909643416463,5,True,0,0.004039052757476371,0,
43,552,250,0.2903564622484001,0.01078079172095096,0.057823999999999966,7.902320331457054,4,True,0,0.004918948583846398,0,
43,552,300,0.3032413187711233,0.007392040253744445,0.04,5.418365505994678,4,True,1,0.0033887514672065154,0,
43,552,552,0.0,0.0,0.0,0.0,0,True,0,0.007392040253744445,0,
