map_id,unique_relative_beliefs,k,silhouette,mean_l1_error,max_l1_error,objective,iterations,converged,best_by_silhouette,l1_improvement_from_previous_k,is_geometric_knee,geometric_knee_distance
85,480,25,0.25706266847636305,0.04940839771312696,0.14344932934297236,32.75776768380317,4,True,0,,0,
85,480,50,0.23862380339764386,0.032980035516631805,0.09860000000000001,21.865763547526885,5,True,0,0.016428362196495155,0,
85,480,75,0.21110187837182204,0.027465955722949804,0.09860000000000005,18.20992864431572,4,True,0,0.005514079793682,0,
85,480,100,0.29152226358646993,0.020162426635529716,0.05817780160000002,13.367688859356202,4,True,0,0.007303529087420088,1,0.24836524577558283
85,480,125,0.292482923861156,0.017405105030541407,0.05762033480000003,11.539584635248952,5,True,0,0.0027573216049883095,0,
85,480,150,0.3112656593580504,0.014537945096936756,0.05762033480000003,9.638657599269068,5,True,0,0.0028671599336046513,0,
85,480,200,0.3476581886925358,0.009045737665551891,0.056454,5.997324072260904,4,True,0,0.005492207431384864,0,
85,480,250,0.3732869501443579,0.005143594583495999,0.04000365999999999,3.4102032088578476,2,True,1,0.003902143082055892,0,
85,480,300,0.3682971356381784,0.0025375086512685807,0.04,1.682368235791069,2,True,0,0.0026060859322274187,0,
85,480,480,0.0,0.0,0.0,0.0,0,True,0,0.0025375086512685807,0,
