map_id,unique_relative_beliefs,k,silhouette,mean_l1_error,max_l1_error,objective,iterations,converged,best_by_silhouette,l1_improvement_from_previous_k,is_geometric_knee,geometric_knee_distance
44,564,25,0.240628799761925,0.052516545672737856,0.1435614753279458,39.86005816560803,3,True,0,,0,
44,564,50,0.19111592189023477,0.03908447798987602,0.10157328709831355,29.665118794315898,4,True,0,0.013432067682861835,0,
44,564,75,0.2006906658027592,0.031023953079739108,0.08433595124964817,23.547180387521983,6,True,0,0.008060524910136913,0,
44,564,100,0.23509551891728434,0.025215935135710806,0.08468056110795821,19.1388947680045,4,True,0,0.005808017944028302,1,0.21634534985535842
44,564,125,0.2652057905429788,0.02170721565873619,0.08468056110795821,16.47577668498077,5,True,0,0.0035087194769746165,0,
44,564,150,0.26097374399818835,0.019494596241817597,0.08468056110795821,14.796398547539555,4,True,0,0.0022126194169185924,0,
44,564,200,0.28066672590740827,0.014492062719099646,0.057036,10.99947560379663,4,True,0,0.0050025335227179505,0,
44,564,250,0.3593441140150624,0.008441034806833609,0.054018926123981285,6.406745418386709,3,True,0,0.0060510279122660375,0,
44,564,300,0.39041183321421735,0.005339631177158728,0.0484182103299402,4.052780063463475,3,True,1,0.003101403629674881,0,
44,564,564,0.0,0.0,0.0,0.0,0,True,0,0.005339631177158728,0,
