k,representation_mean_l1,representation_max_l1,transition_mean_l1,transition_max_l1,selected
10,1.2101528976844445,1.9999999994120001,1.1455832053418695,1.9999998380419999,0
20,0.8274985167825666,1.9999942379999998,0.7431511071392581,1.9999124000000004,0
30,0.6766587201426542,1.99961,0.6018436689375798,1.9980182799999997,0
50,0.484546466328267,1.9990278799999999,0.445105502218459,1.96292854,0
75,0.18863441706786957,1.9627057463999993,0.18286571700231757,1.9596318199999998,0
100,0.09456621896343183,0.2881267493741703,0.0975492578294938,0.2881267493741703,0
150,0.05557301728996931,0.16380242725047997,0.05829659190278665,0.16380242725047997,0
200,0.04221636414147883,0.13136828400000003,0.04408001082054766,0.13136828400000003,0
300,0.030184932432271067,0.06000000000000003,0.032448655319455774,0.06000000000000003,0
400,0.022408803991460346,0.05724199999999996,0.02496890712729714,0.05724199999999996,0
500,0.01533497477613125,0.054644370399999996,0.017086925349991098,0.054644370399999996,1
750,0.0017227529643323164,0.03844753818357998,0.0019195695935437659,0.03844753818357998,0
790,0.0,0.0,0.0,0.0,0
