belief_state,source_record,p_0_0,p_1_0,p_2_0,p_3_0,p_4_0,p_5_0,p_6_0,p_7_0,p_8_0,p_9_0,p_0_1,p_1_1,p_2_1,p_3_1,p_4_1,p_5_1,p_6_1,p_7_1,p_8_1,p_9_1,p_0_2,p_1_2,p_2_2,p_3_2,p_4_2,p_5_2,p_6_2,p_7_2,p_8_2,p_9_2,p_0_3,p_1_3,p_2_3,p_3_3,p_4_3,p_5_3,p_6_3,p_7_3,p_8_3,p_9_3,p_0_4,p_1_4,p_2_4,p_3_4,p_4_4,p_5_4,p_6_4,p_7_4,p_8_4,p_9_4,p_0_5,p_1_5,p_2_5,p_3_5,p_4_5,p_5_5,p_6_5,p_7_5,p_8_5,p_9_5,p_0_6,p_1_6,p_2_6,p_3_6,p_4_6,p_5_6,p_6_6,p_7_6,p_8_6,p_9_6,p_0_7,p_1_7,p_2_7,p_3_7,p_4_7,p_5_7,p_6_7,p_7_7,p_8_7,p_9_7,p_0_8,p_1_8,p_2_8,p_3_8,p_4_8,p_5_8,p_6_8,p_7_8,p_8_8,p_9_8,p_0_9,p_1_9,p_2_9,p_3_9,p_4_9,p_5_9,p_6_9,p_7_9,p_8_9,p_9_9
0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.0102,0.00030000000000000003,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0291,0.0194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.0004980000000000001,0.00030000000000000003,4.000000000000001e-06,1.0000000000000002e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.019788,0.000582,0.000291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037635999999999996,0.028227000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.912673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.00021084,0.0004919200000000001,0.00029396,3.89e-06,9.7e-07,0.0,0.0,0.0,0.0,0.0,0.00058504,0.01948254,0.00056458,0.00028228,0.0,0.0,0.0,0.0,0.0,0.0,0.009983239999999999,0.036512739999999995,0.0273831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009503089999999999,0.88557508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00912673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1.4986400000000003e-05,0.000407199,0.00048578670000000006,0.00028801259999999997,3.783e-06,9.409e-07,0.0,0.0,0.0,0.0,0.0003026166,0.0009431811999999999,0.0191776572,0.0005476815,0.0002738213,0.0,0.0,0.0,0.0,0.0,0.0005658410999999999,0.019008149999999998,0.035423003599999996,0.0265644298,0.0,0.0,0.0,0.0,0.0,0.0,0.0091418814,0.009583124699999999,0.8592816585999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018629819999999998,0.017708678899999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.12673e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,7.397884e-06,3.289847700000001e-05,0.000594497595,0.00047960787000000005,0.0002821576739999999,3.678919e-06,9.12673e-07,0.0,0.0,0.0,1.8266253e-05,0.000679468164,0.001279450482,0.018873590120999997,0.0005312888849999999,0.00026561607000000003,0.0,0.0,0.0,0.0,0.000290184891,0.0010083589619999996,0.027488142955999995,0.034365790306999995,0.025770235119000003,0.0,0.0,0.0,0.0,0.0,0.000194771454,0.017827609833,0.009649860994999999,0.8337688531399999,0.0,0.0,0.0,0.0,0.0,0.0,0.000271281258,0.000276540501,0.025770235118999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7756549999999998e-06,0.00026561607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.126730000000001e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,6.596049800000001e-07,2.024458984e-05,5.544708216000001e-05,0.0007730162238,0.00047339088868000005,0.0002763950203999999,3.5776781599999996e-06,8.8529281e-07,0.0,0.0,9.953171920000001e-06,4.0925344619999996e-05,0.0011286464258,0.0015948338381599997,0.018570562505999994,0.0005153870076399999,0.00025765671463,0.0,0.0,0.0,1.5115815599999996e-05,0.0007414315537999999,0.0014310592109799995,0.03544762545112,0.033340129486639995,0.02499978422613,0.0,0.0,0.0,0.0,0.00018583847436,0.00029827591496,0.02616305385016,0.009704023068219998,0.80901348989699,0.0,0.0,0.0,0.0,0.0,7.45368868e-06,0.0007017774304800001,0.00036474289591999996,0.03333481659682999,0.0,0.0,0.0,0.0,0.0,0.0,5.40585656e-06,5.45779036e-06,0.0005153499390899999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.688328e-08,3.54145351e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.126730000000001e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,3.1516971720000006e-07,1.8059869968000002e-06,3.9208349462400005e-05,8.21960792016e-05,0.0009430292212367999,0.0004671427590816,0.0002707243666439999,3.4792007432999995e-06,8.587340257e-07,0.0,6.665393712e-07,2.8557802456799998e-05,7.051098559439999e-05,0.0016426990748352,0.0018902778968447995,0.018268783990431595,0.0004999611741923999,0.0002499358661192,0.0,0.0,9.523390156799999e-06,3.236494583759999e-05,0.0013465818644567999,0.0018345172985807993,0.04291003505387759,0.0323450794721172,0.024252367266492398,0.0,0.0,0.0,5.066838936e-06,0.00045632594847360005,0.00040432588926239997,0.0341561215541046,0.009746303671039798,0.7849930830423415,0.0,0.0,0.0,0.0,9.0047545008e-06,1.3914844031999998e-05,0.0012808563114264,0.0004508408397245999,0.040424906997894985,0.0,0.0,0.0,0.0,0.0,1.8354218880000002e-07,1.7450369094000003e-05,8.9414856084e-06,0.0008332376068855998,0.0,0.0,0.0,0.0,0.0,0.0,8.99332008e-08,9.03546852e-08,8.5887092956e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6010009999999997e-10,4.42674632e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.126730000000002e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,3.1028658024e-08,6.98873086332e-07,1.937214012552e-06,2.7071327247359997e-05,3.3826459563648e-05,0.00019949680337393995,1.2413075006613e-05,5.249981675322e-06,4.3379347689999996e-08,8.587340257e-09,6.931919455320001e-07,2.787232094928e-06,6.821048639601599e-05,0.00011768325863575201,0.0015429535257911397,0.000800481661740696,0.0006903135068751119,8.374436462924999e-06,3.3323306661210003e-06,0.0,1.1160949393679998e-06,4.5825380413968e-05,9.110773736337599e-05,0.002377545487314534,0.0022728285643568336,0.026242275324345764,0.0008084131336877999,0.000484961462800548,0.0,0.0,1.39416638712e-05,3.562707318477599e-05,0.0016651174466631418,0.0018854964836236433,0.050218475118204674,0.03147219012466408,0.03137472707892104,0.0,0.0,0.0,5.145865175136e-06,0.00045570928436960403,0.00039693308427817794,0.03355682791664353,0.00945842296930585,0.7618475396210501,0.0,0.0,0.0,0.0,8.911850310612e-06,1.3589552535863998e-05,0.00125102338893636,0.0004374050293889459,0.03922049216402699,0.0,0.0,0.0,0.0,0.0,1.7984340299699998e-07,1.7014087120776003e-05,8.674144586999998e-06,0.0008083263657719878,0.0,0.0,0.0,0.0,0.0,0.0,8.768339308199999e-08,8.7648645645e-08,8.331490691364e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4720976999999996e-10,4.2940351977e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.852928100000001e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
