age,xhat,yhat,occurrences,unique_beliefs,unique_urc_levels,mse_mean,mse_std,mse_min,mse_max,mse_range,modal_level_disagreement
1,0,3,2,2,1,0.07,0.0,0.07,0.07,0.0,0.0
1,1,0,2,2,1,0.05500000000000001,0.015000000000000003,0.04,0.07,0.030000000000000006,0.0
1,1,3,2,2,2,0.065,0.015,0.05,0.08,0.03,0.5
1,2,3,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,4,7,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,4,8,2,2,2,0.065,0.015,0.05,0.08,0.03,0.5
1,5,8,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,6,6,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,6,8,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,7,0,2,2,2,0.07500000000000001,0.0049999999999999975,0.07,0.08,0.009999999999999995,0.5
1,7,3,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,7,9,2,2,2,0.07500000000000001,0.0049999999999999975,0.07,0.08,0.009999999999999995,0.5
1,8,3,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,9,2,2,2,2,0.07500000000000001,0.0049999999999999975,0.07,0.08,0.009999999999999995,0.5
1,9,9,2,2,1,0.07,9.813077866773595e-18,0.06999999999999999,0.07,1.3877787807814457e-17,0.0
2,1,1,2,2,1,0.10405,0.015449999999999992,0.08860000000000001,0.1195,0.030899999999999983,0.0
2,1,3,3,3,2,0.13373333333333334,0.020128973037777047,0.1195,0.16219999999999998,0.04269999999999999,0.33333333333333337
2,2,3,2,2,2,0.14520000000000002,0.014300000000000007,0.13090000000000002,0.15950000000000003,0.028600000000000014,0.5
2,2,4,2,2,1,0.16135,0.0018499999999999767,0.15950000000000003,0.16319999999999998,0.0036999999999999533,0.0
2,4,8,3,3,2,0.1475666666666667,0.019889081315021952,0.11950000000000002,0.16319999999999998,0.04369999999999996,0.33333333333333337
2,5,8,2,2,2,0.14455,0.015450000000000005,0.12910000000000002,0.16000000000000003,0.03090000000000001,0.5
2,6,0,2,2,2,0.14645,0.0038499999999999923,0.1426,0.1503,0.007699999999999985,0.5
2,6,7,2,2,1,0.1616,0.0015999999999999903,0.16,0.16319999999999998,0.0031999999999999806,0.0
2,6,8,3,3,1,0.16203333333333333,0.0014429907214608697,0.16000000000000003,0.16319999999999998,0.003199999999999953,0.0
2,6,9,2,2,1,0.15675,0.0064499999999999835,0.15030000000000002,0.16319999999999998,0.012899999999999967,0.0
2,8,3,2,2,1,0.16160000000000002,0.0015999999999999764,0.16000000000000003,0.16319999999999998,0.003199999999999953,0.0
2,8,9,2,2,2,0.14679999999999999,0.003500000000000017,0.14329999999999998,0.15030000000000002,0.007000000000000034,0.5
2,9,1,2,2,2,0.14679999999999999,0.003500000000000017,0.14329999999999998,0.15030000000000002,0.007000000000000034,0.5
2,9,3,2,2,1,0.15675,0.0064499999999999835,0.15030000000000002,0.16319999999999998,0.012899999999999967,0.0
2,9,9,2,2,1,0.14329999999999998,1.962615573354719e-17,0.14329999999999998,0.1433,2.7755575615628914e-17,0.0
3,1,2,2,2,1,0.18343150000000003,0.015895499999999993,0.16753600000000002,0.199327,0.031790999999999986,0.0
3,1,3,2,2,1,0.2035725,0.011270500000000003,0.19230199999999997,0.21484299999999998,0.022541000000000005,0.0
3,2,3,3,3,2,0.213467,0.01959039358120879,0.19961099999999998,0.241172,0.041561000000000015,0.33333333333333337
3,2,4,2,2,2,0.22627799999999998,0.015907999999999978,0.21037,0.24218599999999996,0.031815999999999955,0.5
3,2,5,2,2,1,0.24588949999999998,0.003694500000000003,0.242195,0.249584,0.007389000000000007,0.0
3,5,0,2,2,1,0.22151549999999998,0.00237049999999997,0.219145,0.22388599999999995,0.00474099999999994,0.0
3,5,8,3,3,2,0.22930499999999998,0.019445092285715698,0.20180599999999999,0.2432,0.041394000000000014,0.33333333333333337
3,6,8,4,4,2,0.23670499999999997,0.0150129889928688,0.211118,0.24959999999999996,0.03848199999999996,0.25
3,6,9,3,3,2,0.23572999999999997,0.010622074216774535,0.223799,0.24959999999999996,0.025800999999999963,0.33333333333333337
3,7,9,2,2,1,0.228843,0.00494799999999998,0.223895,0.23379099999999997,0.00989599999999996,0.0
3,9,0,2,2,1,0.217192,0.002706,0.21448599999999998,0.21989799999999998,0.005412,0.0
