k,representation_mean_l1,representation_max_l1,transition_mean_l1,transition_max_l1,selected
10,1.3014130699464352,1.999999999896557,1.2360289753325273,1.9999993291999996,0
20,0.9116189850035488,1.9999999999999991,0.8283454944608583,1.99996252,0
30,0.5640091384307345,1.9999999999999993,0.4705419141437599,1.99996252,0
50,0.33822146805042985,1.9999435304299997,0.3013528204818318,1.9979286132299998,0
75,0.0904835894152831,0.33317069733200005,0.09177964744555572,0.30576876960730615,0
100,0.06160902582211237,0.21794562710543958,0.06472228681337272,0.21794562710543958,0
150,0.03877907372848856,0.1124885792,0.04125435145297516,0.1124885792,0
200,0.029185361708750218,0.08902616593086,0.03172329131804348,0.08902616593086,0
300,0.017130215449466052,0.054760380000000025,0.01977179072905661,0.054760380000000025,1
400,0.007185723591076231,0.03998400000000002,0.008293802462597331,0.03998400000000002,0
494,0.0,0.0,0.0,0.0,0
