belief_state,source_record,p_0_0,p_1_0,p_2_0,p_3_0,p_4_0,p_5_0,p_6_0,p_7_0,p_8_0,p_9_0,p_0_1,p_1_1,p_2_1,p_3_1,p_4_1,p_5_1,p_6_1,p_7_1,p_8_1,p_9_1,p_0_2,p_1_2,p_2_2,p_3_2,p_4_2,p_5_2,p_6_2,p_7_2,p_8_2,p_9_2,p_0_3,p_1_3,p_2_3,p_3_3,p_4_3,p_5_3,p_6_3,p_7_3,p_8_3,p_9_3,p_0_4,p_1_4,p_2_4,p_3_4,p_4_4,p_5_4,p_6_4,p_7_4,p_8_4,p_9_4,p_0_5,p_1_5,p_2_5,p_3_5,p_4_5,p_5_5,p_6_5,p_7_5,p_8_5,p_9_5,p_0_6,p_1_6,p_2_6,p_3_6,p_4_6,p_5_6,p_6_6,p_7_6,p_8_6,p_9_6,p_0_7,p_1_7,p_2_7,p_3_7,p_4_7,p_5_7,p_6_7,p_7_7,p_8_7,p_9_7,p_0_8,p_1_8,p_2_8,p_3_8,p_4_8,p_5_8,p_6_8,p_7_8,p_8_8,p_9_8,p_0_9,p_1_9,p_2_9,p_3_9,p_4_9,p_5_9,p_6_9,p_7_9,p_8_9,p_9_9
0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.02,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.010199999999999999,0.0099,0.0097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0195,0.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.000498,0.009708,0.000196,9.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.019596,0.009798000000000001,0.018819000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019011999999999998,0.912867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.000303,0.000202,0.0002882,2.93e-06,9.7e-07,0.0,0.0,0.0,0.0,0.0,0.0009671199999999999,0.01892958,0.0002881,0.00028228000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.028421,0.009694180000000002,0.0273831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01853573,0.88557508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00912673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1.77512e-05,0.00019722780000000002,7.8123e-06,5.743800000000001e-06,3.9000000000000005e-08,9.700000000000001e-09,0.0,0.0,0.0,0.0,0.0007770870000000001,0.00030543400000000004,0.0007455036,5.7230999999999995e-06,3.7637e-06,0.0,0.0,0.0,0.0,0.0,0.0015046155,0.027775484399999998,0.0003763988,0.0005476426000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0367007454,0.009588711900000001,0.0354173578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0180709254,0.8590990948999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008852928099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1.0098172000000001e-05,5.282253000000001e-06,9.562875000000001e-06,1.93182e-07,9.5562e-08,4.870000000000001e-10,9.700000000000001e-11,0.0,0.0,0.0,4.3090029e-05,0.00048429171600000004,1.445349e-05,1.8540585000000002e-05,9.506100000000001e-08,4.7046e-08,0.0,0.0,0.0,0.0,0.0014135828430000001,0.00041096824200000006,0.00136054334,9.315394999999999e-06,9.127215e-06,0.0,0.0,0.0,0.0,0.0,0.002103080862,0.036254391849,0.000460993955,0.0008853869,0.0,0.0,0.0,0.0,0.0,0.0,0.044459952522,0.009481759797,0.04294582801499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017617326919,0.833414651334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008587340256999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,6.8568626e-07,5.09235016e-06,2.94918e-07,2.8392204000000006e-07,3.84292e-09,1.4319200000000002e-09,5.840000000000001e-12,9.700000000000001e-13,0.0,0.0,2.920487272e-05,9.808903020000001e-06,2.7909745160000002e-05,4.26026e-07,3.698436e-07,1.4230000000000002e-09,5.645500000000001e-10,0.0,0.0,0.0,8.10736476e-05,0.0008600481448400001,2.283266122e-05,4.0534942000000005e-05,1.8536312e-07,1.3690677e-07,0.0,0.0,0.0,0.0,0.00219934961004,0.0005190975408800001,0.00212058310744,1.3645872699999999e-05,1.7707267550000003e-05,0.0,0.0,0.0,0.0,0.0,0.0027555788285200003,0.04437496441224001,0.00054198173432,0.00128828357315,0.0,0.0,0.0,0.0,0.0,0.0,0.05172234713143999,0.00937348027228,0.04999159968788999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017174680513999997,0.80849808519655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008329720049289998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,3.56685954e-07,8.170773839999999e-07,5.2244655072e-06,2.932083696e-07,2.7915556320000006e-07,3.7562399999999994e-09,1.3946760000000002e-09,5.6745000000000005e-12,9.409000000000002e-13,0.0,1.207731096e-06,3.725922894e-05,9.750171981600002e-06,2.74843398816e-05,4.151515104e-07,3.601373244e-07,1.3803684000000002e-09,5.476232e-10,0.0,0.0,3.1696762752000005e-05,8.41588292232e-05,0.0008561369784408,2.2290254001599994e-05,3.95010339192e-05,1.798164564e-07,1.3280521239999999e-07,0.0,0.0,0.0,5.555099627040001e-05,0.002606925078384,0.0005093092173360001,0.0020704308720438003,1.3238350150199999e-05,1.7177418591200003e-05,0.0,0.0,0.0,0.0,0.0010105223998224003,0.0027772570591392005,0.043577720143557604,0.0005258587410174,0.001249812138631,0.0,0.0,0.0,0.0,0.0,0.0008102608674624,0.05919932321046359,0.0090976956814548,0.04850473453298479,0.0,0.0,0.0,0.0,0.0,0.0,0.0088572483289128,0.016753174901302795,0.7847430586375324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002550440056328999,0.016164809299776796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.329720049289998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,2.738180388e-08,7.78993093692e-07,9.452435210639999e-07,5.348298580128e-06,2.91392751648e-07,2.744337787080001e-07,3.6713599889999996e-09,1.3583781059999999e-09,5.513674e-12,9.126730000000001e-13,7.052040874200001e-07,2.118759949008e-06,4.502990991009599e-05,9.687652960968e-06,2.7061212953219997e-05,4.0454649573600005e-07,3.5068067978400003e-07,1.3390140930000002e-09,5.31203913e-10,0.0,1.726143193416e-06,6.574907272708801e-05,8.704756077969599e-05,0.000851827031546022,2.1759879562721992e-05,3.8492706512904004e-05,1.74435766392e-07,1.2882653225999998e-07,0.0,0.0,3.7046952372288004e-05,8.759171743927201e-05,0.0029937602059729026,0.0004996438142676119,0.0020213828517939006,1.2842997810258e-05,1.6663424085588003e-05,0.0,0.0,0.0,4.6535913226944004e-05,0.00203404641215178,0.0027952679837631067,0.042788638314687474,0.00051021536228838,0.0012124895486579819,0.0,0.0,0.0,0.0,0.0006987735480666119,0.001072234317857496,0.06619159864729043,0.00883002339842133,0.047062090618381555,0.0,0.0,0.0,0.0,0.0,0.00026675728103310896,0.017192602790523145,0.016341556611078258,0.7616858142237362,0.0,0.0,0.0,0.0,0.0,0.0,0.00025360398834815395,0.00041492443447694086,0.023527295607158813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.383412061257999e-06,0.00024244637747588093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.329720049289998e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
