age,occurrences,unique_beliefs,unique_urc_levels,mse_mean,mse_std,mse_min,mse_max,mse_range,modal_level_disagreement
0,65,1,1,0.0,0.0,0.0,0.0,0.0,0.0
1,65,13,2,0.07400000000000001,0.008909804452658621,0.04,0.08,0.04,0.4461538461538461
2,63,28,2,0.14857936507936512,0.014544198196675451,0.1098,0.16319999999999998,0.05339999999999999,0.4444444444444444
3,60,41,2,0.22457028333333334,0.01836711490689421,0.180313,0.2496,0.06928699999999999,0.4666666666666667
4,58,55,2,0.3011922805172414,0.0214433066101905,0.23448178,0.33918025,0.10469847000000002,0.48275862068965514
5,54,54,2,0.377522527562963,0.026304068515968622,0.3010273234,0.4191808398,0.11815351639999999,0.4814814814814815
6,51,51,3,0.4527239476944314,0.03179371671672337,0.3708366073830001,0.5119523874060001,0.14111578002300001,0.47058823529411764
7,45,45,3,0.5286570007007411,0.036283376728018846,0.4439089044646101,0.5995765239779202,0.15566761951331004,0.48888888888888893
8,39,39,3,0.6021109246433871,0.04104655051665004,0.5202434923167056,0.6744398831719095,0.15419639085520387,0.4871794871794872
9,33,33,3,0.6746896767094408,0.04254309315227451,0.5998396322499544,0.7397841660340215,0.13994453378406713,0.48484848484848486
10,30,30,3,0.7447172989122827,0.048840416487239205,0.6535998018105114,0.814850611482746,0.1612508096722346,0.5
