age,xhat,yhat,occurrences,unique_beliefs,unique_urc_levels,mse_mean,mse_std,mse_min,mse_max,mse_range,modal_level_disagreement
1,0,5,2,2,1,0.07,0.0,0.07,0.07,0.0,0.0
1,1,0,2,2,1,0.05500000000000001,0.015000000000000003,0.04,0.07,0.030000000000000006,0.0
1,1,1,3,3,2,0.06,0.01414213562373095,0.05,0.08,0.03,0.33333333333333337
1,1,2,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,1,5,3,3,2,0.07,0.01414213562373095,0.05,0.08,0.03,0.33333333333333337
1,1,8,2,2,2,0.065,0.015,0.05,0.08,0.03,0.5
1,1,9,2,2,1,0.05500000000000001,0.015000000000000003,0.04,0.07,0.030000000000000006,0.0
1,2,5,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,3,5,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,4,5,3,3,1,0.08,0.0,0.08,0.08,0.0,0.0
1,4,7,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,5,0,2,2,1,0.07,0.0,0.07,0.07,0.0,0.0
1,5,1,2,2,2,0.065,0.015,0.05,0.08,0.03,0.5
1,5,2,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,5,5,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,6,5,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,6,6,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,7,6,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,7,8,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,8,8,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
2,1,1,2,2,1,0.10405,0.015449999999999992,0.08860000000000001,0.1195,0.030899999999999983,0.0
2,1,2,3,3,1,0.1395666666666667,0.014118624421506342,0.12860000000000005,0.1595,0.030899999999999955,0.0
2,1,3,2,2,1,0.1611,0.0010999999999999899,0.16,0.16219999999999998,0.0021999999999999797,0.0
2,1,5,4,4,2,0.14120000000000002,0.02170000000000001,0.1195,0.16290000000000002,0.04340000000000002,0.5
2,1,7,2,2,1,0.14504999999999998,0.01444999999999999,0.1306,0.15949999999999998,0.02889999999999998,0.0
2,1,8,2,2,1,0.10405,0.015449999999999998,0.08860000000000001,0.11950000000000001,0.030899999999999997,0.0
2,2,5,3,3,1,0.1499666666666667,0.013482169294623514,0.13090000000000002,0.15950000000000003,0.028600000000000014,0.0
2,3,5,3,3,1,0.16190000000000002,0.0013735598518690784,0.16000000000000003,0.16319999999999998,0.003199999999999953,0.0
2,4,5,3,3,1,0.16213333333333335,0.001508494466531279,0.16000000000000003,0.16319999999999998,0.003199999999999953,0.0
2,4,6,2,2,1,0.16125,0.0012499999999999872,0.16000000000000003,0.1625,0.0024999999999999745,0.0
2,5,0,2,2,1,0.14329999999999998,0.0,0.14329999999999998,0.14329999999999998,0.0,0.0
2,5,1,3,3,2,0.13396666666666668,0.020458956202330767,0.1195,0.1629,0.043399999999999994,0.33333333333333337
2,5,2,3,3,2,0.1512,0.01443352578778542,0.1309,0.16319999999999998,0.032299999999999995,0.33333333333333337
2,5,3,2,2,1,0.16125,0.0012500000000000011,0.16,0.1625,0.0025000000000000022,0.0
2,5,5,4,4,1,0.16160000000000002,0.0015999999999999764,0.16000000000000003,0.16319999999999998,0.003199999999999953,0.0
2,6,5,2,2,1,0.16160000000000002,0.0015999999999999764,0.16000000000000003,0.16319999999999998,0.003199999999999953,0.0
2,6,6,2,2,1,0.16160000000000002,0.0015999999999999764,0.16000000000000003,0.16319999999999998,0.003199999999999953,0.0
2,7,6,3,3,2,0.16090000000000002,0.0016391054470858855,0.1595,0.16319999999999998,0.003699999999999981,0.33333333333333337
2,7,7,2,2,1,0.16160000000000002,0.0015999999999999764,0.16000000000000003,0.16319999999999998,0.003199999999999953,0.0
2,7,8,2,2,2,0.14615,0.017049999999999982,0.12910000000000002,0.16319999999999998,0.034099999999999964,0.5
2,8,8,2,2,1,0.16145,0.001449999999999979,0.16000000000000003,0.1629,0.002899999999999958,0.0
2,9,8,2,2,2,0.15660000000000002,0.006299999999999972,0.15030000000000004,0.1629,0.012599999999999945,0.5
3,1,2,2,2,1,0.18343150000000003,0.015895499999999993,0.16753600000000002,0.199327,0.031790999999999986,0.0
3,1,3,3,3,1,0.22214666666666663,0.013968406741246078,0.209903,0.241694,0.031790999999999986,0.0
3,1,4,2,2,1,0.24542799999999998,0.0025279999999999886,0.2429,0.24795599999999998,0.005055999999999977,0.0
3,1,5,3,3,2,0.22964899999999996,0.026416417786419604,0.192293,0.24869799999999995,0.056404999999999955,0.33333333333333337
3,1,6,2,2,1,0.22826849999999999,0.013425500000000007,0.21484299999999998,0.241694,0.026851000000000014,0.0
3,1,7,2,2,1,0.1834315,0.01589549999999998,0.16753600000000002,0.19932699999999998,0.03179099999999996,0.0
3,2,5,4,4,1,0.22076025000000002,0.02114225023944945,0.199618,0.241907,0.04228900000000002,0.0
3,3,5,4,4,2,0.23732325,0.012845312031535097,0.21573399999999998,0.24958899999999998,0.033854999999999996,0.25
3,4,5,5,5,1,0.2454552,0.002769395053075665,0.243191,0.248847,0.005656000000000022,0.0
3,5,1,3,3,2,0.21085033333333333,0.026237668777711342,0.192293,0.24795599999999998,0.05566299999999999,0.33333333333333337
3,5,2,3,3,1,0.21371133333333328,0.01993098313904482,0.19961799999999996,0.24189799999999997,0.04228000000000001,0.0
3,5,3,3,3,2,0.23363433333333336,0.012666908339799747,0.21573400000000004,0.24318399999999998,0.027449999999999947,0.33333333333333337
3,5,4,2,2,1,0.246019,0.002828000000000011,0.243191,0.248847,0.005656000000000022,0.0
3,5,5,4,4,1,0.24639224999999998,0.003196751583639247,0.243191,0.249589,0.006398000000000015,0.0
3,6,5,4,4,1,0.2448,0.002771281292110203,0.24319999999999997,0.2496,0.006400000000000017,0.0
3,6,6,2,2,1,0.24319999999999997,1.962615573354719e-17,0.24319999999999997,0.2432,2.7755575615628914e-17,0.0
3,7,6,3,3,1,0.24286499999999997,0.0004737615433949831,0.242195,0.2432,0.0010050000000000059,0.0
3,7,7,3,3,1,0.24286499999999997,0.0004737615433949831,0.242195,0.2432,0.0010050000000000059,0.0
3,7,8,3,3,2,0.23153366666666667,0.021182140753212095,0.20180599999999999,0.24959499999999996,0.04778899999999997,0.33333333333333337
3,8,8,2,2,2,0.22701349999999998,0.015895499999999993,0.211118,0.24290899999999999,0.031790999999999986,0.5
3,9,8,2,2,2,0.2411045,0.007604500000000014,0.23349999999999999,0.248709,0.015209000000000028,0.5
